Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Amir Arshad,https://en.wikipedia.org/wiki/Amir_Arshad,Q12850211,https://www.wikidata.org/wiki/Q12850211,male,politician,,,1866-01-01T00:00:00Z
Haydar Khan Amo-oghli,https://en.wikipedia.org/wiki/Haydar_Khan_Amo-oghli,Q252721,https://www.wikidata.org/wiki/Q252721,male,politician,Iran,Urmia,1880-12-20T00:00:00Z
Hassan Ayat,https://en.wikipedia.org/wiki/Hassan_Ayat,Q5679597,https://www.wikidata.org/wiki/Q5679597,male,journalist; politician,Iran,Najafabad,1938-06-23T00:00:00Z
Hassan Bagheri,https://en.wikipedia.org/wiki/Hassan_Bagheri,Q5963901,https://www.wikidata.org/wiki/Q5963901,male,journalist; politician,Iran,Tehran,1956-02-25T00:00:00Z
Mohammad-Javad Bahonar,https://en.wikipedia.org/wiki/Mohammad-Javad_Bahonar,Q722559,https://www.wikidata.org/wiki/Q722559,male,politician; teacher,Iran,Kerman,1933-09-05T00:00:00Z
Abolhassan Banisadr,https://en.wikipedia.org/wiki/Abolhassan_Banisadr,Q273866,https://www.wikidata.org/wiki/Q273866,male,economist; essayist; journalist; politician; writer,Iran; Pahlavi Iran,Hamadan,1933-03-22T00:00:00Z
Tayfour Bathaii,https://en.wikipedia.org/wiki/Tayfour_Bathaii,Q25425219,https://www.wikidata.org/wiki/Q25425219,male,film director; politician; revolutionary; writer,Iran,Sanandaj,1947-03-08T00:00:00Z
Mohammad Beheshti,https://en.wikipedia.org/wiki/Mohammad_Beheshti,Q714744,https://www.wikidata.org/wiki/Q714744,male,akhoond; judge; politician; theologian; writer,Iran,Isfahan,1928-10-24T00:00:00Z
Mostafa Chamran,https://en.wikipedia.org/wiki/Mostafa_Chamran,Q720760,https://www.wikidata.org/wiki/Q720760,male,military officer; physicist; politician,Iran,Tehran,1932-03-08T00:00:00Z
Hamid Reza Chitgar,https://en.wikipedia.org/wiki/Hamid_Reza_Chitgar,Q5644634,https://www.wikidata.org/wiki/Q5644634,male,politician,Iran,Babol,1949-07-07T00:00:00Z
Ehsanollah Khan Dustdar,https://en.wikipedia.org/wiki/Ehsanollah_Khan_Dustdar,Q6418946,https://www.wikidata.org/wiki/Q6418946,male,politician,Iran,Sari,1884-12-20T00:00:00Z
Ebrahim Monshizadeh,https://en.wikipedia.org/wiki/Ebrahim_Monshizadeh,Q6419205,https://www.wikidata.org/wiki/Q6419205,male,military officer,,Yerevan,1878-01-01T00:00:00Z
Sadegh Ghotbzadeh,https://en.wikipedia.org/wiki/Sadegh_Ghotbzadeh,Q722527,https://www.wikidata.org/wiki/Q722527,male,politician,Iran,Isfahan,1936-02-24T00:00:00Z
Khosrow Golsorkhi,https://en.wikipedia.org/wiki/Khosrow_Golsorkhi,Q455770,https://www.wikidata.org/wiki/Q455770,male,poet; politician; translator; writer,Iran,Rasht,1944-01-22T00:00:00Z
Mohammad-Nabi Habibi,https://en.wikipedia.org/wiki/Mohammad-Nabi_Habibi,Q23020907,https://www.wikidata.org/wiki/Q23020907,male,politician,Iran,Varamin,1945-12-19T00:00:00Z
Habibollah Ashouri,https://en.wikipedia.org/wiki/Habibollah_Ashouri,Q86832344,https://www.wikidata.org/wiki/Q86832344,male,politician; revolutionary,Iran,,1936-01-01T00:00:00Z
Hoseyn Khan Baghban,https://en.wikipedia.org/wiki/Hoseyn_Khan_Baghban,Q85969761,https://www.wikidata.org/wiki/Q85969761,male,revolutionary,Iran,Sardrud,1871-01-01T00:00:00Z
Seyed Mojtaba Hosseini,https://en.wikipedia.org/wiki/Seyed_Mojtaba_Hosseini,Q22909998,https://www.wikidata.org/wiki/Q22909998,male,revolutionary,Iran,,1954-01-01T00:00:00Z
Bijan Jazani,https://en.wikipedia.org/wiki/Bijan_Jazani,Q4832951,https://www.wikidata.org/wiki/Q4832951,male,painter; politician,Iran,Tehran,1938-01-01T00:00:00Z
Mehdi Karroubi,https://en.wikipedia.org/wiki/Mehdi_Karroubi,Q315011,https://www.wikidata.org/wiki/Q315011,male,businessperson; entrepreneur; politician,Iran,Aligudarz,1937-09-26T00:00:00Z
Ahmad Kasravi,https://en.wikipedia.org/wiki/Ahmad_Kasravi,Q400678,https://www.wikidata.org/wiki/Q400678,male,cultural critic; historian; journalist; judge; jurist; linguist; philosopher; theologian; writer,Pahlavi Iran; Qajar Iran,Tabriz,1890-09-29T00:00:00Z
Sadegh Khalkhali,https://en.wikipedia.org/wiki/Sadegh_Khalkhali,Q633447,https://www.wikidata.org/wiki/Q633447,male,akhoond; cleric; judge; politician; prosecutor; teacher; theologian,Iran,Ardabil,1926-07-27T00:00:00Z
Baqir Khan,https://en.wikipedia.org/wiki/Baqir_Khan,Q799913,https://www.wikidata.org/wiki/Q799913,male,politician; revolutionary,Iran,Tabriz,1862-01-01T00:00:00Z
Yeprem Khan,https://en.wikipedia.org/wiki/Yeprem_Khan,Q2064739,https://www.wikidata.org/wiki/Q2064739,male,fedayeen; politician; revolutionary,Iran,Chaykend (Shamkir),1868-01-01T00:00:00Z
Mohammad Khiabani,https://en.wikipedia.org/wiki/Mohammad_Khiabani,Q2658388,https://www.wikidata.org/wiki/Q2658388,male,cleric; politician,Iran,Khamaneh,1880-01-01T00:00:00Z
Muhammad Kazim Khurasani,https://en.wikipedia.org/wiki/Muhammad_Kazim_Khurasani,Q3774922,https://www.wikidata.org/wiki/Q3774922,male,Islamic jurist; writer,Iran,Mashhad,1839-01-01T00:00:00Z
Noureddin Kianouri,https://en.wikipedia.org/wiki/Noureddin_Kianouri,Q2002672,https://www.wikidata.org/wiki/Q2002672,male,architect; politician,Iran,Baladeh,1915-01-01T00:00:00Z
Mirza Kuchik Khan,https://en.wikipedia.org/wiki/Mirza_Kuchik_Khan,Q738907,https://www.wikidata.org/wiki/Q738907,male,military leader; politician,Gilan Socialist Soviet Republic; Qajar Iran,Rasht,1880-10-12T00:00:00Z
Mohammad-Reza Mahdavi Kani,https://en.wikipedia.org/wiki/Mohammad-Reza_Mahdavi_Kani,Q722774,https://www.wikidata.org/wiki/Q722774,male,akhoond; politician; theologian,Iran,Tehran,1931-04-08T00:00:00Z
Marzieh Ahmadi,https://en.wikipedia.org/wiki/Marzieh_Ahmadi,Q61065594,https://www.wikidata.org/wiki/Q61065594,female,partisan; writer,Iran,Osku,1941-01-01T00:00:00Z
Abdallah Mazandarani,https://en.wikipedia.org/wiki/Abdallah_Mazandarani,Q6406497,https://www.wikidata.org/wiki/Q6406497,male,politician; writer,Iran,,1840-01-01T00:00:00Z
Lotfollah Meisami,https://en.wikipedia.org/wiki/Lotfollah_Meisami,Q5960097,https://www.wikidata.org/wiki/Q5960097,male,journalist; partisan; petroleum engineer; politician; prisoner; publisher,Iran; Pahlavi Iran,Isfahan,1940-10-23T00:00:00Z
Mirza Abdul'Rahim Talibov Tabrizi,https://en.wikipedia.org/wiki/Mirza_Abdul%27Rahim_Talibov_Tabrizi,,,,,,,
Mirza Husayn Tehrani,https://en.wikipedia.org/wiki/Mirza_Husayn_Tehrani,Q5957686,https://www.wikidata.org/wiki/Q5957686,male,Islamic jurist; ayatollah; teacher,Najaf,Najaf,1814-01-01T00:00:00Z
Shamseddin Mojabi,https://en.wikipedia.org/wiki/Shamseddin_Mojabi,Q18357517,https://www.wikidata.org/wiki/Q18357517,male,writer,,,1939-01-01T00:00:00Z
Mohammad Montazeri,https://en.wikipedia.org/wiki/Mohammad_Montazeri,Q5938827,https://www.wikidata.org/wiki/Q5938827,male,politician,Iran,Najafabad,1944-01-01T00:00:00Z
Foad Mostafa Soltani,https://en.wikipedia.org/wiki/Foad_Mostafa_Soltani,Q4121853,https://www.wikidata.org/wiki/Q4121853,male,politician,Iran,Marivan,1948-01-01T00:00:00Z
Morteza Motahhari,https://en.wikipedia.org/wiki/Morteza_Motahhari,Q1397229,https://www.wikidata.org/wiki/Q1397229,male,akhoond; ayatollah; philosopher; politician; theologian; writer,Iran; Pahlavi Iran; Qajar Iran,Fariman,1919-01-31T00:00:00Z
Alireza Nabdel,https://en.wikipedia.org/wiki/Alireza_Nabdel,Q16379004,https://www.wikidata.org/wiki/Q16379004,male,essayist; poet; writer,Iran,Tabriz,1944-01-01T00:00:00Z
Naser Divan Kazeruni,https://en.wikipedia.org/wiki/Naser_Divan_Kazeruni,Q5959932,https://www.wikidata.org/wiki/Q5959932,male,politician; warrior,Iran,Kazerun,1874-12-24T00:00:00Z
Nicky Nodjoumi,https://en.wikipedia.org/wiki/Nicky_Nodjoumi,Q19667006,https://www.wikidata.org/wiki/Q19667006,male,illustrator; painter; printmaker,Iran,Kermanshah,1942-01-01T00:00:00Z
Ardeshir Ovanessian,https://en.wikipedia.org/wiki/Ardeshir_Ovanessian,Q4787988,https://www.wikidata.org/wiki/Q4787988,male,politician; trade unionist,Iran,Rasht,1905-01-01T00:00:00Z
Hasan Aghareb Parast,https://en.wikipedia.org/wiki/Hasan_Aghareb_Parast,Q18579173,https://www.wikidata.org/wiki/Q18579173,male,revolutionary,Iran,Isfahan,1946-04-21T00:00:00Z
Habibollah Peyman,https://en.wikipedia.org/wiki/Habibollah_Peyman,Q5636836,https://www.wikidata.org/wiki/Q5636836,male,dentist; politician; sociologist,Iran,Shiraz,1935-01-01T00:00:00Z
Ja'far Pishevari,https://en.wikipedia.org/wiki/Ja%27far_Pishevari,,,,,,,
Amir Parviz Pooyan,https://en.wikipedia.org/wiki/Amir_Parviz_Pooyan,Q5943042,https://www.wikidata.org/wiki/Q5943042,male,partisan; translator,Iran,Mashhad,1946-09-16T00:00:00Z
Rahmatollah Moghaddam Maraghei,https://en.wikipedia.org/wiki/Rahmatollah_Moghaddam_Maraghei,Q6411272,https://www.wikidata.org/wiki/Q6411272,male,politician; writer,Iran,Miandoab,1921-01-01T00:00:00Z
Mohammad-Ali Rajai,https://en.wikipedia.org/wiki/Mohammad-Ali_Rajai,Q310592,https://www.wikidata.org/wiki/Q310592,male,politician; teacher,Iran,Qazvin,1933-06-15T00:00:00Z
Hassan Rouhani,https://en.wikipedia.org/wiki/Hassan_Rouhani,Q348144,https://www.wikidata.org/wiki/Q348144,male,cleric; diplomat; lawyer; politician; writer,Iran,Sorkheh,1948-11-12T00:00:00Z
Shahriar Rouhani,https://en.wikipedia.org/wiki/Shahriar_Rouhani,Q81545455,https://www.wikidata.org/wiki/Q81545455,male,diplomat; physicist; revolutionary,,,
Edna Sabet,https://en.wikipedia.org/wiki/Edna_Sabet,Q130397451,https://www.wikidata.org/wiki/Q130397451,female,,,,
Yadollah Sahabi,https://en.wikipedia.org/wiki/Yadollah_Sahabi,Q8046595,https://www.wikidata.org/wiki/Q8046595,male,essayist; geologist; politician,Iran,Tehran,1905-02-25T00:00:00Z
Mirza Ebrahim Khan Sahhafbashi,https://en.wikipedia.org/wiki/Mirza_Ebrahim_Khan_Sahhafbashi,Q6874832,https://www.wikidata.org/wiki/Q6874832,male,cinematographer,Iran,,1855-01-01T00:00:00Z
Ahmad Salamatian,https://en.wikipedia.org/wiki/Ahmad_Salamatian,Q5684765,https://www.wikidata.org/wiki/Q5684765,male,politician,Iran,Isfahan,1944-04-01T00:00:00Z
Khadijeh Saqafi,https://en.wikipedia.org/wiki/Khadijeh_Saqafi,Q686560,https://www.wikidata.org/wiki/Q686560,female,revolutionary,Iran,Tehran,
Sattar Khan,https://en.wikipedia.org/wiki/Sattar_Khan,Q1366531,https://www.wikidata.org/wiki/Q1366531,male,politician,Qajar dynasty,Tabriz,1866-10-20T00:00:00Z
Ateghe Sediqi,https://en.wikipedia.org/wiki/Ateghe_Sediqi,Q16050469,https://www.wikidata.org/wiki/Q16050469,female,politician,Iran,Qazvin,1943-09-02T00:00:00Z
Majid Sharif-Vaghefi,https://en.wikipedia.org/wiki/Majid_Sharif-Vaghefi,Q6737865,https://www.wikidata.org/wiki/Q6737865,male,partisan,Iran,Isfahan,1949-01-01T00:00:00Z
Ezzatollah Siamak,https://en.wikipedia.org/wiki/Ezzatollah_Siamak,Q16051574,https://www.wikidata.org/wiki/Q16051574,male,politician; revolutionary,,,
Mirza Ali Aqa Tabrizi,https://en.wikipedia.org/wiki/Mirza_Ali_Aqa_Tabrizi,Q8215989,https://www.wikidata.org/wiki/Q8215989,male,cleric; politician,Iran,Tabriz,1861-01-19T00:00:00Z
Mohammad Ali Tarbiat,https://en.wikipedia.org/wiki/Mohammad_Ali_Tarbiat,Q6401998,https://www.wikidata.org/wiki/Q6401998,male,journalist; politician,Iran,Tabriz,1877-05-27T00:00:00Z
Mohammad Tavasoli,https://en.wikipedia.org/wiki/Mohammad_Tavasoli,Q6892491,https://www.wikidata.org/wiki/Q6892491,male,activist; politician,Iran,Tehran,1938-01-01T00:00:00Z
Asghar Vesali,https://en.wikipedia.org/wiki/Asghar_Vesali,Q17174916,https://www.wikidata.org/wiki/Q17174916,male,military personnel,Iran,Tehran,1950-01-01T00:00:00Z
Ebrahim Yazdi,https://en.wikipedia.org/wiki/Ebrahim_Yazdi,Q981844,https://www.wikidata.org/wiki/Q981844,male,activist; pharmacist; politician,Iran,Qazvin,1931-04-05T00:00:00Z
Esmail Bakhshi,https://en.wikipedia.org/wiki/Esmail_Bakhshi,Q59305642,https://www.wikidata.org/wiki/Q59305642,male,trade unionist,,Haft Tappeh,1983-01-01T00:00:00Z
Soraya Darabi,https://en.wikipedia.org/wiki/Soraya_Darabi,Q23816417,https://www.wikidata.org/wiki/Q23816417,female,journalist; trade unionist,Iran,Ahvaz,1955-09-23T00:00:00Z
Ebrahim Karimabadi,https://en.wikipedia.org/wiki/Ebrahim_Karimabadi,Q28713400,https://www.wikidata.org/wiki/Q28713400,male,journalist; lawyer,,,1917-01-01T00:00:00Z
Mohammad Parvin Gonabadi,https://en.wikipedia.org/wiki/Mohammad_Parvin_Gonabadi,Q5946474,https://www.wikidata.org/wiki/Q5946474,male,translator,Iran,Gonabad,1903-01-01T00:00:00Z
Mansour Osanlou,https://en.wikipedia.org/wiki/Mansour_Osanlou,Q6741085,https://www.wikidata.org/wiki/Q6741085,male,political prisoner; trade unionist; worker,Iran,Tehran,1960-02-24T00:00:00Z
Asef Razmdideh,https://en.wikipedia.org/wiki/Asef_Razmdideh,Q86998480,https://www.wikidata.org/wiki/Q86998480,male,,,Ardabil,
Reza Shahabi,https://en.wikipedia.org/wiki/Reza_Shahabi,Q5958904,https://www.wikidata.org/wiki/Q5958904,male,trade unionist,Iran,Azerbaijan,1973-01-01T00:00:00Z
Sharifeh Mohammadi,https://en.wikipedia.org/wiki/Sharifeh_Mohammadi,Q128474974,https://www.wikidata.org/wiki/Q128474974,female,,,,1979-01-01T00:00:00Z
Ahmad Zangiabadi,https://en.wikipedia.org/wiki/Ahmad_Zangiabadi,Q22666920,https://www.wikidata.org/wiki/Q22666920,male,military personnel,,Kerman,1965-04-09T00:00:00Z
Shahrzad Mirgholikhan,https://en.wikipedia.org/wiki/Shahrzad_Mirgholikhan,Q5959264,https://www.wikidata.org/wiki/Q5959264,female,documentary filmmaker; inspector; interpreter,Iran,Tehran,1977-12-03T00:00:00Z
Yasmine Motarjemi,https://en.wikipedia.org/wiki/Yasmine_Motarjemi,Q107036212,https://www.wikidata.org/wiki/Q107036212,female,toxicologist; whistleblower,Iran; Sweden; Switzerland,Shiraz,1955-07-01T00:00:00Z
Death of Ramin Pourandarjani,https://en.wikipedia.org/wiki/Death_of_Ramin_Pourandarjani,Q5247516,https://www.wikidata.org/wiki/Q5247516,male,physician,Iran,Tabriz,1983-06-09T00:00:00Z
Shmuel Hayyim,https://en.wikipedia.org/wiki/Shmuel_Hayyim,Q16130404,https://www.wikidata.org/wiki/Q16130404,male,journalist; politician,Iran,Kermanshah,1891-01-01T00:00:00Z
Eliezer Kashani,https://en.wikipedia.org/wiki/Eliezer_Kashani,Q8774845,https://www.wikidata.org/wiki/Q8774845,male,,,Petah Tikva,1923-03-18T00:00:00Z
Abdol-Hamid Masoumi-Tehrani,https://en.wikipedia.org/wiki/Abdol-Hamid_Masoumi-Tehrani,Q17612034,https://www.wikidata.org/wiki/Q17612034,male,ayatollah,Iran,Tehran,
Izak Parviz Nazarian,https://en.wikipedia.org/wiki/Izak_Parviz_Nazarian,Q19865711,https://www.wikidata.org/wiki/Q19865711,male,entrepreneur; investor; philanthropist,Iran,Tehran,1929-01-01T00:00:00Z
Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/Mahmoud_Ahmadinejad,Q34448,https://www.wikidata.org/wiki/Q34448,male,engineer; politician; university teacher,Iran,Aradan,1956-10-28T00:00:00Z
Maziyar Bizhani,https://en.wikipedia.org/wiki/Maziyar_Bizhani,Q4118010,https://www.wikidata.org/wiki/Q4118010,male,caricaturist; cartoonist,Iran,Babol,1973-01-01T00:00:00Z
Ghorbanali Dorri-Najafabadi,https://en.wikipedia.org/wiki/Ghorbanali_Dorri-Najafabadi,Q446785,https://www.wikidata.org/wiki/Q446785,male,akhoond; politician; theologian,Iran,Ray,1950-01-01T00:00:00Z
Saeed Emami,https://en.wikipedia.org/wiki/Saeed_Emami,Q2212137,https://www.wikidata.org/wiki/Q2212137,male,politician,Iran,Shiraz,1958-01-14T00:00:00Z
Naser Makarem Shirazi,https://en.wikipedia.org/wiki/Naser_Makarem_Shirazi,Q1075947,https://www.wikidata.org/wiki/Q1075947,male,marji'; theologian; writer,Iran,Shiraz,1927-02-25T00:00:00Z
Ebrahim Raisi,https://en.wikipedia.org/wiki/Ebrahim_Raisi,Q5947347,https://www.wikidata.org/wiki/Q5947347,male,Islamic jurist; politician; qadi,Iran; Pahlavi Iran,Mashhad,1960-12-14T00:00:00Z
Mohammad-Ali Ramin,https://en.wikipedia.org/wiki/Mohammad-Ali_Ramin,Q835556,https://www.wikidata.org/wiki/Q835556,male,politician; university teacher,Iran,Dezful,1954-01-01T00:00:00Z
Mohammed Taheri,https://en.wikipedia.org/wiki/Mohammed_Taheri,Q6893366,https://www.wikidata.org/wiki/Q6893366,male,diplomat,Iran,,1952-02-04T00:00:00Z
1979 International Women's Day protests in Tehran,https://en.wikipedia.org/wiki/1979_International_Women%27s_Day_protests_in_Tehran,,,,,,,
2022–2023 Iranian Diaspora Protests,https://en.wikipedia.org/wiki/2022%E2%80%932023_Iranian_Diaspora_Protests,,,,,,,
Death of Mahsa Amini,https://en.wikipedia.org/wiki/Death_of_Mahsa_Amini,Q114051466,https://www.wikidata.org/wiki/Q114051466,,,,,
Mahsa Amini protests,https://en.wikipedia.org/wiki/Mahsa_Amini_protests,Q114065797,https://www.wikidata.org/wiki/Q114065797,,,,,
Iranian schoolgirls mass poisoning,https://en.wikipedia.org/wiki/Iranian_schoolgirls_mass_poisoning,Q116949656,https://www.wikidata.org/wiki/Q116949656,,,,,
Rage Against the Veil,https://en.wikipedia.org/wiki/Rage_Against_the_Veil,Q7282850,https://www.wikidata.org/wiki/Q7282850,,,,,
Use of excessive force by the Police Command of the Islamic Republic of Iran,https://en.wikipedia.org/wiki/Use_of_excessive_force_by_the_Police_Command_of_the_Islamic_Republic_of_Iran,Q106991397,https://www.wikidata.org/wiki/Q106991397,,,,,
Ali Ardalan,https://en.wikipedia.org/wiki/Ali_Ardalan,Q5946856,https://www.wikidata.org/wiki/Q5946856,male,politician,Iran,Iran,1914-01-01T00:00:00Z
Mohammad-Hossein Baniasadi,https://en.wikipedia.org/wiki/Mohammad-Hossein_Baniasadi,Q32832369,https://www.wikidata.org/wiki/Q32832369,male,politician,,Arak,1942-01-01T00:00:00Z
Mohammad Bastenegar,https://en.wikipedia.org/wiki/Mohammad_Bastenegar,Q5957508,https://www.wikidata.org/wiki/Q5957508,male,writer,Iran,Tehran,1941-01-01T00:00:00Z
Abdolali Bazargan,https://en.wikipedia.org/wiki/Abdolali_Bazargan,Q4665057,https://www.wikidata.org/wiki/Q4665057,male,architect; journalist,Iran,Tehran,1943-08-14T00:00:00Z
Nasser Farbod,https://en.wikipedia.org/wiki/Nasser_Farbod,Q28989686,https://www.wikidata.org/wiki/Q28989686,male,politician,Iran,Tehran,1922-01-01T00:00:00Z
Ghaffar Farzadi,https://en.wikipedia.org/wiki/Ghaffar_Farzadi,Q80707458,https://www.wikidata.org/wiki/Q80707458,male,mathematician; politician,Iran,Tabriz,1946-02-20T00:00:00Z
Ali-Asghar Gharavi,https://en.wikipedia.org/wiki/Ali-Asghar_Gharavi,Q80713366,https://www.wikidata.org/wiki/Q80713366,male,politician; writer,Iran,Isfahan,
Mostafa Katiraei,https://en.wikipedia.org/wiki/Mostafa_Katiraei,Q5888828,https://www.wikidata.org/wiki/Q5888828,male,politician,Iran,Malayer,1928-01-01T00:00:00Z
Asadollah Mobasheri,https://en.wikipedia.org/wiki/Asadollah_Mobasheri,Q544416,https://www.wikidata.org/wiki/Q544416,male,journalist; poet; politician; translator,Iran,Tehran,1909-01-01T00:00:00Z
Ali Akbar Moinfar,https://en.wikipedia.org/wiki/Ali_Akbar_Moinfar,Q4724598,https://www.wikidata.org/wiki/Q4724598,male,politician,Iran,Tehran,1928-01-14T00:00:00Z
Reza Sadr,https://en.wikipedia.org/wiki/Reza_Sadr,Q5909417,https://www.wikidata.org/wiki/Q5909417,male,politician,Iran,Qom,1932-01-01T00:00:00Z
Abbas Sami'i,https://en.wikipedia.org/wiki/Abbas_Sami%27i,,,,,,,
Hossein Shah-Hosseini,https://en.wikipedia.org/wiki/Hossein_Shah-Hosseini,Q5960197,https://www.wikidata.org/wiki/Q5960197,male,political activist; politician,Iran,Tehran,1928-02-20T00:00:00Z
Noor-Ali Tabandeh,https://en.wikipedia.org/wiki/Noor-Ali_Tabandeh,Q5962972,https://www.wikidata.org/wiki/Q5962972,male,Muslim; lawyer; ummah,Iran,Bidokht,1927-10-13T00:00:00Z
Gholam-Abbas Tavassoli,https://en.wikipedia.org/wiki/Gholam-Abbas_Tavassoli,Q5957832,https://www.wikidata.org/wiki/Q5957832,male,sociologist,Iran,Roshtkhar,1935-05-23T00:00:00Z
Morad Tahbaz,https://en.wikipedia.org/wiki/Morad_Tahbaz,Q77471455,https://www.wikidata.org/wiki/Q77471455,male,businessperson; conservationist; hunter,Iran; United Kingdom; United States,London,1955-10-01T00:00:00Z
Rasool Vatandoust,https://en.wikipedia.org/wiki/Rasool_Vatandoust,Q56366314,https://www.wikidata.org/wiki/Q56366314,male,chemist,Iran,Isfahan,1947-07-17T00:00:00Z
Shahrbanou Amani,https://en.wikipedia.org/wiki/Shahrbanou_Amani,Q22276793,https://www.wikidata.org/wiki/Q22276793,female,,,,
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid,Q5946620,https://www.wikidata.org/wiki/Q5946620,female,journalist,Iran,Semnan,
Forough Azarakhshi,https://en.wikipedia.org/wiki/Forough_Azarakhshi,Q5470403,https://www.wikidata.org/wiki/Q5470403,female,,,,1904-01-01T00:00:00Z
Pakhshan Azizi,https://en.wikipedia.org/wiki/Pakhshan_Azizi,Q127728945,https://www.wikidata.org/wiki/Q127728945,female,activist; humanitarian; social worker,Iran,,1984-08-07T00:00:00Z
Tuba Azmudeh,https://en.wikipedia.org/wiki/Tuba_Azmudeh,Q20732185,https://www.wikidata.org/wiki/Q20732185,female,educator; teacher,Pahlavi Iran; Qajar Iran,Tehran,1878-01-01T00:00:00Z
Fariba Balouch,https://en.wikipedia.org/wiki/Fariba_Balouch,Q124753944,https://www.wikidata.org/wiki/Q124753944,female,human rights defender,Iran,,
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi,Q7445322,https://www.wikidata.org/wiki/Q7445322,female,journalist; women's rights activist,Iran,Isfahan,1882-01-01T00:00:00Z
Fatemeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Fatemeh_Hashemi_Rafsanjani,Q29653433,https://www.wikidata.org/wiki/Q29653433,female,philanthropist; politician,,,1959-01-01T00:00:00Z
Manijeh Hekmat,https://en.wikipedia.org/wiki/Manijeh_Hekmat,Q3285951,https://www.wikidata.org/wiki/Q3285951,female,film director; screenwriter,Iran,Arak,1962-01-01T00:00:00Z
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati,Q5958009,https://www.wikidata.org/wiki/Q5958009,female,film actor,Iran,Tehran,1970-10-17T00:00:00Z
Shahla Lahiji,https://en.wikipedia.org/wiki/Shahla_Lahiji,Q7461810,https://www.wikidata.org/wiki/Q7461810,female,essayist; journalist; translator; writer,Iran,Tehran,1942-04-24T00:00:00Z
Parvaneh Mafi,https://en.wikipedia.org/wiki/Parvaneh_Mafi,Q24129230,https://www.wikidata.org/wiki/Q24129230,female,politician,,Kermanshah,1958-01-01T00:00:00Z
Noor-ol-Hoda Mangeneh,https://en.wikipedia.org/wiki/Noor-ol-Hoda_Mangeneh,Q7049792,https://www.wikidata.org/wiki/Q7049792,female,journalist; poet; teacher; writer,Iran,Tehran,1902-01-01T00:00:00Z
Mehrangiz Manouchehrian,https://en.wikipedia.org/wiki/Mehrangiz_Manouchehrian,Q5901360,https://www.wikidata.org/wiki/Q5901360,female,lawyer; politician,Iran,Mashhad,1906-01-01T00:00:00Z
Azar Mansouri,https://en.wikipedia.org/wiki/Azar_Mansouri,Q33197364,https://www.wikidata.org/wiki/Q33197364,female,politician,Iran,Varamin,1964-01-01T00:00:00Z
Tahmineh Milani,https://en.wikipedia.org/wiki/Tahmineh_Milani,Q3513928,https://www.wikidata.org/wiki/Q3513928,female,architect; director; film director; film producer; screenwriter,Iran,Tabriz,1960-09-06T00:00:00Z
Adela Mohseni,https://en.wikipedia.org/wiki/Adela_Mohseni,Q22279256,https://www.wikidata.org/wiki/Q22279256,female,activist,Afghanistan,Maidan Wardak Province,1950-01-01T00:00:00Z
Fakhrossadat Mohtashamipour,https://en.wikipedia.org/wiki/Fakhrossadat_Mohtashamipour,Q33199200,https://www.wikidata.org/wiki/Q33199200,female,activist; blogger; civil servant; politician,Iran,,
Zahra Nejadbahram,https://en.wikipedia.org/wiki/Zahra_Nejadbahram,Q31069422,https://www.wikidata.org/wiki/Q31069422,female,journalist; political scientist; politician,Iran,,
Nesa Azadikhah,https://en.wikipedia.org/wiki/Nesa_Azadikhah,Q130600908,https://www.wikidata.org/wiki/Q130600908,female,,,,
Ashraf Pahlavi,https://en.wikipedia.org/wiki/Ashraf_Pahlavi,Q2419984,https://www.wikidata.org/wiki/Q2419984,female,diplomat; nurse; politician; translator; writer,Iran,Tehran,1919-10-26T00:00:00Z
Farah Pahlavi,https://en.wikipedia.org/wiki/Farah_Pahlavi,Q164111,https://www.wikidata.org/wiki/Q164111,female,architect; politician; queen consort; translator; writer,Iran,Tehran,1938-10-14T00:00:00Z
Death of Asra Panahi,https://en.wikipedia.org/wiki/Death_of_Asra_Panahi,Q114688246,https://www.wikidata.org/wiki/Q114688246,female,student; swimmer,Iran,Ardabil,2007-03-05T00:00:00Z
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa,Q5700634,https://www.wikidata.org/wiki/Q5700634,female,journalist,Iran,Tehran,1898-01-01T00:00:00Z
Roya Ramezani,https://en.wikipedia.org/wiki/Roya_Ramezani,Q41241119,https://www.wikidata.org/wiki/Q41241119,female,designer,Iran,Iran,
Parvaneh Salahshouri,https://en.wikipedia.org/wiki/Parvaneh_Salahshouri,Q23936531,https://www.wikidata.org/wiki/Q23936531,female,politician; sociologist,Iran,Masjed Soleiman,1964-01-01T00:00:00Z
Masoud Shojaei,https://en.wikipedia.org/wiki/Masoud_Shojaei,Q350867,https://www.wikidata.org/wiki/Q350867,male,association football coach; association football player,Iran,Shiraz,1984-06-09T00:00:00Z
