Row_Number,keyword,poi_name,Twitter_username,Twitter_url,source_folder,Twitter_status,Wikipedia_Link
198.0,Iran actor,Taraneh Alidoosti,t_alidoosti,https://x.com/t_alidoosti,iranian_actors,active,https://en.wikipedia.org/wiki/Taraneh_Alidoosti
200.0,Iran actor,Tala Ashe,talaashe,https://x.com/talaashe,iranian_actors,active,https://en.wikipedia.org/wiki/Tala_Ashe
201.0,Iran candidate,Tara Aghdashloo,taraaghdashloo,https://x.com/taraaghdashloo,Candidates,active,https://en.wikipedia.org/wiki/Tara_Aghdashloo
202.0,Iran candidate,Amir Tataloo,tatalioo,https://x.com/tatalioo,Candidates,active,https://en.wikipedia.org/wiki/Amir_Tataloo
203.0,Iran candidate,The Iron Sheik,the_ironsheik,https://x.com/the_ironsheik,Candidates,active,https://en.wikipedia.org/wiki/The_Iron_Sheik
204.0,Iran actor,Nazanin Mandi,thirst,https://x.com/thirst,iranian_actors,active,https://en.wikipedia.org/wiki/Nazanin_Mandi
205.0,Iran actor,Phoenix Raei,title,https://x.com/title,iranian_actors,active,https://en.wikipedia.org/wiki/Phoenix_Raei
206.0,Iran actor,Ardalan Esmaili,tudum,https://x.com/tudum,iranian_actors,active,https://en.wikipedia.org/wiki/Ardalan_Esmaili
207.0,Iran actor,Baba Ali,ummahfilms,https://x.com/ummahfilms,iranian_actors,active,https://en.wikipedia.org/wiki/Baba_Ali
209.0,Iran candidate,Vali Nasr,vali_nasr,https://x.com/vali_nasr,Candidates,active,https://en.wikipedia.org/wiki/Vali_Nasr
210.0,Iran writer,Ahoo Daryaei,world,https://x.com/world,iranian_writers,active,https://en.wikipedia.org/wiki/Ahoo_Daryaei
212.0,Iran candidate,Yashar Ali,yashar,https://x.com/yashar,Candidates,active,https://en.wikipedia.org/wiki/Yashar_Ali
215.0,Iran candidate,Zhubin Parang,zhubinparang,https://x.com/zhubinparang,Candidates,active,https://en.wikipedia.org/wiki/Zhubin_Parang
8.0,Iran candidate,Ash Koosha,AshKoosha,https://x.com/AshKoosha,Candidates,active,https://en.wikipedia.org/wiki/Kamshad_Kooshan
11.0,Iran candidate,CameliaEntekhabifard,CameliaFard,https://x.com/CameliaFard,Candidates,active,https://en.wikipedia.org/wiki/Camelia_Entekhabifard
14.0,Iran candidate,Firouz M. Naderi,Firouz_Naderi,https://x.com/Firouz_Naderi,Candidates,active,https://en.wikipedia.org/wiki/Firouz_Naderi
15.0,Iran candidate,Roxana Moslehi (رکسانا مصلحی),Genomicien,https://x.com/Genomicien,Candidates,active,https://en.wikipedia.org/wiki/Roxana_Moslehi
16.0,Iran candidate,Seyed Mohammad Ali Hosseini,HossainiSma,https://x.com/HossainiSma,Candidates,active,https://en.wikipedia.org/wiki/Mohammad_Ali_Hosseini
25.0,Iran candidate,Jason Reza Jorjani,Jason_Jorjani,https://x.com/Jason_Jorjani,Candidates,active,https://en.wikipedia.org/wiki/Jason_Jorjani
28.0,Iran candidate,MehdiKhalaji,MehdiKhalaji,https://x.com/MehdiKhalaji,Candidates,active,https://en.wikipedia.org/wiki/Mehdi_Khalaji
32.0,Iran candidate,Nazanin Afshin-Jam MacKay,NazaninAJ,https://x.com/NazaninAJ,Candidates,active,https://en.wikipedia.org/wiki/Nazanin_Afshin-Jam
38.0,Iran candidate,Reza Pahlavi,PahlaviReza,https://x.com/PahlaviReza,Candidates,active,https://en.wikipedia.org/wiki/Reza_Taghavi
39.0,Iran candidate,Ali Reza Panahian,PanahianEN,https://x.com/PanahianEN,Candidates,active,https://en.wikipedia.org/wiki/Alireza_Panahian
45.0,Iran candidate,Sabrina Ghayour-Lynn,SabrinaGhayour,https://x.com/SabrinaGhayour,Candidates,active,https://en.wikipedia.org/wiki/Sabrina_Ghayour
47.0,Iran candidate,Darya Safai MP,SafaiDarya,https://x.com/SafaiDarya,Candidates,active,https://en.wikipedia.org/wiki/Darya_Safai
48.0,Iran candidate,Kianoosh Sanjari,Sanjaribaf,https://x.com/Sanjaribaf,Candidates,active,https://en.wikipedia.org/wiki/Kianush_Sanjari
64.0,Iran candidate,behzadbolour,behzadbolour,https://x.com/behzadbolour,Candidates,active,https://en.wikipedia.org/wiki/Behzad_Bolour
69.0,Iran candidate,Dr. David Samadi,drdavidsamadi,https://x.com/drdavidsamadi,Candidates,active,https://en.wikipedia.org/wiki/David_B._Samadi
71.0,Iran candidate,Massoumeh Ebtekar,ebtekarm,https://x.com/ebtekarm,Candidates,active,https://en.wikipedia.org/wiki/Masoumeh_Ebtekar
77.0,Iran candidate,mohammadi ziarani,gmziarani,https://x.com/gmziarani,Candidates,active,https://en.wikipedia.org/wiki/Mohammad_Marandi
84.0,Iran candidate,jadi,jadi,https://x.com/jadi,Candidates,active,https://en.wikipedia.org/wiki/Asjadi
87.0,Iran candidate,Kris Esfandiari,kngwmn,https://x.com/kngwmn,Candidates,active,https://en.wikipedia.org/wiki/Kristina_Esfandiari
94.0,Iran candidate,masoud.aghaie,masoud,https://x.com/masoud,Candidates,active,https://en.wikipedia.org/wiki/Masoud_Gholami
97.0,Iran candidate,MirHossein Mousavi,mousavi1388,https://x.com/mousavi1388,Candidates,active,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi
112.0,Iran candidate,sepideqoliyan,sepideqoliyan,https://x.com/sepideqoliyan,Candidates,active,https://en.wikipedia.org/wiki/Sepideh_Qolian
114.0,Iran candidate,Shahin Najafi 𓃬☼,shahinnajafi80,https://x.com/shahinnajafi80,Candidates,active,https://en.wikipedia.org/wiki/Shahin_Najafi
116.0,Iran candidate,shahrumkashani,shahrumkashani,https://x.com/shahrumkashani,Candidates,active,https://en.wikipedia.org/wiki/Shahrum_Kashani
119.0,Iran candidate,Alireza Soleimanpour,soleimanpour,https://x.com/soleimanpour,Candidates,active,https://en.wikipedia.org/wiki/Alireza_Soleimani
121.0,Iran candidate,SorayaSarhaddiNelson,sorayanelson,https://x.com/sorayanelson,Candidates,active,https://en.wikipedia.org/wiki/Soraya_Sarhaddi_Nelson
,Iran activist,Execution of Majid Kazemi,1500tasvir,https://x.com/1500tasvir,iranian_activists,,https://en.wikipedia.org/wiki/Execution_of_Majid_Kazemi
,Iran activist,Iran hostage crisis,2016,https://x.com/2016,iranian_activists,,https://en.wikipedia.org/wiki/Iran_hostage_crisis
,Iran activist,Azadeh Shafiq,2020,https://x.com/2020,iranian_activists,,https://en.wikipedia.org/wiki/Azadeh_Shafiq
,Iran activist,Mahsa Amini protests,2022,https://x.com/2022,iranian_activists,,https://en.wikipedia.org/wiki/Mahsa_Amini_protests
,Iran activist,Masoud Shojaei,AEK_FC_OFFICIAL,https://x.com/AEK_FC_OFFICIAL,iranian_activists,,https://en.wikipedia.org/wiki/Masoud_Shojaei
,Iran footballer,Abdulaziz Nasari,ALDERBYSHOW,https://x.com/ALDERBYSHOW,iranian_footballers,,https://en.wikipedia.org/wiki/Abdulaziz_Nasari
,Iran activist,Alireza Jafarzadeh,A_Jafarzadeh,https://x.com/A_Jafarzadeh,iranian_activists,,https://en.wikipedia.org/wiki/Alireza_Jafarzadeh
,Iran activist,Abdolhamid Ismaeelzahi,AbdolhamidNet,https://x.com/AbdolhamidNet,iranian_activists,,https://en.wikipedia.org/wiki/Abdolhamid_Ismaeelzahi
,Iran activist,Adil Abdul-Mahdi,AdilAbdAlMahdi,https://x.com/AdilAbdAlMahdi,iranian_activists,,https://en.wikipedia.org/wiki/Adil_Abdul-Mahdi
,Iran footballer,Mehdi Ghayedi,AlBayanSports,https://x.com/AlBayanSports,iranian_footballers,,https://en.wikipedia.org/wiki/Mehdi_Ghayedi
,Iran activist,Pouya Bakhtiari,AlinejadMasih,https://x.com/AlinejadMasih,iranian_activists,,https://en.wikipedia.org/wiki/Pouya_Bakhtiari
,Iran wrestler,Ariya Daivari,AriyaDaivariWWE,https://x.com/AriyaDaivariWWE,iranian_wrestlers,,https://en.wikipedia.org/wiki/Ariya_Daivari
,Iran activist,Arzhang Davoodi,ArzhangDavoodi,https://x.com/ArzhangDavoodi,iranian_activists,,https://en.wikipedia.org/wiki/Arzhang_Davoodi
,Iran footballer,Reza Ghoochannejhad,CAFCofficial,https://x.com/CAFCofficial,iranian_footballers,,https://en.wikipedia.org/wiki/Reza_Ghoochannejhad
,Iran footballer,Steven Beitashour,ColoradoRapids,https://x.com/ColoradoRapids,iranian_footballers,,https://en.wikipedia.org/wiki/Steven_Beitashour
,Iran footballer,"Ali Karimi (footballer, born 1994)",CroSports_,https://x.com/CroSports_,iranian_footballers,,https://en.wikipedia.org/wiki/Ali_Karimi_%28footballer%2C_born_1994%29
,Iran activist,Abu Muslim al-Turkmani,DanieleRaineri,https://x.com/DanieleRaineri,iranian_activists,,https://en.wikipedia.org/wiki/Abu_Muslim_al-Turkmani
,Iran footballer,Amir Reza Nasr Azadani,FIFPRO,https://x.com/FIFPRO,iranian_footballers,,https://en.wikipedia.org/wiki/Amir_Reza_Nasr_Azadani
,Iran taekwondo practitioner,Parisa Farshidi,FarshidiParisa,https://x.com/FarshidiParisa,iranian_taekwondo_practitioners,,https://en.wikipedia.org/wiki/Parisa_Farshidi
,Iran activist,MAHSA Act,HRANA_English,https://x.com/HRANA_English,iranian_activists,,https://en.wikipedia.org/wiki/MAHSA_Act
,Iran activist,Haider al-Abadi,HaiderAlAbadi,https://x.com/HaiderAlAbadi,iranian_activists,,https://en.wikipedia.org/wiki/Haider_al-Abadi
,Iran activist,Iran–PJAK conflict,Hengaw_English,https://x.com/Hengaw_English,iranian_activists,,https://en.wikipedia.org/wiki/Iran%E2%80%93PJAK_conflict
,Iran activist,2022 University of Sharif protests crackdown,HeshmatAlavi,https://x.com/HeshmatAlavi,iranian_activists,,https://en.wikipedia.org/wiki/2022_University_of_Sharif_protests_crackdown
,Iran activist,Hossein Mahini,HosseinMahini,https://x.com/HosseinMahini,iranian_activists,,https://en.wikipedia.org/wiki/Hossein_Mahini
,Iran activist,Hossein Ronaghi,HosseinRonaghi,https://x.com/HosseinRonaghi,iranian_activists,,https://en.wikipedia.org/wiki/Hossein_Ronaghi
,Iran footballer,Hossein Kanaanizadegan,Hossein_kanaani,https://x.com/Hossein_kanaani,iranian_footballers,,https://en.wikipedia.org/wiki/Hossein_Kanaanizadegan
,Iran wrestler,Hassan Yazdani,Hyazdani_CH,https://x.com/Hyazdani_CH,iranian_wrestlers,,https://en.wikipedia.org/wiki/Hassan_Yazdani
,Iran activist,Ana Diamond,IAmAnaDiamond,https://x.com/IAmAnaDiamond,iranian_activists,,https://en.wikipedia.org/wiki/Ana_Diamond
,Iran activist,Ruhollah Zam,IBAHRI,https://x.com/IBAHRI,iranian_activists,,https://en.wikipedia.org/wiki/Ruhollah_Zam
,Iran activist,Iran Human Rights,ICHRI,https://x.com/ICHRI,iranian_activists,,https://en.wikipedia.org/wiki/Iran_Human_Rights
,Iran activist,Mandana Khazraei,IranIntl,https://x.com/IranIntl,iranian_activists,,https://en.wikipedia.org/wiki/Mandana_Khazraei
,Iran activist,Sheema Kalbasi,IranianWoman,https://x.com/IranianWoman,iranian_activists,,https://en.wikipedia.org/wiki/Sheema_Kalbasi
,Iran activist,Kaveh Madani,KavehMadani,https://x.com/KavehMadani,iranian_activists,,https://en.wikipedia.org/wiki/Kaveh_Madani
,Iran activist,Peshmerga,KurdistanWatch,https://x.com/KurdistanWatch,iranian_activists,,https://en.wikipedia.org/wiki/Peshmerga
,Iran footballer,Daniel Arzani,LommelSKOff,https://x.com/LommelSKOff,iranian_footballers,,https://en.wikipedia.org/wiki/Daniel_Arzani
,Iran activist,Al-Asad Airbase,LucasFoxNews,https://x.com/LucasFoxNews,iranian_activists,,https://en.wikipedia.org/wiki/Al-Asad_Airbase
,Iran activist,Mehdi Kouchakzadeh,Mahdikouchakof,https://x.com/Mahdikouchakof,iranian_activists,,https://en.wikipedia.org/wiki/Mehdi_Kouchakzadeh
,Iran activist,Majid Tavakoli,MajidTavakolii,https://x.com/MajidTavakolii,iranian_activists,,https://en.wikipedia.org/wiki/Majid_Tavakoli
,Iran footballer,Younes Masoudi,MasoudiYounes,https://x.com/MasoudiYounes,iranian_footballers,,https://en.wikipedia.org/wiki/Younes_Masoudi
,Iran activist,Mohammad Fazeli,Mfazeli114,https://x.com/Mfazeli114,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Fazeli
,Iran footballer,Niloofar Ardalan,NArdallan,https://x.com/NArdallan,iranian_footballers,,https://en.wikipedia.org/wiki/Niloofar_Ardalan
,Iran activist,Western Iran clashes (2016–present),PDKIRAN,https://x.com/PDKIRAN,iranian_activists,,https://en.wikipedia.org/wiki/Western_Iran_clashes_%282016%E2%80%93present%29
,Iran footballer,Peyman Keshavarzi,Pey_keshavarzi,https://x.com/Pey_keshavarzi,iranian_footballers,,https://en.wikipedia.org/wiki/Peyman_Keshavarzi
,Iran activist,Kurdistan Freedom Party,PollaGarmiany,https://x.com/PollaGarmiany,iranian_activists,,https://en.wikipedia.org/wiki/Kurdistan_Freedom_Party
,Iran weightlifter,Hamed Solhipour,Powerlifting,https://x.com/Powerlifting,iranian_weightlifters,,https://en.wikipedia.org/wiki/Hamed_Solhipour
,Iran activist,Izzat Ibrahim al-Douri,RghadSaddam,https://x.com/RghadSaddam,iranian_activists,,https://en.wikipedia.org/wiki/Izzat_Ibrahim_al-Douri
,Iran footballer,Sardar Azmoun,SAzmoun,https://x.com/SAzmoun,iranian_footballers,,https://en.wikipedia.org/wiki/Sardar_Azmoun
,Iran activist,Farah Pahlavi,ShahbanouFarah,https://x.com/ShahbanouFarah,iranian_activists,,https://en.wikipedia.org/wiki/Farah_Pahlavi
,Iran footballer,Jahon Rad,SportingKC,https://x.com/SportingKC,iranian_footballers,,https://en.wikipedia.org/wiki/Jahon_Rad
,Iran activist,Taraneh Javanbakht,T_Javanbakht,https://x.com/T_Javanbakht,iranian_activists,,https://en.wikipedia.org/wiki/Taraneh_Javanbakht
,Iran footballer,Peyman Hosseini,TeamMelliIran,https://x.com/TeamMelliIran,iranian_footballers,,https://en.wikipedia.org/wiki/Peyman_Hosseini
,Iran footballer,Alireza Beiranvand,TheAFCCL,https://x.com/TheAFCCL,iranian_footballers,,https://en.wikipedia.org/wiki/Alireza_Beiranvand
,Iran activist,Ali Akbar al-Modarresi,TheSayed,https://x.com/TheSayed,iranian_activists,,https://en.wikipedia.org/wiki/Ali_Akbar_al-Modarresi
,Iran footballer,Omid Nazari,UFLphilippines,https://x.com/UFLphilippines,iranian_footballers,,https://en.wikipedia.org/wiki/Omid_Nazari
,Iran activist,United Nations Commission on the Status of Women,UN_CSW,https://x.com/UN_CSW,iranian_activists,,https://en.wikipedia.org/wiki/United_Nations_Commission_on_the_Status_of_Women
,Iran activist,Neighbourhood Youth Alliance of Iran,UYI_fa,https://x.com/UYI_fa,iranian_activists,,https://en.wikipedia.org/wiki/Neighbourhood_Youth_Alliance_of_Iran
,Iran footballer,Hamed Hajimehdi,WeArePFL,https://x.com/WeArePFL,iranian_footballers,,https://en.wikipedia.org/wiki/Hamed_Hajimehdi
,Iran activist,Nasrin Sotoudeh,Wnicholasgomes,https://x.com/Wnicholasgomes,iranian_activists,,https://en.wikipedia.org/wiki/Nasrin_Sotoudeh
,Iran activist,Ahmad Zeidabadi,Zeidabadi_Ahmad,https://x.com/Zeidabadi_Ahmad,iranian_activists,,https://en.wikipedia.org/wiki/Ahmad_Zeidabadi
,Iran activist,Ali-Akbar Raefipour,_Mahdiyar313,https://x.com/_Mahdiyar313,iranian_activists,,https://en.wikipedia.org/wiki/Ali-Akbar_Raefipour
,Iran activist,Abbas Abdi,abb_abdi,https://x.com/abb_abdi,iranian_activists,,https://en.wikipedia.org/wiki/Abbas_Abdi
,Iran footballer,Alireza Jahanbakhsh,alirezajb7,https://x.com/alirezajb7,iranian_footballers,,https://en.wikipedia.org/wiki/Alireza_Jahanbakhsh
,Iran footballer,Shojae Khalilzadeh,alkasschannel,https://x.com/alkasschannel,iranian_footballers,,https://en.wikipedia.org/wiki/Shojae_Khalilzadeh
,Iran activist,Farhad Meysami,amnesty,https://x.com/amnesty,iranian_activists,,https://en.wikipedia.org/wiki/Farhad_Meysami
,Iran activist,Azar Majedi,azarmajedi,https://x.com/azarmajedi,iranian_activists,,https://en.wikipedia.org/wiki/Azar_Majedi
,Iran activist,Execution of Seyyed Mohammad Hosseini,borhanimohsen1,https://x.com/borhanimohsen1,iranian_activists,,https://en.wikipedia.org/wiki/Execution_of_Seyyed_Mohammad_Hosseini
,Iran activist,Baloch Students Organization,bso__azad,https://x.com/bso__azad,iranian_activists,,https://en.wikipedia.org/wiki/Baloch_Students_Organization
,Iran activist,Mahmudali Chehregani,cagricehreganli,https://x.com/cagricehreganli,iranian_activists,,https://en.wikipedia.org/wiki/Mahmudali_Chehregani
,Iran activist,Islamic State,cards,https://x.com/cards,iranian_activists,,https://en.wikipedia.org/wiki/Islamic_State
,Iran activist,Hamed Esmaeilion,esmaeilion,https://x.com/esmaeilion,iranian_activists,,https://en.wikipedia.org/wiki/Hamed_Esmaeilion
,Iran footballer,Sajjad Shahbazzadeh,fcesteghlaliran,https://x.com/fcesteghlaliran,iranian_footballers,,https://en.wikipedia.org/wiki/Sajjad_Shahbazzadeh
,Iran activist,Detainees of the Mahsa Amini protests,followupiran,https://x.com/followupiran,iranian_activists,,https://en.wikipedia.org/wiki/Detainees_of_the_Mahsa_Amini_protests
,Iran footballer,Daniel Davari,gc_zuerich,https://x.com/gc_zuerich,iranian_footballers,,https://en.wikipedia.org/wiki/Daniel_Davari
,Iran activist,Habib Chaab,habibalkaabi1,https://x.com/habibalkaabi1,iranian_activists,,https://en.wikipedia.org/wiki/Habib_Chaab
,Iran activist,Hassan Abbasi,hasan_abbasi,https://x.com/hasan_abbasi,iranian_activists,,https://en.wikipedia.org/wiki/Hassan_Abbasi
,Iran activist,Bashar Rashid,hassaninmubarak,https://x.com/hassaninmubarak,iranian_activists,,https://en.wikipedia.org/wiki/Bashar_Rashid
,Iran activist,Death sentences during the Mahsa Amini protests,hosseinbastani,https://x.com/hosseinbastani,iranian_activists,,https://en.wikipedia.org/wiki/Death_sentences_during_the_Mahsa_Amini_protests
,Iran activist,Mohammad Boroughani,iranintlbrk,https://x.com/iranintlbrk,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Boroughani
,Iran activist,Baraye,iranwire,https://x.com/iranwire,iranian_activists,,https://en.wikipedia.org/wiki/Baraye
,Iran activist,Mohammed Mahdi al-Bayati,iraqliveupdate,https://x.com/iraqliveupdate,iranian_activists,,https://en.wikipedia.org/wiki/Mohammed_Mahdi_al-Bayati
,Iran activist,Jila Baniyaghoob,jilabani,https://x.com/jilabani,iranian_activists,,https://en.wikipedia.org/wiki/Jila_Baniyaghoob
,Iran activist,Juliana Taimoorazy,jtaimoorazy,https://x.com/jtaimoorazy,iranian_activists,,https://en.wikipedia.org/wiki/Juliana_Taimoorazy
,Iran footballer,Khosro Heydari,khosroheydari62,https://x.com/khosroheydari62,iranian_footballers,,https://en.wikipedia.org/wiki/Khosro_Heydari
,Iran wrestler,Execution of Navid Afkari,kingraam,https://x.com/kingraam,iranian_wrestlers,,https://en.wikipedia.org/wiki/Execution_of_Navid_Afkari
,Iran activist,Lily Mazahery,lilymazahery,https://x.com/lilymazahery,iranian_activists,,https://en.wikipedia.org/wiki/Lily_Mazahery
,Iran activist,Iranian Complainant Mothers,madarandadkhah,https://x.com/madarandadkhah,iranian_activists,,https://en.wikipedia.org/wiki/Iranian_Complainant_Mothers
,Iran activist,Nazila Maroufian,maroofian,https://x.com/maroofian,iranian_activists,,https://en.wikipedia.org/wiki/Nazila_Maroufian
,Iran activist,Masih Alinejad,masih_alinejad,https://x.com/masih_alinejad,iranian_activists,,https://en.wikipedia.org/wiki/Masih_Alinejad
,Iran activist,Masoud Barzani,masoud_barzani,https://x.com/masoud_barzani,iranian_activists,,https://en.wikipedia.org/wiki/Masoud_Barzani
,Iran activist,Mohammad Saleh Meftah,meftah,https://x.com/meftah,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Saleh_Meftah
,Iran rapper,Moltafet,moltaf,https://x.com/moltaf,iranian_rappers,,https://en.wikipedia.org/wiki/Moltafet
,Iran wrestler,Mohammad Reza Geraei,mr_geraei,https://x.com/mr_geraei,iranian_wrestlers,,https://en.wikipedia.org/wiki/Mohammad_Reza_Geraei
,Iran footballer,Amin Hazbavi,nahuelzn,https://x.com/nahuelzn,iranian_footballers,,https://en.wikipedia.org/wiki/Amin_Hazbavi
,Iran activist,Nouri al-Maliki,nourialmalikiiq,https://x.com/nourialmalikiiq,iranian_activists,,https://en.wikipedia.org/wiki/Nouri_al-Maliki
,Iran footballer,Shahab Zahedi,prznsport,https://x.com/prznsport,iranian_footballers,,https://en.wikipedia.org/wiki/Shahab_Zahedi
,Iran taekwondo practitioner,Amir Mohammad Hosseini,refugees,https://x.com/refugees,iranian_taekwondo_practitioners,,https://en.wikipedia.org/wiki/Amir_Mohammad_Hosseini
,Iran footballer,Reza Naseri,rezaserii1,https://x.com/rezaserii1,iranian_footballers,,https://en.wikipedia.org/wiki/Reza_Naseri
,Iran wrestler,Sardar Pashaei,sardar_pashaei,https://x.com/sardar_pashaei,iranian_wrestlers,,https://en.wikipedia.org/wiki/Sardar_Pashaei
,Iran activist,Aida Rostami,shahrak_ekbatan,https://x.com/shahrak_ekbatan,iranian_activists,,https://en.wikipedia.org/wiki/Aida_Rostami
,Iran rapper,Ali Sorena,sorenaofficial,https://x.com/sorenaofficial,iranian_rappers,,https://en.wikipedia.org/wiki/Ali_Sorena
,Iran activist,Morad Tahbaz,statedept,https://x.com/statedept,iranian_activists,,https://en.wikipedia.org/wiki/Morad_Tahbaz
,Iran activist,Sussan Tahmasebi,sussantweets,https://x.com/sussantweets,iranian_activists,,https://en.wikipedia.org/wiki/Sussan_Tahmasebi
,Iran activist,Operations Claw-Eagle and Tiger,tcsavunma,https://x.com/tcsavunma,iranian_activists,,https://en.wikipedia.org/wiki/Operations_Claw-Eagle_and_Tiger
,Iran pop singer,Omid Nemati,virtual,https://x.com/virtual,iranian_pop_singers,,https://en.wikipedia.org/wiki/Omid_Nemati
,Iran activist,Yasmine Motarjemi,yasminemotarjem,https://x.com/yasminemotarjem,iranian_activists,,https://en.wikipedia.org/wiki/Yasmine_Motarjemi
,Iran wrestler,Amir Mohammad Yazdani,yazdanicherati,https://x.com/yazdanicherati,iranian_wrestlers,,https://en.wikipedia.org/wiki/Amir_Mohammad_Yazdani
,Iran footballer,Younes Delfi,younesdelfi,https://x.com/younesdelfi,iranian_footballers,,https://en.wikipedia.org/wiki/Younes_Delfi
