tweet_id,created_at,text_translated_en,topic_id,probability
2017967258891423754,,"3/ 
Each Iranian is equal to the whole of Iran for us. The President, based on the moral debt and promise he gave to the people, considers himself the defender of their rights.",0,0.356766228194721
2017966899665981723,,"1/
The government of the Islamic Republic of Iran has published a file on its official website, which includes the names of all the people who died as a result of recent events across Iran, and their total number is 2986 people.",0,0.3337648199662223
2017966278325960947,,"Iranians have realized the value of what they lost in the fateful winter of 1957 and have paid a heavy bloody price to return and protect it.
He who is willing to sacrifice his life for such a great value will clear the field from every lurking moor and grasshopper.
This table will gather and this greedy tooth",3,0.1277681109166141
2017965920933630057/analytics,,"Prof. Dan Ben-David talks about inequality in the burden and what it means to us when we are the ones who make it possible, in an interview with ""Shebil Israel"", the podcast of 
@IdanTendler",9,0.45304818420644033
2017995949923020866,2026-02-01 16:18:21.670000+00:00,"In these hard days, my way to reach my tuition is woven 
Support if you want",8,0.04689803924405597
2017991667563831768,2026-02-01 16:01:20.676000+00:00,"For the avoidance of doubt, this is a different Ali Ansari…",1,1.0
2017959441736389013,,End of the first half,5,0.041727051269137526
2017987748724977753,2026-02-01 15:45:46.352000+00:00,"The frame chants with Al-Maliki, “We won’t give her away” on the night of “Savaya’s” disappearance.

#Truth _ be _ told, the ninth UTV",6,1.0
2017987125895925982,2026-02-01 15:43:17.858000+00:00,Don’t look away. This is what Khamenei has done and is doing!,8,0.05171954790846338
2017983697837056202,2026-02-01 15:29:40.545000+00:00,"His Highness the President’s honoring of Brother Mohammed Al Gergawi with the Order of the Union reflects the UAE’s approach to celebrating its loyal men, and embodies his pioneering contributions in consolidating government excellence and supporting national competencies, within a team led by His Highness Sheikh Mohammed bin Rashid.",35,1.0
2017983352104513735,2026-02-01 15:28:18.116000+00:00,"Want to understand elite politics in the Islamic republic of Iran, you could do far worse than watching this",0,0.27277517453237954
2017976194415882667,2026-02-01 14:59:51.590000+00:00,"The announcement of the names of the martyrs and the recent dead was a unique initiative, to say the least, which has two positive and negative actions at the same time.
#trust_building
#Devalidation
The charcoal shop at Chaharrah introduced scandal to Ali Asghar, Ali Hossein, Pouria, Murad and other Mossad soldiers.",1,0.14464313422040104
2017972424776552696,2026-02-01 14:44:52.838000+00:00,"Until yesterday, they were saying that because so-and-so was already in prison, you have no right to attack him, now they are continuously attacking and insulting Bahareh Hedayati from their safe shore outside of Iran because he told the Prime Minister to be executed.
Until yesterday, they used to say that you have a personality cult because you can tolerate the attack",23,0.10383428879449406
2017939662484935019,,"Iranians handing flowers to the cops in Australia. Spot the difference with Pro Palestine protests…
#IranMassacre #MakeIranGreatAgain",2,0.037922913940963435
2017937149782364301,,"Terrace wall across (X): 

Wake up, Madridistas! Don't let anyone manipulate you!",5,1.0
2017937024871813373,,"The terrace is a wall with a sign hanging on it that reads: 

“Those are worthless puppets of the real tyrant (meaning Peres).”",5,0.18809073043867064
2017935019507945750,,"After the Erbil meeting between the coordination framework delegation consisting of (Al-Amiri, Al-Sudani, Al-Mandalawi) and Mr. Masoud Barzani... the matter was settled, God willing. 

Tomorrow time, God willing 
#Al-Maliki_Prime Minister",6,0.06346073843207578
2017933515078135816,,"Due to the blindness of all those who said that the Islamic Republic of Iran will not see the Fajr decade, the Fajr decade has started",0,0.13648940895437658
2017929766704185549,,"Avoid reading Khamenei's Dictator, especially in English.

The dictator Donstan Khamenei opens the way for reformers and 57 Jamaat to seize power.

Dictator calling this sub-animal means Khamenei's problem, not the Islamic Republic.

Khamenei is the leader of a terrorist group.

#javidshah",18,0.042894129046397264
2017927412965671380,,"Sinig Bir Colum Var Boinum Dan Aslanib
Not too late, not too late",16,0.809899156672233
2017926503976095824,,"How to become a military writer:
1- The site 
We open flightradar24.com.
2- We click on the planes.
3- We google airplane models.
4- We write about their entry or exit.
5- We will pay the blue tick subscription fee.
6- We make stupid predictions.
congratulations You became a military writer.",21,0.05057404084199896
2017955366386966571,2026-02-01 13:37:05.801000+00:00,It Wasn't Working': Canada British Columbia Ends Drug Decriminalization,35,0.026733224472709517
2017923786402885885,,The official lineup of the team to face Rayo Vallecano,5,1.0
2017921990284173335,,"#Special
Exposing the double salary of the direct killers of the people in December 1404. 
See the full text of the article and an example of hundreds of examples reviewed by Derna colleagues. 
buff.ly/FiQWTUn",10,0.12078286404967599
2017951771138613335,2026-02-01 13:22:48.627000+00:00,"Today, my brother Mohammed bin Rashid and I witnessed part of the World Summit of Scientists in Dubai. The meeting of more than 100 Nobel Prize laureates and other prestigious scientific awards from various countries around the world in the UAE confirms global confidence in the country’s approach based on upholding the value of science and knowledge to achieve development.",35,1.0
2017920911068791251,,"7/ In a world where politics becomes multipolar,
Theater can make the region multi-voiced. Medea had a message in Tehran:
The future of the region is not in the choice between East and West, but in the ability to talk between memories.",0,0.4914017140300986
2017920268400820563,,6/ Iran can learn from Georgia how to build a #memory_relationship with Europe. Georgia can learn from Iran how to maintain a critical relationship with Europe. If the cultural diplomacy between the two countries is based on the comparison of experiences - not the competition of narratives - it can create a soft model for the entire Caucasus and the Middle East.,0,0.04733694094458528
2017919741919207426,,"Leader of the Revolution: ""America should know that if it starts a war, this time it will be a regional war.""
A few points about today's important point of leadership;

1. Despite the denial of Saudi Arabia's half-paragraph, which called ""the issue of asking America to attack Iran"" as incorrect, Tehran considers that news to be true and warns that in",0,0.10418900145977905
2017919589737255163,,"Leader of the Revolution: ""America should know that if it starts a war, this time it will be a regional war.""
A few points about today's important point of leadership;

1. Despite the denial of Saudi Arabia's half-paragraph, which called ""the issue of asking America to attack Iran"" as incorrect, Tehran considers that news to be true and warns that in",0,0.10409232554100614
2017918322281455769,,"1/ In 2014, the show ""Me-Medea"" written and directed by Salome Uglidze from #Georgia was performed in #Iran; A modern version of the Greek myth, whose roots are in Colchis of #Caucasus, and whose language is universal.
A myth that comes from #Greece, but the actor is Georgian and the audience is Iranian.",0,0.022324901331276712
2017912898002076121,,"We pulled them out of the mullahs' ass by force, now they tell us that you are worse than the mullahs! In my opinion, let's go back to them, you asshole! #javidshah",18,1.0
2017912843333468484,,"Pro-Palestinians in open celebration of the mass murder of 40,000 Iranians while Greta and co are content with silent acquiescence.",9,1.0
2017941846371258590,2026-02-01 12:43:22.378000+00:00,"Blackout is the cover. Silence is the weapon.

When Iran is cut off from the world, this is when it happens: prisoners and detainees are targeted, homes are raided, people are taken from their families in the dark, without witnesses, without records, without accountability. The",0,0.1066889755845392
2017941122727768313,2026-02-01 12:40:29.848000+00:00,"An old man named Chamran sits as a judge and says that the dead were warriors.
Apparently, they have put aside the shame of killing and are confessing.",10,0.13083837821725647
2017937121906958395,2026-02-01 12:24:35.978000+00:00,"The painting page of my source of income has been razed to the ground. I don't know what to do. Should I say something? Will they interrupt? I went to post a story. I stared at nothing and deleted my phone. What can I say until there are more important things to say, but you ordered a painting.",8,0.051814037061902574
2017905055954026748,,"Don't tell Reza Pahlavi that Trump made a deal with them, first tell him to take him to the hospital.",4,0.5757292124793485
2017904979596755341,,Hala Madrid always and forever,5,1.0
2017933504097505362,2026-02-01 12:10:13.425000+00:00,"Delete your directories 
If you are anonymous, don't leave any information about yourself that can narrow the scope of your identity search. 
Do not post a photo that can be used to geolocate you. 
Do not share personal information with any Twitter account 
Minna Square Twitter, be careful.",19,0.3525602218663355
2017929773708620239,2026-02-01 11:55:24.031000+00:00,".
@haerizadeh_h
 he is #Iranian regime-aligned ideologue who markets himself as a “strategy instructor with Quranic rules” offers a chilling manual for security forces: he calls street protests a “battlefield,” assumes the officer has killed someone, then asks what the officer",10,0.08197499889996475
2017899510744195449,,"The work of #Sadaosima is not a joke with the victims of #protests, it is an attack on the temporary peace of the country. Actions against national security, if there is an example, it is this, not the sympathetic content of independent media, that leads to dealing with them. If there is a shred of judicial justice, the least expected is the removal of the director of the Efoq network.",31,0.13524011387601426
2017885611005477240,,"Sena showed me the post of a young Iranian singer on Instagram, he said look how well he sings.
We went to his profile, I said whose last post was his, we saw it a month ago... the two of us just kept silent, we shed tears...",19,0.030911802644863342
2017883584611201200,,"Americans should know that if they start a war this time, this war will be a regional war.",0,0.050200134882048636
2017912782717321516,2026-02-01 10:47:53.063000+00:00,"I really loved life. I liked to live. Being persistent, being smart and following the things I loved made me feel alive. Now I have almost no sign of the person I used to be. I'm just angry. This thing in me just turns into anger. Snoring with desire to chew.",8,1.0
2017911925665902679,2026-02-01 10:44:28.726000+00:00,"Iran’s central bank has begun distributing the country’s largest banknote, a 5 million-rial (about $3.10) Iran-cheque, as the national currency continues to weaken and cash transactions require ever-higher denominations.
iranintl.com/en/202602012491",3,0.15107919555083738
2017881161415151731,,"Regarding the Muslim attack on Iran:
""Ali bin Abi Talib"" sent an order to Abdullah bin Abbas to send an army of 4,000 people to Sistan along with a dead laborer. Abdullah Abbas entrusted the command of this army to one of Bani Tamim of Basra named Rabi bin Kass Anbari.

 They conquered Sistan and Sabaei (""Dr",6,1.0
2017910085507223905,2026-02-01 10:37:09.998000+00:00,"// How does a Shia kid kill? Listen to the words of this criminal!
They have taken the lives of thousands of Iranians like drinking water. Justice will be implemented for armed religious criminals in Iran. 
PN: All members of Hitler's Nazi regime were arrested, tried or ""hunted""; Except those in secret",0,0.05538721567063469
2017908193922277621,2026-02-01 10:29:39.009000+00:00,"One of the capabilities of Imam, who is considered as the theoretical leader and ideologist of the Islamic Revolution, was to produce new concepts and literature to demarcate existing ideas. Such as:
world eaters 
Arrogance instead of imperialism 
the underprivileged 
Mountain dwellers
barefoot 
Pure Mohammedan Islam 
Prosperous without pain
leeches adjectives
Not Eastern and",18,0.14631421100956682
2017875190928031746,,Hexare's account is doing a great job and is continuously publishing the names of the martyrs of the country. Promote it as much as you can. This anonymous person is proud of #Javidshah,10,0.15359082065736582
2017875005489508645,,"Shortly after the uprising of January 2016, which was the beginning of the translation of the concept of subversion to the street and the birth of active subversion, Ali Zakariai, one of the media rentiers, released this video. No average official of the Islamic Republic would have imagined that such a day would come so soon that people would die bravely.",18,0.05777951949040672
2017902937616400864,2026-02-01 10:08:45.808000+00:00,"Abtahi in conversation with Ilana:
* This year, with the tragic events that led to the deaths of thousands of Iranians, the gap between the nation and the government has increased, it is very difficult to restore common principles.
*One generation made a revolution at the beginning of the Islamic Revolution, and everyone confirms that it includes almost the overwhelming majority of Iranian society",0,0.0906406157809325
2017870833830519210,,"The issue of democracy in the curriculum—history and sociology lessons as examples
 Blog Life (
tishk.org/pe/)
Hassanpour, Shaho (2026): Life Blog; Kurdistan Research Center – Tişk.
tishk.org/en/%d9%be%d8%b
...",22,1.0
2017862462930923583,,"#Fath_Al-Futuh_Dolat_Tehakitarian

The #Iranian nation is in pain of bread and the #medical_government is in pain of women and girls walking on the streets of Iran.",8,0.13077781328085808
2017861508798050527,,Do you suffer from impotence?,8,1.0
2017861038167753212,,"The root of this insolence goes back to the day when Qasim killed you 
@bbcpersian
 Jan Jan was called ""Shadow Man"" and ""Sardar Arif""!",10,0.1951742387673847
2017859985380704448,,"Digital nationalism

 Blog Life (
tishk.org/pe/)
Dana Hamid

Hamid, Dana (2026): Digital Nationalism. Life Blog; Kurdistan Research Center – Tişk.
tishk.org/en/%d9%86%d8%a
...
#Tishk_Magazine #Kurdistan_Tishk_Research_Center #Kurdistan #Tishk #Magazine #East",22,1.0
2017888849859416378,2026-02-01 09:12:47.025000+00:00,"What has caused the light of the truth of the #Islamic_Revolution to continue to shine in the hearts of every awakened conscience is that during the past 47 years, the most hostile enemies of God have always fought with the Iranian nation on the front of tyranny and arrogance; But Khomeini's revolution was able to advance his will in this unequal confrontation.",0,0.07517107575241305
2017857012206346543,,"An Iranian or an Iranian symbol is not seen in the demonstrations supporting the Islamic regime! The occupying regime of Iran is alien and its supporters are mercenaries and traitors even if they are born in Iran! The punishment of the traitor is clear!
#Shirokhorshid_Revolution",0,0.09845039040690937
2017856908443492493,,I leave the noble text for friends who did not have the chance to read it,8,0.027863550472675476
2017856700586561557,,"These days, in the midst of this endless depravity, when I see someone showing sensitivity to cursing, I am reminded of this part of the play The Death of Yazdgerd Bahram Bayzai, in which the main character says to the miller's wife: ""Do you hear me, woman? These servers do not like to hear insults. And the miller's wife answers: ""Yes",7,0.05054813728473305
2017854608698179584,,"Arrest, torture and bitter fate of protesters after freedom in Iran
 Blog Life (
tishk.org/pe/)
Doctor, Kuchar (2026): Arrest, torture and bitter fate after freedom of protesters in Iran. Blog Life; Kurdistan Research Center – Tişk.
tishk.org/2026/01/6
...",0,0.2354003274135159
2017884755639865414,2026-02-01 08:56:30.887000+00:00,"In this way, soon, on the radio and television of the Islamic Republic of Iran, the dead, their bodies, and their grieving families will be ""mocked"" with glee.",18,0.12822650499322286
2017884171641720924,2026-02-01 08:54:11.651000+00:00,"The ideologues formerly known as ‘Progressives’ seem oddly quiet about Iran’s murderous ayatollahs 
thetimes.com/article/b3584c
…",0,0.37609226378380356
2017883947599061337,2026-02-01 08:53:18.235000+00:00,"Supreme Leader of the Revolution: 
America should know that if it starts a war, this time it will be a regional war. We are not the initiator and we do not want to attack a country, but the Iranian nation will give a strong punch to anyone who attacks and harasses.

#Completion of proof",0,0.05296046437975817
2017852467510194288,,"In my opinion, in the text written by Bahareh Hedayat, ironically, the most normal sentence was ""shut up"".
Because he cursed, the curse has no logic
ولی بقیه حرفاش مثل«هواداری از کشتار» و «اقتصاد چپ رانتی» و «کارگزار جنایت دهه۶۰» ایناست که خیلی مزخرفه
He says: What made you important was the crowd on June 25",0,0.2756214294307039
2017882634949370327,2026-02-01 08:48:05.275000+00:00,"St Andrews transformed my life. 

Here’s why I’m now standing to be its next Chancellor",8,0.044964889894145564
2017876101255544868,2026-02-01 08:22:07.521000+00:00,"Iran's Supreme Leader Ali Khamenei, during a public meeting:

The Americans must realize that if they launch a war, this time it will be a regional war",0,0.1424386184708823
2017875978073129069,2026-02-01 08:21:38.152000+00:00,"Supreme Leader of the Revolution: Americans should know that if they start a war, this time it will be a regional war.",0,0.06010017615130674
2017875818991546660,2026-02-01 08:21:00.224000+00:00,"Deir Hossein was destroyed not by ""us"", but by his loyal companions; The same ones who sat on the boards and holdings and pocketed big money. Now the green algae have arrived and have become teachers of morality. You should have been worried that day when you sold us hope. An impossible ""choke"" does not have so many gypsies.",3,0.13254531322202362
2017875454275809341,2026-02-01 08:19:33.269000+00:00,"Guys, you destroyed the memory of Mehran Ghafourian and Siamak Ansari in that competition and mocking Iranian symbols.
Now it's the turn of this small voice and television to find out whose side he is on.
Let's campaign and do whatever it takes to get into trouble.",0,0.055447741541719484
2017843895359393992,,"We never needed you, please never stay with us. From now on, stick to the mullah and participate in the marches in support of the mullah.",18,1.0
2017842396734615905,,Guarding terrorists in the state assembly,29,0.5066445016344437
2017871978443526218,2026-02-01 08:05:44.566000+00:00,We pay taxes so that every #headless person can sit there and make fun of us as a presenter!,8,0.06186949304715234
2017841695405080778,,"The one who is the extension of the nation's voice, not the one that is flawed. He was shot in the throat and unfortunately he can't come back to the mouth of Musi and others like him, and we will repeat the words of these children for the rest of our lives. Now you can cry.",10,0.10360719406360899
2017869318663414179,2026-02-01 07:55:10.425000+00:00,"They are trying to take your ass, they are milking your life! 

#fig-eating chicken",14,0.09053097559997973
2017868606348853691,2026-02-01 07:52:20.596000+00:00,"""Campaign"" is limited and Hamed Bedi is forbidden to talk!

 The mobile phone of Hamed Bedi, the CEO of Karzar platform, has been blocked by the order of the judicial authority and the ""Karzar"" website has been restricted. Earlier, two technology experts, Saeed Suzangar and Iman Sirfi, have been arrested.

 Biddy told Event24: ""Unfortunately, it's over.""",10,1.0
2017866760628638115,2026-02-01 07:45:00.542000+00:00,"The people of the Free South are a great people and a solid leader whose solid fighting personality blended with his people from the Hadramaut of history to Aden, the capital of South Arabia.",0,0.04797837837894214
2017836184517406993,,The family of Shah Mihan,4,0.03591745454321984
2017864847862514159,2026-02-01 07:37:24.503000+00:00,"hello guys
We urgently need an estradiol injection
Pharmacies do not have them
Please tell me if you know someone or a place that has them in Tehran
#Retweet 
#drug 
#Ampoule",15,0.021463022680606837
2017834513137811893,,"""Regime Change: Project or Revolution"" seminar 
At the invitation of Tishek think tank, Mr. Behrouz Buchani and I will talk about the article we wrote in the Guardian. 

You can follow this seminar through Zoom. 

Sunday 9:30 p.m. Iran 8 nights of Europe",0,0.24830522015110448
2017863144400474405,2026-02-01 07:30:38.366000+00:00,"Return to the #idea_of_Iran

It is a very bitter time. Filled souls have set fire to the lives of the nation. The dream of Iran has been erased from the minds and the future looks bleak. But, is it possible to watch the death of Iran? 

Simorgh calls us to return to the idea of ​​Iran. Without having one",0,1.0
2017829783065760163,,"friends
to mourn
But let's not drown!

Their hope is in us.
To us to continue and make their dreams come true.

I wish to live in a free Iran
Wish to get back human dignity!

Disappointment is the last arrow that Dezhakhim throws into the hearts of us survivors
And it is strangely efficient and deadly.

#IranMassacre",8,0.07730704669040336
2017855308425531877,2026-02-01 06:59:30.124000+00:00,"THE REAL HISTORY WILL CERTAINLY REVEAL ONE DAY.

IT SHOULD COME OUT AND EVERYONE SHOULD KNOW THE TRUTH

Take a look at the video of Չ͜͡✭68oттoмan҉͜͡✭! #TikTok",6,0.02229582118759934
2017853743073497586,2026-02-01 06:53:16.915000+00:00,"WE NEED TO LOOK AT MANSUR YAVAŞ'S VIOLATIONS

I wonder if he gave water or jerry cans to his supporters?

MANSUR, YOU NEED TO BE CAREFUL HERE.",20,0.03192264458861315
2017853416165331270,2026-02-01 06:51:58.974000+00:00,"THOUSANDS SELL THE COUNTRY AT THE WINE TABLE
THEY WAKE UP IN THE MORNING AND SAY I DON'T REMEMBER

CHP MENTALITY IS THE MINDSET THAT SAYS THIS COUNTRY WAS FOUNDED AT THE RAKI TABLE

THAT'S WHY THE COUNTRY HAS BEEN GOING BACKGROUND FOR 100 YEARS",3,0.12295825190662457
2017851876427874705,2026-02-01 06:45:51.872000+00:00,"We wondered when the Young Turks became homeowners.
We own this country
Ottoman descendants",3,0.04079534487019884
2017849570550522038,2026-02-01 06:36:42.108000+00:00,Is there anyone who respects this freedom?,8,0.022841276763680998
2017819283049361467,,"2/
Interestingly, the largest portrait of Patriarch #Ilia_II in this temple was created and donated by an #Iranian artist — a sign of the delicate connection between religion, identity and cultural diplomacy.",0,0.027619335814462673
2017849341659029798,2026-02-01 06:35:47.536000+00:00,"My timeline 
Every Iranian is a Trump expert!
And it all started like this:
You don't know Trump.
It's really strange.",0,1.0
2017848388117483934,2026-02-01 06:32:00.194000+00:00,"So, if human-looking animals think they are making art, what should be done to them?",18,0.02612563569178013
2017818097361596822,,1/Trinity — this monumental building on top of #Tbilisi is not only a church; It is a symbol of the return of Orthodoxy to the heart of the state and nation after Georgia's independence.,32,0.08042371265029102
2017845976283644133,2026-02-01 06:22:25.168000+00:00,"The US special representative in Iraq was dismissed.
Reason: Reluctance in preventing the prime ministership of Novi al-Maliki.
America has weapons and soldiers in Iraq, it does not have soft power.",6,0.06960455036958746
2017844222921957465,2026-02-01 06:15:27.134000+00:00,"...and the Imam came.
Philosopher, mystic, politician, jurist, authority, ethical, trustworthy, away from worldly decorations...

He pulled Iran out of the throat of the world-eaters and brought it into the main equations of the contemporary world.
He neither paid nor begged on his way.
He came with a welcome of several million and with the biggest farewell in history (11 million according to B",1,0.15288494597210311
2017812653343969601,,"I don't know the extent of people's voices, but you are an extension of the same prism game, and anyone who is deceived by this fabric again has betrayed the blood that has been spilled. The scene is much, much brighter than it could possibly be a computational error.",5,0.040596147374091215
2017839026384814513,2026-02-01 05:54:48.183000+00:00,"The message of the great leader of the Iranian resistance, Mr. Masoud Rajavi - 11 Bahman 1404
 
It is better for the reformers of the system to implement the ""suspension of their activities"" as they said as soon as possible.
It is better to ask for the removal of Mousavi's restriction so that the proposed ""referendum"" can be implemented, the statement of the Reform Front, acknowledging this",38,0.046393752487801046
2017836692757942388,2026-02-01 05:45:31.803000+00:00,"Demonstration to support the uprising of the Iranian people in Canada - Toronto, Saturday, January 31, 2026
 The time of the uprising of the country
The year of the fall of the enemy
The only way out
Uprising and overthrow
The whole of Iran is one voice.  
We don't want a king, we don't want a Mullah
#one_step_to_overthrow 
#No_Shah_No_Sheikh 
#Yes_to_the_democratic_republic",2,0.06278375868379504
2017836184517406993,2026-02-01 05:43:30.629000+00:00,The family of Shah Mihan,4,0.0355543458721282
2017826503455601010,2026-02-01 05:05:02.484000+00:00,"A framework for #collective_security in the Persian Gulf and West Asia

Two broad approaches present themselves. The first is alignment: accepting a subordinate position in the hope that compliance with a dominant power will yield protection. The experiences of Ukraine, Syria,",0,0.13747767097225927
2017806702217748908,2026-02-01 03:46:21.501000+00:00,"Remarkable Toronto kids 
for tomorrow's march",2,0.05187229953974695
2017773586585411996,,"The whole social movement of the Zeza cult can be seen in these text messages!

What a great danger happened to the Iranian nation! Now we can see that the Zeza sect was managed by the reformers!

#Javidshah #Pahlavi_is_back",4,0.07685609420195674
2017794830282138023,2026-02-01 02:59:11.011000+00:00,"Guys, this tweet is really important and thank you for sharing it at least 
I have a debt of 15 tomans that I need to settle as soon as possible
I am a graphic designer and currently I can do part-time and project work because I also go to work.
Thank you, if anyone needs a graphic designer, let me know.",3,0.05776872773952924
2017791835897532789,2026-02-01 02:47:17.094000+00:00,Dropping the mic. Thank you for your attention to this matter.,19,0.03597807532122767
2017791726283591947,2026-02-01 02:46:50.960000+00:00,"If your heart is burning for Iran and Iranian people, you can see and hear analysis these days; Persian and foreign. From different channels and spectrums. Limiting ourselves to one channel, network and spectrum limits our vision. The whole world and the free media consider the lack of a pluralistic opposition as the weak point of the people",0,0.341552413196596
2017761197609660727,,"Al-Dawaya, Nasiriyah, Iraq",6,0.30846113130146346
2017752537164575154,,"#Taha_Solimani, a 19-year-old youth who disappeared on Friday, January 19, was handed over to his family in #Kahrizak after 20 days (9 Yemen) with marks of torture on his body.

Taha was buried in Behesht Zahra accompanied by his family who were holding hands for him.",10,0.39850799614535637
2017752021307203671,,"Prince Noor Pahlavi, in an interview with Fox News on December 24, said that during 47 years of exile, often with little support, my father stood up for the freedom of Iran and remained steadfast in his commitment to the people of Iran.
In this conversation, he emphasized that Prince Reza Pahlavi has been with all these years",4,0.28593608584347974
2017748252255309882,,"Gorsen gave no possibility of negotiations, Bulari Bir Yul Aoste Quymasa, America Bulari Wormya!?",16,0.08997444052129554
2017747102655517035,,"Children, don't carry the Israeli flag. Outside, everyone is pro-Palestinian and hated Israel. In this way, our foreign friends will not support us.
Their foreign friends:",9,0.12384569368294163
2017738628823232530,,It won't be long until the flag of Palestine falls with the fall of the Palestinian cause. This is a rebirth for the Middle East.,9,0.2847384204951118
2017738186256982182,,"Words are unable to express the word ""Sihtir"".",5,0.025135839204971852
2017737815631470739,,"The common denominator of the Palestinian people is the motherland, but I still know people who are freedom fighters, but they have to deal with this person!
#IranMassacre 
#IranRevolution2026 
x.com/callyonyourbs/
…",9,0.427718312506657
2017767745811836977,2026-02-01 01:11:33.570000+00:00,America must stand with Iran’s freedom revolution,0,0.21922496389104185
2017734325450457466,,The truth that everyone should be aware of,6,0.030488871839850166
2017733772607619517,,"Soroshur nieh online San Sawashi Godorsen?
I'm a friend, I like coffee, I like you, I like you
Yokhsa savasha da sukhum, salcha da
I'm Chayim Suimasin strong Donya Talansin, are we not!?",16,0.1633215897952395
2017733185077969357,,"Reza Shah extended his hand to you at the right time and supported you, but you refused, you were on Khamenei's side in this massacre, neither the king nor the people.
#javid_shah",4,0.03461204937052785
2017761157105205750,2026-02-01 00:45:22.700000+00:00,"Children inside Iran 
If you wanted to go to a march tomorrow, what would you like to write on the cardboard? 
Come here, tell us your opinions so that I, my friend, and the foreign Persian Twitter kids can write some of them down and take them with us. 

#IranMassacre
#IranRevolution2026",0,0.08829997383250945
2017725139165511733,,"Shame on those who abandoned Seyed Ali and fell in love with a dirty pig whose job was to rape children...
Hahahaha...",1,1.0
2017724297557561547,,"Mr. Khamenei could not be without zeal
He could not turn a blind eye to the crimes of the world's criminals
He could not be indifferent to the massacre of innocent women and children
 It is made of light 
Like you, he is not mean and dirty and seduced by the dirty world where the likes of Trump and Netanyahu are called human beings..",9,0.046712272391423545
2017723105309810715,,Hazrat Mah...,1,0.2104075115949925
2017719329110831482,,"Mr. Ajei, if it doesn't work for you, I must say that you are performing really poorly, so weak that the mouths of these hypocrites don't get mud...",8,0.023789011538600784
2017718612350444017,,"Our revolution was an explosion of light
Long live Islamic Iran...

#Fajr decade",0,0.043641309063773226
2017747102655517035,2026-01-31 23:49:31.858000+00:00,"Children, don't carry the Israeli flag. Outside, everyone is pro-Palestinian and hated Israel. In this way, our foreign friends will not support us.
Their foreign friends:",9,0.07430472061335916
2017712824538304729,,"Trump’s claim that he “stopped 800+ executions” in Iran is Fake and even denied by Iranian officials. He encouraged protesters, offered them no protection, thousands were massacred and now he seeks a deal with the same regime while Iranians are left waiting in despair.",0,0.14513916188362005
2017709542822248722,,"He could have stayed in the same Hosseiniyeh and paid his respects to the Imam, but he was present to portray the most dangerous and frightening frame for Western civilization!
#Khomeini's God is the same #Khamenei's God who humiliated the superpowers many times...",1,0.48369168487007014
2017709400681595145,,"Today's match

Real Madrid Rayo Vallecano 
 Spanish League
 Round 22
 Santiago Bernabeu Stadium
 16:00 pm Mecca time
 BeIN Sports HD3
 Hassan Al-Aidarous",5,1.0
2017702423351951448,,"#Tell about_democracy

THE LAW SHOULD BE KING, NOT THE KING

#Democracy4iran",15,1.0
2017700248844702199,,"From inside Iran, I say that as someone who survived under the barrage, machine guns and mattresses, I myself have both an extension of the voice and an alternative of the era. Please don't bite me  
@AlinejadMasih
#javidshah",0,0.02812152131327086
2017696643567526055,,"From now on, only Hedi Beauty products 

#javidshah",14,0.04191250064343598
2017696615910543844,,"I heard Masoumeh Alinjad's words now, I pissed in your mouth, whore",4,0.03329030644754097
2017691148500742289,,"While in our country, the authorities have just come to the conclusion that girls are allowed to ride motorcycles;

A little further, their daughters board the F-35, fly among the leaders of a country and return.",0,0.0636191008657241
2017689212594893003,,"Urgent: Ultra Sur fans are planning to organize a demonstration tomorrow demanding Florentino Perez to resign!

Thomas Gonzalez (journalist)",5,1.0
2017689031753273745,,Tomas Gonzalez Martin (Journalist) | Ultras Sur are planning to hold a demonstration tomorrow before and during the clash with Rayo Vallecano to demand Florentino Pérez's resignation.,5,1.0
2017687887051960477,,"Farhad Salari and Erfan Taherkhani, two students of medical sciences in Tehran, ""passed away"" suddenly tonight in the dormitory.",24,0.08940383226726775
2017685497821168040,,"I still say, look around the whole world and you won't find anyone more handsome than a Pakistani
They are the worst kind of Muslims",8,0.08248207026390922
2017684420564582793,,Do you know who blocked me? Sir Khayehmalish for Sardar Soleimani's penetrating eyes,19,0.04653345417953243
2017683926953680898,,All our request from America is to transform Moazzam Leh into Moazzam Leh.,37,0.035753403480030366
2017683455912337577,,The distance between our transformation from terrorists to the noble nation of Iran is a rocket,0,0.4244468424648785
2017677405544984802,,"Your historical humiliation of the fall of the Ottoman Empire and turning into a turkey was the result of your indifference in controlling your western lands.
You were the heir of Eastern Rome and you were torn apart.
If you have a desire for land development, don't come to the East, here we will turn you from a turkey to a crow.
@HakanFidan",0,0.04027097437254257
2017676789380768220,,"My 8-year-old cousin said why should we read the gifts of heaven? Khamenei who is going =))
Don't let this kid down
#IranRevolution2026 
#R2PforIran",10,0.06386952111332467
2017675996749578259,,"Has #Trump thought that the continued presence of #America in the #Persian Gulf is more than a sign of hegemonic power, it is a sign of his country's ""security and defense hegemony""? 
Maintaining order by permanent deployment of force, not by consent, even without war, means the gradual erosion of American hegemony.",0,0.16122968792741701
2017675898762260636,,"In addition to the publication of the list of signatories of the letters dealing with the protesters, we must also mention the honorable and conscientious professors who paid money to defend the students and oppose violence: dismissal, suspension of promotion and heavy pressure without withdrawing their signatures.",24,0.268766988670655
