Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Sarina Farhadi,https://en.wikipedia.org/wiki/Sarina_Farhadi,Q5938159,https://www.wikidata.org/wiki/Q5938159,female,actor; film actor,Iran,Tehran,1992-01-01T00:00:00Z,,
Jalil Farjad,https://en.wikipedia.org/wiki/Jalil_Farjad,Q5880649,https://www.wikidata.org/wiki/Q5880649,male,actor; television actor,Iran,Marand,1952-03-09T00:00:00Z,,
Farimah Farjami,https://en.wikipedia.org/wiki/Farimah_Farjami,Q5435309,https://www.wikidata.org/wiki/Q5435309,female,actor,Iran,Tehran,1952-05-08T00:00:00Z,,
Dariush Farziaei,https://en.wikipedia.org/wiki/Dariush_Farziaei,Q5942659,https://www.wikidata.org/wiki/Q5942659,male,presenter; television presenter; voice actor,Iran,Tehran,1973-07-23T00:00:00Z,,
Mehdi Fat'hi,https://en.wikipedia.org/wiki/Mehdi_Fat%27hi,,,,,,,,,
Reza Fayazi,https://en.wikipedia.org/wiki/Reza_Fayazi,Q7319737,https://www.wikidata.org/wiki/Q7319737,male,actor; film director,Iran,Ahvaz,1953-07-06T00:00:00Z,,
Hadis Fooladvand,https://en.wikipedia.org/wiki/Hadis_Fooladvand,Q3211023,https://www.wikidata.org/wiki/Q3211023,female,actor; film director,Iran,Iran,1978-01-10T00:00:00Z,,
Jahangir Forouhar,https://en.wikipedia.org/wiki/Jahangir_Forouhar,Q10292378,https://www.wikidata.org/wiki/Q10292378,male,actor; film actor; television actor,Iran,Isfahan,1916-01-01T00:00:00Z,,
Mohammad Reza Foroutan,https://en.wikipedia.org/wiki/Mohammad_Reza_Foroutan,Q3319139,https://www.wikidata.org/wiki/Q3319139,male,actor; radio personality; singer; television actor; voice actor,Iran,Tehran,1968-12-28T00:00:00Z,,
Ahmad Qadakchian,https://en.wikipedia.org/wiki/Ahmad_Qadakchian,Q4695314,https://www.wikidata.org/wiki/Q4695314,male,actor; television actor,Iran,Tehran,1920-07-16T00:00:00Z,,
Farhad Ghaemian,https://en.wikipedia.org/wiki/Farhad_Ghaemian,Q5929150,https://www.wikidata.org/wiki/Q5929150,male,actor,Iran,Ardabil,1966-03-06T00:00:00Z,,
Afshin Ghaffarian,https://en.wikipedia.org/wiki/Afshin_Ghaffarian,Q18977608,https://www.wikidata.org/wiki/Q18977608,male,actor; choreographer; dancer; director,Iran,Mashhad,1986-01-01T00:00:00Z,,
Vida Ghahremani,https://en.wikipedia.org/wiki/Vida_Ghahremani,Q6607382,https://www.wikidata.org/wiki/Q6607382,female,actor; designer; teacher,Iran,Tehran,1937-05-27T00:00:00Z,,
Poopak Goldarreh,https://en.wikipedia.org/wiki/Poopak_Goldarreh,Q7228748,https://www.wikidata.org/wiki/Q7228748,female,actor; film actor,Iran,Tehran,1971-07-30T00:00:00Z,,
Azita Hajian,https://en.wikipedia.org/wiki/Azita_Hajian,Q2875146,https://www.wikidata.org/wiki/Q2875146,female,actor,Iran,Tafresh,1958-01-11T00:00:00Z,,
Pooneh Hajimohammadi,https://en.wikipedia.org/wiki/Pooneh_Hajimohammadi,Q15430747,https://www.wikidata.org/wiki/Q15430747,female,actor,Iran,Iran,2000-01-01T00:00:00Z,poonehhm,https://x.com/poonehhm
Mitra Hajjar,https://en.wikipedia.org/wiki/Mitra_Hajjar,Q3317144,https://www.wikidata.org/wiki/Q3317144,female,actor; film actor,Iran,Mashhad,1977-02-03T00:00:00Z,,
Fatemeh Hashemi,https://en.wikipedia.org/wiki/Fatemeh_Hashemi,Q5437445,https://www.wikidata.org/wiki/Q5437445,female,actor,Iran,Tabriz,1969-02-11T00:00:00Z,,
Noura Hashemi,https://en.wikipedia.org/wiki/Noura_Hashemi,Q20109415,https://www.wikidata.org/wiki/Q20109415,female,actor,Iran,,1983-09-22T00:00:00Z,,
Jamshid Hashempour,https://en.wikipedia.org/wiki/Jamshid_Hashempour,Q6565117,https://www.wikidata.org/wiki/Q6565117,male,actor; television actor,Iran,Tehran,1944-03-23T00:00:00Z,,
Farzad Hassani,https://en.wikipedia.org/wiki/Farzad_Hassani,Q5956579,https://www.wikidata.org/wiki/Q5956579,male,actor; presenter; songwriter; television actor; television presenter; voice actor,Iran,Tehran,1977-09-12T00:00:00Z,,
Sara Hatami,https://en.wikipedia.org/wiki/Sara_Hatami,Q116771352,https://www.wikidata.org/wiki/Q116771352,female,actor,Iran,Tehran,2005-06-02T00:00:00Z,,
Mahsa Hejazi,https://en.wikipedia.org/wiki/Mahsa_Hejazi,Q131170522,https://www.wikidata.org/wiki/Q131170522,female,,,,1994-10-08T00:00:00Z,,
Anahita Hemmati,https://en.wikipedia.org/wiki/Anahita_Hemmati,Q5946541,https://www.wikidata.org/wiki/Q5946541,female,actor,Iran,Tehran,1973-07-23T00:00:00Z,,
Homayun (actor),https://en.wikipedia.org/wiki/Homayun_%28actor%29,,,,,,,,,
Fereshteh Hosseini,https://en.wikipedia.org/wiki/Fereshteh_Hosseini,Q56364810,https://www.wikidata.org/wiki/Q56364810,female,actor,Afghanistan; Iran,Tehran,1997-04-26T00:00:00Z,,
Kimiya Hosseini,https://en.wikipedia.org/wiki/Kimiya_Hosseini,Q18684339,https://www.wikidata.org/wiki/Q18684339,female,actor,Iran,Tehran,2003-07-29T00:00:00Z,,
Shayesteh Irani,https://en.wikipedia.org/wiki/Shayesteh_Irani,Q20110529,https://www.wikidata.org/wiki/Q20110529,female,actor,Iran,Tehran,1979-06-23T00:00:00Z,,
Gelareh Jabbari,https://en.wikipedia.org/wiki/Gelareh_Jabbari,Q106230359,https://www.wikidata.org/wiki/Q106230359,female,actor; television presenter,Iran,Tehran,1988-01-01T00:00:00Z,,
Behnaz Jafari,https://en.wikipedia.org/wiki/Behnaz_Jafari,Q5950160,https://www.wikidata.org/wiki/Q5950160,female,actor,Iran,Tehran,1975-08-25T00:00:00Z,,
Mina Jafarzadeh,https://en.wikipedia.org/wiki/Mina_Jafarzadeh,Q5938015,https://www.wikidata.org/wiki/Q5938015,female,actor,Iran,Khoy,1947-03-06T00:00:00Z,,
Rambod Javan,https://en.wikipedia.org/wiki/Rambod_Javan,Q3418411,https://www.wikidata.org/wiki/Q3418411,male,actor; film director; presenter; screenwriter; television actor; television director; television presenter,Iran,Tehran,1971-12-22T00:00:00Z,rambodjavan1,https://x.com/rambodjavan1
Hamid Jebeli,https://en.wikipedia.org/wiki/Hamid_Jebeli,Q5957599,https://www.wikidata.org/wiki/Q5957599,male,actor; art director; director; film director; screenwriter; singer; television actor; television director; writer,Iran,Tehran,1958-10-02T00:00:00Z,,
Neda Jebraeili,https://en.wikipedia.org/wiki/Neda_Jebraeili,Q28712914,https://www.wikidata.org/wiki/Q28712914,female,actor,Iran,Tehran,1990-01-01T00:00:00Z,,
Hassan Joharchi,https://en.wikipedia.org/wiki/Hassan_Joharchi,Q5940412,https://www.wikidata.org/wiki/Q5940412,male,actor; film actor; television actor,Iran,Tehran,1968-07-28T00:00:00Z,,
Falamak Joneidi,https://en.wikipedia.org/wiki/Falamak_Joneidi,Q3064722,https://www.wikidata.org/wiki/Q3064722,female,actor,Iran,Mashhad,1973-03-03T00:00:00Z,,
Mohammad Reza Jozi,https://en.wikipedia.org/wiki/Mohammad_Reza_Jozi,Q6892819,https://www.wikidata.org/wiki/Q6892819,male,actor; film director,Iran,Isfahan,1975-08-01T00:00:00Z,,
Farzaneh Kaboli,https://en.wikipedia.org/wiki/Farzaneh_Kaboli,Q3566481,https://www.wikidata.org/wiki/Q3566481,female,actor; choreographer; dancer; stage actor,Iran; United States,Tehran,1949-05-02T00:00:00Z,,
Saba Kamali,https://en.wikipedia.org/wiki/Saba_Kamali,Q7395780,https://www.wikidata.org/wiki/Q7395780,female,actor,Iran,Sari,1976-11-16T00:00:00Z,,
Saeed Kangarani,https://en.wikipedia.org/wiki/Saeed_Kangarani,Q5956352,https://www.wikidata.org/wiki/Q5956352,male,actor; television actor,Iran,Tehran,1954-10-03T00:00:00Z,,
Babak Karimi,https://en.wikipedia.org/wiki/Babak_Karimi,Q16048111,https://www.wikidata.org/wiki/Q16048111,male,actor; cinematographer; film director; film editor,Iran,Prague,1960-11-11T00:00:00Z,,
Ardeshir Kazemi,https://en.wikipedia.org/wiki/Ardeshir_Kazemi,Q5922883,https://www.wikidata.org/wiki/Q5922883,male,actor; film actor,Iran,Tabriz,1939-01-01T00:00:00Z,,
Hadi Kazemi,https://en.wikipedia.org/wiki/Hadi_Kazemi,Q10860144,https://www.wikidata.org/wiki/Q10860144,male,actor; film actor; television actor,Iran,Tehran,1976-11-04T00:00:00Z,,
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati,Q5958009,https://www.wikidata.org/wiki/Q5958009,female,film actor,Iran,Tehran,1970-10-17T00:00:00Z,,
Amirhossein Kermanshahi,https://en.wikipedia.org/wiki/Amirhossein_Kermanshahi,Q4746755,https://www.wikidata.org/wiki/Q4746755,male,actor; model,Iran,Tehran,1984-06-12T00:00:00Z,,
Mohammad-Ali Keshavarz,https://en.wikipedia.org/wiki/Mohammad-Ali_Keshavarz,Q3318281,https://www.wikidata.org/wiki/Q3318281,male,actor; film actor; stage actor; television actor,Iran; Pahlavi dynasty,Isfahan,1930-04-15T00:00:00Z,,
Sogol Khaligh,https://en.wikipedia.org/wiki/Sogol_Khaligh,Q65196624,https://www.wikidata.org/wiki/Q65196624,female,actor; stage actor; television actor,Iran,Tehran,1988-11-07T00:00:00Z,,
Aidin Khataei,https://en.wikipedia.org/wiki/Aidin_Khataei,Q122891352,https://www.wikidata.org/wiki/Q122891352,male,actor; bodybuilder,Iran,Tehran,1984-05-14T00:00:00Z,,
Shila Khodadad,https://en.wikipedia.org/wiki/Shila_Khodadad,Q3482095,https://www.wikidata.org/wiki/Q3482095,female,actor; model,Iran,Tehran,1980-11-05T00:00:00Z,,
Sara Khoeniha,https://en.wikipedia.org/wiki/Sara_Khoeniha,Q5955128,https://www.wikidata.org/wiki/Q5955128,female,actor,Iran,Tehran,1974-01-01T00:00:00Z,,
Iloosh Khoshabe,https://en.wikipedia.org/wiki/Iloosh_Khoshabe,Q788729,https://www.wikidata.org/wiki/Q788729,male,actor; athlete; film actor,Iran,Urmia,1932-01-01T00:00:00Z,,
Karim Khudsiani,https://en.wikipedia.org/wiki/Karim_Khudsiani,Q50808052,https://www.wikidata.org/wiki/Q50808052,male,announcer; screenwriter; television actor; writer,Iran,Isfahan,1979-07-15T00:00:00Z,,
Hamed Komaily,https://en.wikipedia.org/wiki/Hamed_Komaily,Q1768084,https://www.wikidata.org/wiki/Q1768084,male,actor,Iran,Isfahan,1982-07-05T00:00:00Z,,
Hamid Lolayi,https://en.wikipedia.org/wiki/Hamid_Lolayi,Q3126431,https://www.wikidata.org/wiki/Q3126431,male,actor; television actor,Iran,Tehran,1955-12-25T00:00:00Z,,
Pourandokht Mahiman,https://en.wikipedia.org/wiki/Pourandokht_Mahiman,Q5868780,https://www.wikidata.org/wiki/Q5868780,female,actor,Iran,Isfahan,1953-04-04T00:00:00Z,,
Mehraneh Mahin Torabi,https://en.wikipedia.org/wiki/Mehraneh_Mahin_Torabi,Q5948979,https://www.wikidata.org/wiki/Q5948979,female,actor; film actor,Iran,Karaj,1957-08-11T00:00:00Z,,
Naser Malek Motiei,https://en.wikipedia.org/wiki/Naser_Malek_Motiei,Q6566774,https://www.wikidata.org/wiki/Q6566774,male,actor; film director,Iran,Tehran,1930-03-29T00:00:00Z,,
Keyhan Maleki,https://en.wikipedia.org/wiki/Keyhan_Maleki,Q5940393,https://www.wikidata.org/wiki/Q5940393,male,actor,Iran,Tehran,1968-08-24T00:00:00Z,,
Marshall Manesh,https://en.wikipedia.org/wiki/Marshall_Manesh,Q552889,https://www.wikidata.org/wiki/Q552889,male,actor; film actor; television actor,United States,Mashhad,1950-08-16T00:00:00Z,,
Jamshid Mashayekhi,https://en.wikipedia.org/wiki/Jamshid_Mashayekhi,Q3026288,https://www.wikidata.org/wiki/Q3026288,male,actor; television actor,Iran,Tehran,1934-11-26T00:00:00Z,,
Mehdi Ahmadi,https://en.wikipedia.org/wiki/Mehdi_Ahmadi,Q16048909,https://www.wikidata.org/wiki/Q16048909,male,actor,Iran,Tehran,1966-12-07T00:00:00Z,,
Mehran Maham,https://en.wikipedia.org/wiki/Mehran_Maham,Q41795530,https://www.wikidata.org/wiki/Q41795530,male,film director; television producer,Iran,Tehran,1969-03-21T00:00:00Z,,
Ahmad Mehranfar,https://en.wikipedia.org/wiki/Ahmad_Mehranfar,Q4695409,https://www.wikidata.org/wiki/Q4695409,male,actor; film actor,Iran,Kashan,1975-05-31T00:00:00Z,,
Roya Mirelmi,https://en.wikipedia.org/wiki/Roya_Mirelmi,Q25423482,https://www.wikidata.org/wiki/Q25423482,female,actor,Iran,Qazvin,1978-09-01T00:00:00Z,,
Nasrin Moghanloo,https://en.wikipedia.org/wiki/Nasrin_Moghanloo,Q5938443,https://www.wikidata.org/wiki/Q5938443,female,actor,Iran,Tehran,1968-06-22T00:00:00Z,,
Navid Mohammadzadeh,https://en.wikipedia.org/wiki/Navid_Mohammadzadeh,Q16053331,https://www.wikidata.org/wiki/Q16053331,male,actor; television presenter,Iran,Tehran,1986-04-06T00:00:00Z,,
Valiollah Momeni,https://en.wikipedia.org/wiki/Valiollah_Momeni,Q16047301,https://www.wikidata.org/wiki/Q16047301,male,actor; television actor; voice actor,Iran,Ardabil,1943-05-31T00:00:00Z,,
Parichehr Moshrefi,https://en.wikipedia.org/wiki/Parichehr_Moshrefi,Q123329716,https://www.wikidata.org/wiki/Q123329716,female,actor,Iran,Tehran,1987-08-28T00:00:00Z,,
Ladan Mostofi,https://en.wikipedia.org/wiki/Ladan_Mostofi,Q10290963,https://www.wikidata.org/wiki/Q10290963,female,actor,Iran,Tonekabon,1972-01-01T00:00:00Z,,
Saeed Mozaffari,https://en.wikipedia.org/wiki/Saeed_Mozaffari,Q5866531,https://www.wikidata.org/wiki/Q5866531,male,voice actor,Iran,Shahrud,1942-01-01T00:00:00Z,,
Fatemeh Naghavi,https://en.wikipedia.org/wiki/Fatemeh_Naghavi,Q5437454,https://www.wikidata.org/wiki/Q5437454,female,actor; film actor,Iran,Tehran,1954-01-01T00:00:00Z,,
Gholam-Hossein Naghshineh,https://en.wikipedia.org/wiki/Gholam-Hossein_Naghshineh,Q3104925,https://www.wikidata.org/wiki/Q3104925,male,actor; film director,Iran,Tehran,1908-01-01T00:00:00Z,,
Yekta Naser,https://en.wikipedia.org/wiki/Yekta_Naser,Q5942650,https://www.wikidata.org/wiki/Q5942650,female,actor,Iran,Tehran,1978-11-03T00:00:00Z,,
Afsaneh Naseri,https://en.wikipedia.org/wiki/Afsaneh_Naseri,Q16051943,https://www.wikidata.org/wiki/Q16051943,female,actor,Iran,Tehran,1960-01-01T00:00:00Z,,
Shiva Negar,https://en.wikipedia.org/wiki/Shiva_Negar,Q47017350,https://www.wikidata.org/wiki/Q47017350,female,actor; model,Canada,Iran,1992-05-30T00:00:00Z,shivanegar,https://x.com/shivanegar
Shima Nikpour,https://en.wikipedia.org/wiki/Shima_Nikpour,Q20110588,https://www.wikidata.org/wiki/Q20110588,female,actor,Iran,Tehran,1982-04-27T00:00:00Z,,
Roya Nonahali,https://en.wikipedia.org/wiki/Roya_Nonahali,Q7373559,https://www.wikidata.org/wiki/Q7373559,female,actor,Iran,Tehran,1963-02-13T00:00:00Z,,
Zhaleh Olov,https://en.wikipedia.org/wiki/Zhaleh_Olov,Q8070098,https://www.wikidata.org/wiki/Q8070098,female,actor; dub actor; dub director,Iran; Pahlavi Iran,Sangelaj,1927-08-06T00:00:00Z,,
Fereshteh Sadre Orafaee,https://en.wikipedia.org/wiki/Fereshteh_Sadre_Orafaee,Q3038724,https://www.wikidata.org/wiki/Q3038724,female,actor; puppeteer; voice actor,Iran,Tehran,1962-06-30T00:00:00Z,,
Rabeh Oskouie,https://en.wikipedia.org/wiki/Rabeh_Oskouie,Q5941048,https://www.wikidata.org/wiki/Q5941048,female,actor,Iran,Tehran,1966-06-08T00:00:00Z,,
Maryam Palizban,https://en.wikipedia.org/wiki/Maryam_Palizban,Q6781089,https://www.wikidata.org/wiki/Q6781089,female,actor; blogger; poet; writer,Iran,Urmia,1981-10-06T00:00:00Z,,
Niloofar Parsa,https://en.wikipedia.org/wiki/Niloofar_Parsa,Q15722827,https://www.wikidata.org/wiki/Q15722827,female,actor; film actor; television actor,Iran,Tehran,1990-01-01T00:00:00Z,,
Atila Pesyani,https://en.wikipedia.org/wiki/Atila_Pesyani,Q2869349,https://www.wikidata.org/wiki/Q2869349,male,actor; performing artist; television actor,Iran; Pahlavi Iran,Tehran,1957-04-30T00:00:00Z,,
Mahaya Petrosian,https://en.wikipedia.org/wiki/Mahaya_Petrosian,Q3277647,https://www.wikidata.org/wiki/Q3277647,female,actor; film director,Iran,Tehran,1970-01-03T00:00:00Z,,
Jalal Pishvaian,https://en.wikipedia.org/wiki/Jalal_Pishvaian,Q6559509,https://www.wikidata.org/wiki/Q6559509,male,actor; athlete,Iran,Tehran,1930-06-10T00:00:00Z,,
Hasan Pourshirazi,https://en.wikipedia.org/wiki/Hasan_Pourshirazi,Q5879328,https://www.wikidata.org/wiki/Q5879328,male,actor; television director,Iran,Iran,1957-06-29T00:00:00Z,,
Soraya Qasemi,https://en.wikipedia.org/wiki/Soraya_Qasemi,Q3491137,https://www.wikidata.org/wiki/Q3491137,female,actor; voice actor,Iran; Pahlavi dynasty,Tehran,1940-12-19T00:00:00Z,,
Iraj Rad,https://en.wikipedia.org/wiki/Iraj_Rad,Q3154260,https://www.wikidata.org/wiki/Q3154260,male,actor; film actor; television actor,Iran,Tehran,1945-01-01T00:00:00Z,,
Saeed Rad,https://en.wikipedia.org/wiki/Saeed_Rad,Q7398249,https://www.wikidata.org/wiki/Q7398249,male,actor,Iran,Tehran,1944-10-26T00:00:00Z,,
Ethan Rains,https://en.wikipedia.org/wiki/Ethan_Rains,Q5402975,https://www.wikidata.org/wiki/Q5402975,male,actor; television actor,Iran,United States,1981-02-19T00:00:00Z,,
Mehran Rajabi,https://en.wikipedia.org/wiki/Mehran_Rajabi,Q3026297,https://www.wikidata.org/wiki/Q3026297,male,actor,Iran,Karaj,1961-01-01T00:00:00Z,,
Davoud Rashidi,https://en.wikipedia.org/wiki/Davoud_Rashidi,Q8216132,https://www.wikidata.org/wiki/Q8216132,male,actor; executive producer; film producer; television actor,Iran,Tehran,1933-07-16T00:00:00Z,,
Leyli Rashidi,https://en.wikipedia.org/wiki/Leyli_Rashidi,Q5939843,https://www.wikidata.org/wiki/Q5939843,female,actor; performing artist,Iran,Tehran,1973-02-02T00:00:00Z,,
Fahimeh Rastkar,https://en.wikipedia.org/wiki/Fahimeh_Rastkar,Q5429553,https://www.wikidata.org/wiki/Q5429553,female,actor,Iran,Tehran,1934-03-20T00:00:00Z,,
Masoud Rayegan,https://en.wikipedia.org/wiki/Masoud_Rayegan,Q6783886,https://www.wikidata.org/wiki/Q6783886,male,actor,Iran,Khorramabad,1954-01-21T00:00:00Z,,
Atefeh Razavi,https://en.wikipedia.org/wiki/Atefeh_Razavi,Q4812993,https://www.wikidata.org/wiki/Q4812993,female,actor; make-up artist,Iran,Tehran,1969-03-06T00:00:00Z,,
Javad Razavian,https://en.wikipedia.org/wiki/Javad_Razavian,Q3163110,https://www.wikidata.org/wiki/Q3163110,male,actor; film director; presenter; singer; television actor; television director,Iran,Qom,1974-06-15T00:00:00Z,,
Katayoun Riahi,https://en.wikipedia.org/wiki/Katayoun_Riahi,Q6393595,https://www.wikidata.org/wiki/Q6393595,female,actor,Pahlavi Iran,Tehran,1961-12-31T00:00:00Z,,
Shahla Riahi,https://en.wikipedia.org/wiki/Shahla_Riahi,Q7461818,https://www.wikidata.org/wiki/Q7461818,female,actor; announcer; film director; stage actor; voice actor,Iran; Pahlavi Iran,Tehran,1927-02-07T00:00:00Z,,
Reza Rooygari,https://en.wikipedia.org/wiki/Reza_Rooygari,Q5951091,https://www.wikidata.org/wiki/Q5951091,male,actor; singer; television actor,Iran,Tehran,1946-12-27T00:00:00Z,,
Homa Rousta,https://en.wikipedia.org/wiki/Homa_Rousta,Q5887338,https://www.wikidata.org/wiki/Q5887338,female,actor; film director; translator,Iran,Tehran,1946-09-26T00:00:00Z,,
Ahmad Saatchian,https://en.wikipedia.org/wiki/Ahmad_Saatchian,Q4695451,https://www.wikidata.org/wiki/Q4695451,male,actor; television actor,Iran,Tehran,1972-10-03T00:00:00Z,,
Sadaf Asgari,https://en.wikipedia.org/wiki/Sadaf_Asgari,Q110312138,https://www.wikidata.org/wiki/Q110312138,female,actor,Iran,Tehran,1997-09-27T00:00:00Z,,
Sadaf Espahbodi,https://en.wikipedia.org/wiki/Sadaf_Espahbodi,Q112335973,https://www.wikidata.org/wiki/Q112335973,female,actor,Iran,Tehran,1994-01-05T00:00:00Z,,
Golchehreh Sajadiye,https://en.wikipedia.org/wiki/Golchehreh_Sajadiye,Q5578475,https://www.wikidata.org/wiki/Q5578475,female,actor,Iran,Arak,1954-08-14T00:00:00Z,,
Sajjad Delafrooz,https://en.wikipedia.org/wiki/Sajjad_Delafrooz,Q63967123,https://www.wikidata.org/wiki/Q63967123,male,actor; film actor; film director; film producer; television actor,Iran,Iran,1983-11-22T00:00:00Z,,
Mehdi Saki,https://en.wikipedia.org/wiki/Mehdi_Saki,Q74829151,https://www.wikidata.org/wiki/Q74829151,male,actor; singer,Iran,Khuzestan Province,1974-01-01T00:00:00Z,,
Yadollah Samadi,https://en.wikipedia.org/wiki/Yadollah_Samadi,Q5956193,https://www.wikidata.org/wiki/Q5956193,male,film director; screenwriter; television director,Iran,Maragheh,1951-01-01T00:00:00Z,,
Samiyeh Lak,https://en.wikipedia.org/wiki/Samiyeh_Lak,Q26741703,https://www.wikidata.org/wiki/Q26741703,female,actor,Iran,Tehran,1980-05-30T00:00:00Z,,
Soroush Sehhat,https://en.wikipedia.org/wiki/Soroush_Sehhat,Q3491263,https://www.wikidata.org/wiki/Q3491263,male,actor; film director; screenwriter; television actor; television director; writer,Iran,Isfahan,1965-11-29T00:00:00Z,,
Ali-Asghar Shahbazi,https://en.wikipedia.org/wiki/Ali-Asghar_Shahbazi,Q18684620,https://www.wikidata.org/wiki/Q18684620,male,actor; film actor,Iran,Tehran,1922-11-29T00:00:00Z,,
Nima Shahrokh Shahi,https://en.wikipedia.org/wiki/Nima_Shahrokh_Shahi,Q5950523,https://www.wikidata.org/wiki/Q5950523,male,actor; film director,Iran,Tehran,1981-08-08T00:00:00Z,,
Jeyran Sharif,https://en.wikipedia.org/wiki/Jeyran_Sharif,Q96384433,https://www.wikidata.org/wiki/Q96384433,female,,,,,,
Mehraveh Sharifinia,https://en.wikipedia.org/wiki/Mehraveh_Sharifinia,Q2383760,https://www.wikidata.org/wiki/Q2383760,female,actor; film actor,Iran,Tehran,1981-04-18T00:00:00Z,,
Jamileh Sheykhi,https://en.wikipedia.org/wiki/Jamileh_Sheykhi,Q3161577,https://www.wikidata.org/wiki/Q3161577,female,actor,Iran,Zanjan,1930-05-19T00:00:00Z,,
Azar Hekmat Shoar,https://en.wikipedia.org/wiki/Azar_Hekmat_Shoar,Q16044934,https://www.wikidata.org/wiki/Q16044934,female,actor,Iran,Tabriz,1935-01-01T00:00:00Z,,
Alireza Shoja Nouri,https://en.wikipedia.org/wiki/Alireza_Shoja_Nouri,Q5937462,https://www.wikidata.org/wiki/Q5937462,male,actor; film producer,Iran,Shiraz,1955-03-28T00:00:00Z,,
Saed Soheili,https://en.wikipedia.org/wiki/Saed_Soheili,Q5873666,https://www.wikidata.org/wiki/Q5873666,male,actor; film actor; television actor,Iran,Mashhad,1988-02-19T00:00:00Z,,
Maryam Soltani,https://en.wikipedia.org/wiki/Maryam_Soltani,Q16046449,https://www.wikidata.org/wiki/Q16046449,female,actor,Iran,Tehran,1975-02-12T00:00:00Z,,
Mehdi Soltani,https://en.wikipedia.org/wiki/Mehdi_Soltani,Q5959029,https://www.wikidata.org/wiki/Q5959029,male,actor; film director; singer,Iran,Shiraz,1971-08-23T00:00:00Z,,
Iraj Tahmasb,https://en.wikipedia.org/wiki/Iraj_Tahmasb,Q10859781,https://www.wikidata.org/wiki/Q10859781,male,actor; film director; presenter; puppeteer; screenwriter; television actor; television presenter; writer,Iran,Tehran,1959-05-20T00:00:00Z,,
Hamid Tamjidi,https://en.wikipedia.org/wiki/Hamid_Tamjidi,Q5644666,https://www.wikidata.org/wiki/Q5644666,male,actor; film director; film editor; screenwriter; writer,Iran,Tehran,1956-01-01T00:00:00Z,,
Atash Taqipour,https://en.wikipedia.org/wiki/Atash_Taqipour,Q5938470,https://www.wikidata.org/wiki/Q5938470,male,actor,Iran,Khoy,1945-04-04T00:00:00Z,,
Behnam Tashakkor,https://en.wikipedia.org/wiki/Behnam_Tashakkor,Q5946418,https://www.wikidata.org/wiki/Q5946418,male,actor,Iran,Tabriz,1977-01-24T00:00:00Z,,
Roya Teymourian,https://en.wikipedia.org/wiki/Roya_Teymourian,Q2391445,https://www.wikidata.org/wiki/Q2391445,female,actor,Iran,Tehran,1959-03-19T00:00:00Z,,
Marzieh Vafamehr,https://en.wikipedia.org/wiki/Marzieh_Vafamehr,Q427461,https://www.wikidata.org/wiki/Q427461,female,actor; film director,Iran,Tehran,1973-01-01T00:00:00Z,,
Sahar Valadbeigi,https://en.wikipedia.org/wiki/Sahar_Valadbeigi,Q5946045,https://www.wikidata.org/wiki/Q5946045,female,actor; film actor,Iran,Tehran,1977-06-22T00:00:00Z,SaharValadbeygi,https://x.com/SaharValadbeygi
Hossein Yari,https://en.wikipedia.org/wiki/Hossein_Yari,Q5909161,https://www.wikidata.org/wiki/Q5909161,male,actor; television actor,Iran,Iran,1965-12-18T00:00:00Z,,
Shirin Yazdanbakhsh,https://en.wikipedia.org/wiki/Shirin_Yazdanbakhsh,Q5940547,https://www.wikidata.org/wiki/Q5940547,female,actor; film actor,Iran,Isfahan,1949-01-09T00:00:00Z,,
Sahar Zakaria,https://en.wikipedia.org/wiki/Sahar_Zakaria,Q3461505,https://www.wikidata.org/wiki/Q3461505,female,actor,Iran,Arak,1973-12-19T00:00:00Z,,
Merila Zarei,https://en.wikipedia.org/wiki/Merila_Zarei,Q3306489,https://www.wikidata.org/wiki/Q3306489,female,actor,Iran,Tehran,1974-04-14T00:00:00Z,,
Alireza Zarrindast,https://en.wikipedia.org/wiki/Alireza_Zarrindast,Q5952103,https://www.wikidata.org/wiki/Q5952103,male,cinematographer,Iran,Tabriz,1945-01-01T00:00:00Z,,
Tony Zarrindast,https://en.wikipedia.org/wiki/Tony_Zarrindast,Q16052006,https://www.wikidata.org/wiki/Q16052006,male,actor; film director; film producer; television actor; writer,Iran,Tabriz,1934-01-01T00:00:00Z,,
Niusha Zeighami,https://en.wikipedia.org/wiki/Niusha_Zeighami,Q5956896,https://www.wikidata.org/wiki/Q5956896,female,actor,Iran,Tehran,1980-07-09T00:00:00Z,,
Afshin Zinouri,https://en.wikipedia.org/wiki/Afshin_Zinouri,Q4690392,https://www.wikidata.org/wiki/Q4690392,male,voice actor,Iran,Tehran,1976-04-30T00:00:00Z,,
Taghi Zohouri,https://en.wikipedia.org/wiki/Taghi_Zohouri,Q5949266,https://www.wikidata.org/wiki/Q5949266,male,actor,Iran,Tehran,1913-01-21T00:00:00Z,,
Jamal Ejlali,https://en.wikipedia.org/wiki/Jamal_Ejlali,Q5942045,https://www.wikidata.org/wiki/Q5942045,male,actor,Iran,Tehran,1947-01-01T00:00:00Z,,
