Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Hossein Saffar Harandi,https://en.wikipedia.org/wiki/Hossein_Saffar_Harandi,Q4119181,https://www.wikidata.org/wiki/Q4119181,male,military officer; politician,Iran,Gorgan,1953-09-29T00:00:00Z
Nasrollah Sajjadi,https://en.wikipedia.org/wiki/Nasrollah_Sajjadi,Q16052320,https://www.wikidata.org/wiki/Q16052320,male,academic; politician; university teacher,Iran,Tehran,1951-01-01T00:00:00Z
Mohammad Salamati,https://en.wikipedia.org/wiki/Mohammad_Salamati,Q33434116,https://www.wikidata.org/wiki/Q33434116,male,politician,Iran,Kashmar,1946-01-01T00:00:00Z
Abbas Salehi,https://en.wikipedia.org/wiki/Abbas_Salehi,Q27467049,https://www.wikidata.org/wiki/Q27467049,male,journalist; politician,Iran,Mashhad,1963-01-01T00:00:00Z
Kazem Sami,https://en.wikipedia.org/wiki/Kazem_Sami,Q3194452,https://www.wikidata.org/wiki/Q3194452,male,physician; politician; psychiatrist,Iran,Mashhad,1935-01-01T00:00:00Z
Hossein Sami'i,https://en.wikipedia.org/wiki/Hossein_Sami%27i,,,,,,,
Abolghasem Sarhaddizadeh,https://en.wikipedia.org/wiki/Abolghasem_Sarhaddizadeh,Q5951647,https://www.wikidata.org/wiki/Q5951647,male,politician,Iran,Tehran,1945-01-01T00:00:00Z
Isa Sedigh,https://en.wikipedia.org/wiki/Isa_Sedigh,Q5959967,https://www.wikidata.org/wiki/Q5959967,male,politician; writer,Iran,Tehran,1894-05-01T00:00:00Z
Ahmad Ali Sepehr,https://en.wikipedia.org/wiki/Ahmad_Ali_Sepehr,Q5960294,https://www.wikidata.org/wiki/Q5960294,male,historian; politician,Iran,Tehran,1888-01-01T00:00:00Z
Fakhreddin Shadman,https://en.wikipedia.org/wiki/Fakhreddin_Shadman,Q5958827,https://www.wikidata.org/wiki/Q5958827,male,civil servant; essayist; translator; writer,Iran,Tehran,1907-01-01T00:00:00Z
Gholamreza Shafeei,https://en.wikipedia.org/wiki/Gholamreza_Shafeei,Q19979480,https://www.wikidata.org/wiki/Q19979480,male,diplomat; politician,Iran,Marand,1951-01-01T00:00:00Z
Ali Shariatmadari,https://en.wikipedia.org/wiki/Ali_Shariatmadari,Q4725217,https://www.wikidata.org/wiki/Q4725217,male,writer,Iran,Shiraz,1924-01-01T00:00:00Z
Mohammad Shariatmadari,https://en.wikipedia.org/wiki/Mohammad_Shariatmadari,Q6892441,https://www.wikidata.org/wiki/Q6892441,male,engineer; politician,Iran,Tehran,1960-07-24T00:00:00Z
Jafar Sharif-Emami,https://en.wikipedia.org/wiki/Jafar_Sharif-Emami,Q951044,https://www.wikidata.org/wiki/Q951044,male,engineer; politician; railway engineer,Pahlavi Iran,Tehran,1910-09-09T00:00:00Z
Mohammad Hossein Sharifzadegan,https://en.wikipedia.org/wiki/Mohammad_Hossein_Sharifzadegan,Q5953460,https://www.wikidata.org/wiki/Q5953460,male,politician,Iran,Hamadan,1953-01-01T00:00:00Z
Abbas Sheibani,https://en.wikipedia.org/wiki/Abbas_Sheibani,Q5874957,https://www.wikidata.org/wiki/Q5874957,male,physician; politician,Iran,Tehran,1931-11-12T00:00:00Z
Alireza Sheikhattar,https://en.wikipedia.org/wiki/Alireza_Sheikhattar,Q1266316,https://www.wikidata.org/wiki/Q1266316,male,diplomat,Iran,Tehran,1952-06-09T00:00:00Z
Ali-Asghar Hekmat,https://en.wikipedia.org/wiki/Ali-Asghar_Hekmat,Q6566527,https://www.wikidata.org/wiki/Q6566527,male,diplomat; politician; translator; writer,Iran,Shiraz,1892-06-16T00:00:00Z
Ali Akbar Siassi,https://en.wikipedia.org/wiki/Ali_Akbar_Siassi,Q4724603,https://www.wikidata.org/wiki/Q4724603,male,diplomat; politician; psychologist; writer,Iran,بازارچه مهدی موش,1896-01-01T00:00:00Z
Mohammad Soleimani,https://en.wikipedia.org/wiki/Mohammad_Soleimani,Q6892460,https://www.wikidata.org/wiki/Q6892460,male,diplomat; politician,Iran; Mali,Khesht,1954-01-01T00:00:00Z
Ali Soufi,https://en.wikipedia.org/wiki/Ali_Soufi,Q5728749,https://www.wikidata.org/wiki/Q5728749,male,politician,Iran,Langarud,
Mohammad Tadayyon,https://en.wikipedia.org/wiki/Mohammad_Tadayyon,Q5956459,https://www.wikidata.org/wiki/Q5956459,male,politician,Iran,Birjand,1881-01-01T00:00:00Z
Jahangir Tafazzoli,https://en.wikipedia.org/wiki/Jahangir_Tafazzoli,Q109549043,https://www.wikidata.org/wiki/Q109549043,male,journalist; politician; publisher,Iran,,1921-01-01T00:00:00Z
Reza Taghipour,https://en.wikipedia.org/wiki/Reza_Taghipour,Q4392343,https://www.wikidata.org/wiki/Q4392343,male,politician,Iran,Maragheh,1957-09-16T00:00:00Z
Alireza Tahmasbi,https://en.wikipedia.org/wiki/Alireza_Tahmasbi,Q4726911,https://www.wikidata.org/wiki/Q4726911,male,politician,Iran,Shiraz,1961-01-01T00:00:00Z
Amir Abdollah Tahmasebi,https://en.wikipedia.org/wiki/Amir_Abdollah_Tahmasebi,Q308275,https://www.wikidata.org/wiki/Q308275,male,politician,Iran,Tehran,1881-01-01T00:00:00Z
Hassan Taqizadeh,https://en.wikipedia.org/wiki/Hassan_Taqizadeh,Q957476,https://www.wikidata.org/wiki/Q957476,male,diplomat; politician,Iran,Tabriz,1878-09-27T00:00:00Z
Ahmad Tavakkoli,https://en.wikipedia.org/wiki/Ahmad_Tavakkoli,Q4164150,https://www.wikidata.org/wiki/Q4164150,male,politician,Iran,Behshahr,1951-03-05T00:00:00Z
Abdolhossein Teymourtash,https://en.wikipedia.org/wiki/Abdolhossein_Teymourtash,Q308255,https://www.wikidata.org/wiki/Q308255,male,politician,Iran,Bojnord,1883-01-01T00:00:00Z
Marzieh Vahid-Dastjerdi,https://en.wikipedia.org/wiki/Marzieh_Vahid-Dastjerdi,Q461861,https://www.wikidata.org/wiki/Q461861,female,gynecologist; physician; politician,Iran,Tehran,1959-02-11T00:00:00Z
Ahmad Vahidi,https://en.wikipedia.org/wiki/Ahmad_Vahidi,Q48761,https://www.wikidata.org/wiki/Q48761,male,military officer; military personnel; politician,Iran,Shiraz,1958-06-27T00:00:00Z
Parviz Varjavand,https://en.wikipedia.org/wiki/Parviz_Varjavand,Q3367081,https://www.wikidata.org/wiki/Q3367081,male,anthropologist; archaeologist; politician; writer,Iran,Tehran,1934-01-05T00:00:00Z
Ardeshir Zahedi,https://en.wikipedia.org/wiki/Ardeshir_Zahedi,Q2860731,https://www.wikidata.org/wiki/Q2860731,male,diplomat; politician,Iran,Tehran,1928-10-16T00:00:00Z
Mohammad Mehdi Zahedi,https://en.wikipedia.org/wiki/Mohammad_Mehdi_Zahedi,Q10290285,https://www.wikidata.org/wiki/Q10290285,male,diplomat; mathematician; politician,Iran,Kerman,1953-01-01T00:00:00Z
Ebrahim Zand,https://en.wikipedia.org/wiki/Ebrahim_Zand,Q16046224,https://www.wikidata.org/wiki/Q16046224,male,politician,Iran,Tbilisi,1888-01-01T00:00:00Z
Bijan Namdar Zangeneh,https://en.wikipedia.org/wiki/Bijan_Namdar_Zangeneh,Q4907167,https://www.wikidata.org/wiki/Q4907167,male,businessperson; engineer; politician,Iran,Kermanshah,1953-03-15T00:00:00Z
Moussa Zargar,https://en.wikipedia.org/wiki/Moussa_Zargar,Q108801479,https://www.wikidata.org/wiki/Q108801479,male,academic; politician; surgeon,Iran,Tehran,1935-01-01T00:00:00Z
Ahmad-Hossein Adl,https://en.wikipedia.org/wiki/Ahmad-Hossein_Adl,Q6418792,https://www.wikidata.org/wiki/Q6418792,male,academic; politician,Iran,Tabriz,1898-01-01T00:00:00Z
Hassan Akhavi,https://en.wikipedia.org/wiki/Hassan_Akhavi,Q18545660,https://www.wikidata.org/wiki/Q18545660,male,politician,Iran,,1908-01-01T00:00:00Z
Heidar Arfaa,https://en.wikipedia.org/wiki/Heidar_Arfaa,Q5698614,https://www.wikidata.org/wiki/Q5698614,male,politician,,,1919-01-01T00:00:00Z
Hasan Arsanjani,https://en.wikipedia.org/wiki/Hasan_Arsanjani,Q1588572,https://www.wikidata.org/wiki/Q1588572,male,journalist; lawyer; politician,Iran,Tehran,1922-01-01T00:00:00Z
Mahmoud Hojjati,https://en.wikipedia.org/wiki/Mahmoud_Hojjati,Q5949189,https://www.wikidata.org/wiki/Q5949189,male,engineer; politician,Iran,Najafabad,1955-10-09T00:00:00Z
Sadeq Khalilian,https://en.wikipedia.org/wiki/Sadeq_Khalilian,Q5736133,https://www.wikidata.org/wiki/Q5736133,male,economist; politician,Iran,Ahvaz,1959-08-08T00:00:00Z
Ismail Riahi,https://en.wikipedia.org/wiki/Ismail_Riahi,Q112669182,https://www.wikidata.org/wiki/Q112669182,male,politician,,Tehran,1908-01-01T00:00:00Z
Mansour Rouhani,https://en.wikipedia.org/wiki/Mansour_Rouhani,Q5963087,https://www.wikidata.org/wiki/Q5963087,male,politician,Iran,Tehran,1921-01-01T00:00:00Z
Khalil Taleghani,https://en.wikipedia.org/wiki/Khalil_Taleghani,Q113955844,https://www.wikidata.org/wiki/Q113955844,male,civil servant,,,1912-01-01T00:00:00Z
Iraj Vahidi,https://en.wikipedia.org/wiki/Iraj_Vahidi,Q24279253,https://www.wikidata.org/wiki/Q24279253,male,politician,Iran,Khorramshahr,1927-01-01T00:00:00Z
Sattar Hashemi,https://en.wikipedia.org/wiki/Sattar_Hashemi,Q58624154,https://www.wikidata.org/wiki/Q58624154,male,civil servant; computer scientist,Iran,Yasuj,1976-11-06T00:00:00Z
Mohammad-Javad Azari Jahromi,https://en.wikipedia.org/wiki/Mohammad-Javad_Azari_Jahromi,Q37423274,https://www.wikidata.org/wiki/Q37423274,male,politician,Iran,Jahrom,1981-10-05T00:00:00Z
Morteza Nabavi,https://en.wikipedia.org/wiki/Morteza_Nabavi,Q5930235,https://www.wikidata.org/wiki/Q5930235,male,politician,Iran,Qazvin,1947-01-01T00:00:00Z
Mahmoud Vaezi,https://en.wikipedia.org/wiki/Mahmoud_Vaezi,Q13551317,https://www.wikidata.org/wiki/Q13551317,male,diplomat,Iran,Tehran,1952-09-13T00:00:00Z
Issa Zarepour,https://en.wikipedia.org/wiki/Issa_Zarepour,Q108516960,https://www.wikidata.org/wiki/Q108516960,male,politician,Iran,Eslamabad-e Gharb,1980-01-01T00:00:00Z
Mehrdad Pahlbod,https://en.wikipedia.org/wiki/Mehrdad_Pahlbod,Q5674866,https://www.wikidata.org/wiki/Q5674866,male,politician,Iran,Tehran,1917-03-16T00:00:00Z
Ahmad Amir-Ahmadi,https://en.wikipedia.org/wiki/Ahmad_Amir-Ahmadi,Q400598,https://www.wikidata.org/wiki/Q400598,male,politician,Iran,Isfahan,1884-01-01T00:00:00Z
Asadollah Sanii,https://en.wikipedia.org/wiki/Asadollah_Sanii,Q16048736,https://www.wikidata.org/wiki/Q16048736,male,civil servant; politician,Iran,Tehran,1904-07-14T00:00:00Z
Mohammad-Reza Gharaei Ashtiani,https://en.wikipedia.org/wiki/Mohammad-Reza_Gharaei_Ashtiani,Q65195083,https://www.wikidata.org/wiki/Q65195083,male,military personnel,Iran,Tehran,1960-01-01T00:00:00Z
Reza Azimi,https://en.wikipedia.org/wiki/Reza_Azimi,Q5736713,https://www.wikidata.org/wiki/Q5736713,male,politician,Iran,Tehran,1909-01-01T00:00:00Z
Mostafa Chamran,https://en.wikipedia.org/wiki/Mostafa_Chamran,Q720760,https://www.wikidata.org/wiki/Q720760,male,military officer; physicist; politician,Iran,Tehran,1932-03-08T00:00:00Z
Hossein Dehghan,https://en.wikipedia.org/wiki/Hossein_Dehghan,Q14514593,https://www.wikidata.org/wiki/Q14514593,male,engineer; military personnel; politician,Iran,Pudeh,1957-03-02T00:00:00Z
Mohammad Forouzandeh,https://en.wikipedia.org/wiki/Mohammad_Forouzandeh,Q6891954,https://www.wikidata.org/wiki/Q6891954,male,politician,Iran,Tehran,1960-01-01T00:00:00Z
Amir Hatami,https://en.wikipedia.org/wiki/Amir_Hatami,Q25424757,https://www.wikidata.org/wiki/Q25424757,male,military personnel,Iran,Zanjan,1966-01-01T00:00:00Z
Abdollah Hedayat,https://en.wikipedia.org/wiki/Abdollah_Hedayat,Q5925267,https://www.wikidata.org/wiki/Q5925267,male,military leader; politician,Iran,Tehran,1899-01-01T00:00:00Z
Mohammad Hossein Jalali,https://en.wikipedia.org/wiki/Mohammad_Hossein_Jalali,Q5684982,https://www.wikidata.org/wiki/Q5684982,male,military personnel,Iran,,1938-01-01T00:00:00Z
Ahmad Madani,https://en.wikipedia.org/wiki/Ahmad_Madani,Q4695406,https://www.wikidata.org/wiki/Q4695406,male,politician,Iran,Sirjan,1928-02-11T00:00:00Z
Mostafa Mohammad-Najjar,https://en.wikipedia.org/wiki/Mostafa_Mohammad-Najjar,Q936746,https://www.wikidata.org/wiki/Q936746,male,military officer; politician,Iran,Tehran,1956-12-02T00:00:00Z
Mohammad Mosaddegh,https://en.wikipedia.org/wiki/Mohammad_Mosaddegh,Q123037,https://www.wikidata.org/wiki/Q123037,male,diplomat; politician; writer,Pahlavi Iran,Tehran,1882-06-16T00:00:00Z
Ali-Asghar Naghdi,https://en.wikipedia.org/wiki/Ali-Asghar_Naghdi,Q16049029,https://www.wikidata.org/wiki/Q16049029,male,civil servant; politician,Iran,Tehran,1899-08-07T00:00:00Z
Mousa Namjoo,https://en.wikipedia.org/wiki/Mousa_Namjoo,Q5939921,https://www.wikidata.org/wiki/Q5939921,male,military personnel,Iran,Tabriz,1938-12-17T00:00:00Z
Aziz Nasirzadeh,https://en.wikipedia.org/wiki/Aziz_Nasirzadeh,Q56367643,https://www.wikidata.org/wiki/Q56367643,male,military officer; military personnel,Iran,Sarab,1964-01-01T00:00:00Z
Kamran Mirza Nayeb es-Saltaneh,https://en.wikipedia.org/wiki/Kamran_Mirza_Nayeb_es-Saltaneh,Q698708,https://www.wikidata.org/wiki/Q698708,male,politician,Iran,Gilan Province,1856-07-22T00:00:00Z
Mohammad-Reza Rahimi (military officer),https://en.wikipedia.org/wiki/Mohammad-Reza_Rahimi_%28military_officer%29,,,,,,,
Taghi Riahi,https://en.wikipedia.org/wiki/Taghi_Riahi,Q5963584,https://www.wikidata.org/wiki/Q5963584,male,military personnel; politician,Iran,Chaleshtar,1910-01-01T00:00:00Z
Mohammad Salimi,https://en.wikipedia.org/wiki/Mohammad_Salimi,Q4405822,https://www.wikidata.org/wiki/Q4405822,male,politician,Iran,Mashhad,1937-02-02T00:00:00Z
Jafar Shafaghat,https://en.wikipedia.org/wiki/Jafar_Shafaghat,Q4521054,https://www.wikidata.org/wiki/Q4521054,male,politician,Iran,Tabriz,1915-01-01T00:00:00Z
Ali Shamkhani,https://en.wikipedia.org/wiki/Ali_Shamkhani,Q1391746,https://www.wikidata.org/wiki/Q1391746,male,military personnel; politician,Iran,Ahvaz,1955-09-29T00:00:00Z
Akbar Torkan,https://en.wikipedia.org/wiki/Akbar_Torkan,Q4700439,https://www.wikidata.org/wiki/Q4700439,male,engineer; politician,Iran,Tehran,1952-01-01T00:00:00Z
Morteza Yazdanpanah,https://en.wikipedia.org/wiki/Morteza_Yazdanpanah,Q16045940,https://www.wikidata.org/wiki/Q16045940,male,politician,Iran,Tehran,1888-01-01T00:00:00Z
Abbas Amir-Entezam,https://en.wikipedia.org/wiki/Abbas_Amir-Entezam,Q4663728,https://www.wikidata.org/wiki/Q4663728,male,diplomat; politician,Iran,Tehran,1932-08-18T00:00:00Z
Safi Asfia,https://en.wikipedia.org/wiki/Safi_Asfia,Q5942054,https://www.wikidata.org/wiki/Q5942054,male,politician,Iran,Tehran,1916-01-01T00:00:00Z
Mohammad Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Mohammad_Hashemi_Rafsanjani,Q6892004,https://www.wikidata.org/wiki/Q6892004,male,politician,Iran,Bahreman,1942-08-29T00:00:00Z
Sadeq Tabatabaei,https://en.wikipedia.org/wiki/Sadeq_Tabatabaei,Q1797752,https://www.wikidata.org/wiki/Q1797752,male,academic; biochemist; diplomat; politician; television presenter; university teacher; writer,Iran,Qom,1943-12-12T00:00:00Z
Ebrahim Yazdi,https://en.wikipedia.org/wiki/Ebrahim_Yazdi,Q981844,https://www.wikidata.org/wiki/Q981844,male,activist; pharmacist; politician,Iran,Qazvin,1931-04-05T00:00:00Z
Alinaghi Alikhani,https://en.wikipedia.org/wiki/Alinaghi_Alikhani,Q5938582,https://www.wikidata.org/wiki/Q5938582,male,economist; university teacher,Iran,,1929-01-21T00:00:00Z
Hassan Ali Mehran,https://en.wikipedia.org/wiki/Hassan_Ali_Mehran,Q5691751,https://www.wikidata.org/wiki/Q5691751,male,politician,Iran,Tehran,1937-12-24T00:00:00Z
Alireza Ali-Ahmadi,https://en.wikipedia.org/wiki/Alireza_Ali-Ahmadi,Q5945846,https://www.wikidata.org/wiki/Q5945846,male,politician,Iran,Isfahan,1959-05-11T00:00:00Z
Mohammad Reza Ameli Tehrani,https://en.wikipedia.org/wiki/Mohammad_Reza_Ameli_Tehrani,Q6892323,https://www.wikidata.org/wiki/Q6892323,male,politician,Iran,Tehran,1928-01-01T00:00:00Z
Kamran Bagheri Lankarani,https://en.wikipedia.org/wiki/Kamran_Bagheri_Lankarani,Q6359580,https://www.wikidata.org/wiki/Q6359580,male,physician; politician; researcher,Iran,Tehran,1965-01-01T00:00:00Z
Mohammad-Javad Bahonar,https://en.wikipedia.org/wiki/Mohammad-Javad_Bahonar,Q722559,https://www.wikidata.org/wiki/Q722559,male,politician; teacher,Iran,Kerman,1933-09-05T00:00:00Z
Mohammad Bathaei,https://en.wikipedia.org/wiki/Mohammad_Bathaei,Q27662857,https://www.wikidata.org/wiki/Q27662857,male,politician,Iran,Tehran,1963-01-01T00:00:00Z
Ali-Asghar Fani,https://en.wikipedia.org/wiki/Ali-Asghar_Fani,Q15178137,https://www.wikidata.org/wiki/Q15178137,male,civil engineer; politician,Iran,Tehran,1954-01-01T00:00:00Z
Hamid-Reza Haji Babaee,https://en.wikipedia.org/wiki/Hamid-Reza_Haji_Babaee,Q5644561,https://www.wikidata.org/wiki/Q5644561,male,politician,Iran,Hamadan,1959-05-14T00:00:00Z
Alireza Kazemi,https://en.wikipedia.org/wiki/Alireza_Kazemi,Q109558616,https://www.wikidata.org/wiki/Q109558616,male,politician,Iran,Mashhad County,1965-01-01T00:00:00Z
Esmail Momtaz od-Dowleh,https://en.wikipedia.org/wiki/Esmail_Momtaz_od-Dowleh,Q1115890,https://www.wikidata.org/wiki/Q1115890,male,deputy; diplomat; education minister; finance minister; justice minister; politician; translator,Iran,Tabriz,1879-01-01T00:00:00Z
Hossein Mozaffar,https://en.wikipedia.org/wiki/Hossein_Mozaffar,Q5799486,https://www.wikidata.org/wiki/Q5799486,male,politician,Iran,Malayer,1952-01-01T00:00:00Z
Mohammad-Amin Riahi,https://en.wikipedia.org/wiki/Mohammad-Amin_Riahi,Q117019,https://www.wikidata.org/wiki/Q117019,male,historian; literary critic; literary scholar; professor; writer,Iran,Khoy,1923-06-01T00:00:00Z
Rezamorad Sahraei,https://en.wikipedia.org/wiki/Rezamorad_Sahraei,Q117442984,https://www.wikidata.org/wiki/Q117442984,male,civil servant,,,
Jahanshah Saleh,https://en.wikipedia.org/wiki/Jahanshah_Saleh,Q5949996,https://www.wikidata.org/wiki/Q5949996,male,civil servant; physician; politician; writer,Iran,,1904-01-01T00:00:00Z
Ali Shayegan,https://en.wikipedia.org/wiki/Ali_Shayegan,Q4725219,https://www.wikidata.org/wiki/Q4725219,male,politician,Iran,Shiraz,1903-03-01T00:00:00Z
Soleiman Eskandari,https://en.wikipedia.org/wiki/Soleiman_Eskandari,Q6409388,https://www.wikidata.org/wiki/Q6409388,male,politician,Iran,Tabriz,1862-01-01T00:00:00Z
Abdul Hamid Zangeneh,https://en.wikipedia.org/wiki/Abdul_Hamid_Zangeneh,Q111696660,https://www.wikidata.org/wiki/Q111696660,male,civil servant; politician,,Kermanshah,1899-01-01T00:00:00Z
Jamshid Amouzegar,https://en.wikipedia.org/wiki/Jamshid_Amouzegar,Q1442594,https://www.wikidata.org/wiki/Q1442594,male,economist; minister; politician,Iran,Tehran,1923-06-25T00:00:00Z
Jahangir Amouzegar,https://en.wikipedia.org/wiki/Jahangir_Amouzegar,Q10860779,https://www.wikidata.org/wiki/Q10860779,male,economist; essayist; historian; politician; writer,Iran,Tehran,1920-01-13T00:00:00Z
Hushang Ansary,https://en.wikipedia.org/wiki/Hushang_Ansary,Q5949274,https://www.wikidata.org/wiki/Q5949274,male,businessperson; diplomat; entrepreneur; minister; politician,United States,Ahvaz,1927-01-01T00:00:00Z
Ali Ardalan,https://en.wikipedia.org/wiki/Ali_Ardalan,Q5946856,https://www.wikidata.org/wiki/Q5946856,male,politician,Iran,Iran,1914-01-01T00:00:00Z
Abolhassan Banisadr,https://en.wikipedia.org/wiki/Abolhassan_Banisadr,Q273866,https://www.wikidata.org/wiki/Q273866,male,economist; essayist; journalist; politician; writer,Iran; Pahlavi Iran,Hamadan,1933-03-22T00:00:00Z
Abdolhossein Behnia,https://en.wikipedia.org/wiki/Abdolhossein_Behnia,Q97304671,https://www.wikidata.org/wiki/Q97304671,male,,,,
Davoud Danesh-Jafari,https://en.wikipedia.org/wiki/Davoud_Danesh-Jafari,Q5242121,https://www.wikidata.org/wiki/Q5242121,male,economist; politician,Iran,Tehran,1954-01-01T00:00:00Z
Safdar Hosseini,https://en.wikipedia.org/wiki/Safdar_Hosseini,Q7398424,https://www.wikidata.org/wiki/Q7398424,male,economist; politician,Iran,Izeh,1954-01-01T00:00:00Z
Shamseddin Hosseini,https://en.wikipedia.org/wiki/Shamseddin_Hosseini,Q180840,https://www.wikidata.org/wiki/Q180840,male,economist; politician,Iran,Tonekabon,1967-01-01T00:00:00Z
Amir-Abbas Hoveyda,https://en.wikipedia.org/wiki/Amir-Abbas_Hoveyda,Q471970,https://www.wikidata.org/wiki/Q471970,male,diplomat; politician; writer,Iran,Tehran,1919-02-18T00:00:00Z
Masoud Karbasian,https://en.wikipedia.org/wiki/Masoud_Karbasian,Q36192491,https://www.wikidata.org/wiki/Q36192491,male,economist; politician,,Isfahan,1956-01-01T00:00:00Z
Ehsan Khandozi,https://en.wikipedia.org/wiki/Ehsan_Khandozi,Q86710817,https://www.wikidata.org/wiki/Q86710817,male,civil servant; economist,,,1980-01-01T00:00:00Z
Tahmasb Mazaheri,https://en.wikipedia.org/wiki/Tahmasb_Mazaheri,Q2388313,https://www.wikidata.org/wiki/Q2388313,male,banker; economist; politician,Iran,Tehran,1953-02-12T00:00:00Z
Abolqasem Naser ol-Molk,https://en.wikipedia.org/wiki/Abolqasem_Naser_ol-Molk,Q322765,https://www.wikidata.org/wiki/Q322765,male,politician; translator,Iran,Hamadan Province,1863-04-01T00:00:00Z
Hossein Namazi,https://en.wikipedia.org/wiki/Hossein_Namazi,Q5943355,https://www.wikidata.org/wiki/Q5943355,male,economist; politician,Iran,Shiraz,1944-01-01T00:00:00Z
Mohsen Nourbakhsh,https://en.wikipedia.org/wiki/Mohsen_Nourbakhsh,Q3319157,https://www.wikidata.org/wiki/Q3319157,male,economist; politician,Iran,Isfahan,1948-05-18T00:00:00Z
Ali Tayebnia,https://en.wikipedia.org/wiki/Ali_Tayebnia,Q5719915,https://www.wikidata.org/wiki/Q5719915,male,economist; writer,Iran,Isfahan,1960-04-05T00:00:00Z
Mohammad Ali Varasteh,https://en.wikipedia.org/wiki/Mohammad_Ali_Varasteh,Q25426378,https://www.wikidata.org/wiki/Q25426378,male,politician,Iran,,1894-01-01T00:00:00Z
Mohammad Yeganeh,https://en.wikipedia.org/wiki/Mohammad_Yeganeh,Q6892523,https://www.wikidata.org/wiki/Q6892523,male,economist; politician,Iran,Zanjan,1923-05-05T00:00:00Z
Ali-Akbar Zargham,https://en.wikipedia.org/wiki/Ali-Akbar_Zargham,Q4724493,https://www.wikidata.org/wiki/Q4724493,male,politician,Iran,Tehran,1911-02-24T00:00:00Z
Amir Khosrow Afshar,https://en.wikipedia.org/wiki/Amir_Khosrow_Afshar,Q472050,https://www.wikidata.org/wiki/Q472050,male,diplomat,Iran,Tehran,1918-01-01T00:00:00Z
Hossein Ala',https://en.wikipedia.org/wiki/Hossein_Ala%27,,,,,,,
Mozaffar Alam,https://en.wikipedia.org/wiki/Mozaffar_Alam,Q15633899,https://www.wikidata.org/wiki/Q15633899,male,politician,Iran,Trabzon,1882-01-01T00:00:00Z
Hossein Amir-Abdollahian,https://en.wikipedia.org/wiki/Hossein_Amir-Abdollahian,Q17991320,https://www.wikidata.org/wiki/Q17991320,male,diplomat; politician,Iran; Pahlavi Iran,Damghan,1964-04-23T00:00:00Z
Abbas Aram,https://en.wikipedia.org/wiki/Abbas_Aram,Q5957118,https://www.wikidata.org/wiki/Q5957118,male,diplomat; politician,Iran,Yazd,1903-01-01T00:00:00Z
Abdollah Entezam,https://en.wikipedia.org/wiki/Abdollah_Entezam,Q317600,https://www.wikidata.org/wiki/Q317600,male,diplomat; politician,Iran,Tehran,1895-01-01T00:00:00Z
Musa Nuri Esfandiari,https://en.wikipedia.org/wiki/Musa_Nuri_Esfandiari,Q16050269,https://www.wikidata.org/wiki/Q16050269,male,diplomat,Iran,Tehran,1915-01-01T00:00:00Z
Firouz Nosrat-ed-Dowleh III,https://en.wikipedia.org/wiki/Firouz_Nosrat-ed-Dowleh_III,Q983416,https://www.wikidata.org/wiki/Q983416,male,politician,Iran,Tehran,1889-01-01T00:00:00Z
Hossein Ghods-Nakhai,https://en.wikipedia.org/wiki/Hossein_Ghods-Nakhai,Q3140995,https://www.wikidata.org/wiki/Q3140995,male,diplomat; poet; politician,Iran,Sanur,1911-01-01T00:00:00Z
Sadegh Ghotbzadeh,https://en.wikipedia.org/wiki/Sadegh_Ghotbzadeh,Q722527,https://www.wikidata.org/wiki/Q722527,male,politician,Iran,Isfahan,1936-02-24T00:00:00Z
Mirza Abolhassan Khan Ilchi,https://en.wikipedia.org/wiki/Mirza_Abolhassan_Khan_Ilchi,Q322717,https://www.wikidata.org/wiki/Q322717,male,diplomat; politician,Iran,Shiraz,1776-01-01T00:00:00Z
Amir Kabir,https://en.wikipedia.org/wiki/Amir_Kabir,Q472054,https://www.wikidata.org/wiki/Q472054,male,diplomat; politician,Guarded Domains of Iran,Hazaveh,1807-01-09T00:00:00Z
Abbas Ali Khalatbari,https://en.wikipedia.org/wiki/Abbas_Ali_Khalatbari,Q305860,https://www.wikidata.org/wiki/Q305860,male,diplomat; politician,Iran,Tehran,1912-01-01T00:00:00Z
Kamal Kharazi,https://en.wikipedia.org/wiki/Kamal_Kharazi,Q435799,https://www.wikidata.org/wiki/Q435799,male,politician,Iran,Tehran,1944-12-01T00:00:00Z
Karim Khodapanahi,https://en.wikipedia.org/wiki/Karim_Khodapanahi,Q15723568,https://www.wikidata.org/wiki/Q15723568,male,psychologist; university teacher,Iran,Qazvin,1944-01-01T00:00:00Z
Ahmad Mirfendereski,https://en.wikipedia.org/wiki/Ahmad_Mirfendereski,Q5771526,https://www.wikidata.org/wiki/Q5771526,male,diplomat; politician,Iran,Tehran,1918-05-09T00:00:00Z
Mirza Hosein Khan Sepahsalar,https://en.wikipedia.org/wiki/Mirza_Hosein_Khan_Sepahsalar,Q8215953,https://www.wikidata.org/wiki/Q8215953,male,politician,Iran,Qazvin,1828-11-19T00:00:00Z
Mirza Masoud Ansari Garmrudi,https://en.wikipedia.org/wiki/Mirza_Masoud_Ansari_Garmrudi,Q16370241,https://www.wikidata.org/wiki/Q16370241,male,politician,Iran,Ashlagh,1781-05-12T00:00:00Z
