Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Hossein Sanapour,https://en.wikipedia.org/wiki/Hossein_Sanapour,Q5909132,https://www.wikidata.org/wiki/Q5909132,male,journalist; novelist; short story writer; writer,Iran,Tehran,1960-01-01T00:00:00Z
Faraj Sarkohi,https://en.wikipedia.org/wiki/Faraj_Sarkohi,Q351983,https://www.wikidata.org/wiki/Q351983,male,essayist; journalist; literary critic; opinion journalist; writer,Iran,Shiraz,1947-11-03T00:00:00Z
Nima Sarvestani,https://en.wikipedia.org/wiki/Nima_Sarvestani,Q6094787,https://www.wikidata.org/wiki/Q6094787,male,film director; journalist,Sweden,Shiraz,1958-12-22T00:00:00Z
Kourosh Sehati,https://en.wikipedia.org/wiki/Kourosh_Sehati,Q18206993,https://www.wikidata.org/wiki/Q18206993,male,human rights defender; journalist,Iran,Tehran,1978-04-07T00:00:00Z
Saeideh Shafiei,https://en.wikipedia.org/wiki/Saeideh_Shafiei,Q116856564,https://www.wikidata.org/wiki/Q116856564,female,journalist; novelist,Iran,,1983-09-15T00:00:00Z
Shahabeddin Tabatabaei,https://en.wikipedia.org/wiki/Shahabeddin_Tabatabaei,Q5943966,https://www.wikidata.org/wiki/Q5943966,male,journalist; politician,Iran,Tehran,1976-03-06T00:00:00Z
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi,Q5714240,https://www.wikidata.org/wiki/Q5714240,female,blogger; journalist; writer,Iran,Mashhad,1975-05-14T00:00:00Z
Azade Shahmiri,https://en.wikipedia.org/wiki/Azade_Shahmiri,Q84930765,https://www.wikidata.org/wiki/Q84930765,female,theatrical director,Iran,Tehran,1982-01-01T00:00:00Z
Mashallah Shamsolvaezin,https://en.wikipedia.org/wiki/Mashallah_Shamsolvaezin,Q3893899,https://www.wikidata.org/wiki/Q3893899,male,journalist,Iran,Tehran,1957-06-18T00:00:00Z
Mirza Abbas Khan Sheida,https://en.wikipedia.org/wiki/Mirza_Abbas_Khan_Sheida,Q6874790,https://www.wikidata.org/wiki/Q6874790,male,journalist; poet,,,1873-01-01T00:00:00Z
Marjan Sheikholeslami Aleagha,https://en.wikipedia.org/wiki/Marjan_Sheikholeslami_Aleagha,Q62011417,https://www.wikidata.org/wiki/Q62011417,female,businessperson; journalist,,Kermanshah,1970-01-01T00:00:00Z
Shahla Sherkat,https://en.wikipedia.org/wiki/Shahla_Sherkat,Q3481223,https://www.wikidata.org/wiki/Q3481223,female,journalist; writer,Iran,Isfahan,1956-03-30T00:00:00Z
Nasim Soltanbeygi,https://en.wikipedia.org/wiki/Nasim_Soltanbeygi,Q123544299,https://www.wikidata.org/wiki/Q123544299,female,journalist,,,
Yashar Soltani,https://en.wikipedia.org/wiki/Yashar_Soltani,Q27867991,https://www.wikidata.org/wiki/Q27867991,male,journalist,,,
Abolfazl Soroush,https://en.wikipedia.org/wiki/Abolfazl_Soroush,Q24412617,https://www.wikidata.org/wiki/Q24412617,male,journalist; physician; politician,,,
Behrouz Souresrafil,https://en.wikipedia.org/wiki/Behrouz_Souresrafil,Q5821789,https://www.wikidata.org/wiki/Q5821789,male,journalist,Iran,Tehran,1951-02-12T00:00:00Z
Mirza Jahangir Khan,https://en.wikipedia.org/wiki/Mirza_Jahangir_Khan,Q447242,https://www.wikidata.org/wiki/Q447242,male,journalist; writer,Iran,Shiraz,1870-10-12T00:00:00Z
Mahdi Tajik,https://en.wikipedia.org/wiki/Mahdi_Tajik,Q5961099,https://www.wikidata.org/wiki/Q5961099,male,correspondent; journalist; reporter,Iran,Tehran,1981-07-11T00:00:00Z
Mohammad Ali Tarbiat,https://en.wikipedia.org/wiki/Mohammad_Ali_Tarbiat,Q6401998,https://www.wikidata.org/wiki/Q6401998,male,journalist; politician,Iran,Tabriz,1877-05-27T00:00:00Z
Roya Toloui,https://en.wikipedia.org/wiki/Roya_Toloui,Q469763,https://www.wikidata.org/wiki/Q469763,female,human rights defender; journalist,Iran,Baneh,1966-05-22T00:00:00Z
Abbas Yari,https://en.wikipedia.org/wiki/Abbas_Yari,Q2820243,https://www.wikidata.org/wiki/Q2820243,male,film critic; journalist,Iran,,1951-01-01T00:00:00Z
Ruhollah Zam,https://en.wikipedia.org/wiki/Ruhollah_Zam,Q29513261,https://www.wikidata.org/wiki/Q29513261,male,essayist; journalist,Iraq,Tehran,1978-07-27T00:00:00Z
Mahla Zamani,https://en.wikipedia.org/wiki/Mahla_Zamani,Q6734176,https://www.wikidata.org/wiki/Q6734176,female,fashion designer; journalist,Iran,,
Sahar Zand,https://en.wikipedia.org/wiki/Sahar_Zand,Q56448248,https://www.wikidata.org/wiki/Q56448248,female,journalist; radio personality,United Kingdom,Tehran,1989-01-21T00:00:00Z
Ahmad Zeidabadi,https://en.wikipedia.org/wiki/Ahmad_Zeidabadi,Q4695506,https://www.wikidata.org/wiki/Q4695506,male,journalist; writer,Iran,Sirjan,1966-07-21T00:00:00Z
Ahmad Zohadi,https://en.wikipedia.org/wiki/Ahmad_Zohadi,Q52272398,https://www.wikidata.org/wiki/Q52272398,male,architect; journalist,,Iran,1969-05-02T00:00:00Z
Elham Malekpoor Arashlu,https://en.wikipedia.org/wiki/Elham_Malekpoor_Arashlu,Q56356036,https://www.wikidata.org/wiki/Q56356036,female,LGBTQ rights activist; human rights defender; journalist; poet,Iran,Iran,1983-07-01T00:00:00Z
Porochista Khakpour,https://en.wikipedia.org/wiki/Porochista_Khakpour,Q7230249,https://www.wikidata.org/wiki/Q7230249,female,novelist,United States,Tehran,1978-01-17T00:00:00Z
Pari Abasalti,https://en.wikipedia.org/wiki/Pari_Abasalti,Q16048637,https://www.wikidata.org/wiki/Q16048637,female,politician,Iran,,1935-01-01T00:00:00Z
"Haleh Afshar, Baroness Afshar",https://en.wikipedia.org/wiki/Haleh_Afshar%2C_Baroness_Afshar,,,,,,,
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar,Q6401422,https://www.wikidata.org/wiki/Q6401422,female,journalist,Iran,Urmia,1898-01-01T00:00:00Z
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari,Q460226,https://www.wikidata.org/wiki/Q460226,female,blogger; human rights defender; journalist,Iran,Tehran,1984-06-10T00:00:00Z
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad,Q6783266,https://www.wikidata.org/wiki/Q6783266,female,blogger; journalist; writer,Iran; United Kingdom; United States,Qomi Kola,1976-09-11T00:00:00Z
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid,Q5946620,https://www.wikidata.org/wiki/Q5946620,female,journalist,Iran,Semnan,
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini,Q21475060,https://www.wikidata.org/wiki/Q21475060,female,poet,Iran; Pahlavi dynasty,Ramsar,1973-09-14T00:00:00Z
Nazenin Ansari,https://en.wikipedia.org/wiki/Nazenin_Ansari,Q6983371,https://www.wikidata.org/wiki/Q6983371,female,journalist,Iran,,1901-01-01T00:00:00Z
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad,Q5878160,https://www.wikidata.org/wiki/Q5878160,female,journalist,Iran,Tabriz,1901-01-01T00:00:00Z
Saba Azarpeik,https://en.wikipedia.org/wiki/Saba_Azarpeik,Q5947264,https://www.wikidata.org/wiki/Q5947264,female,correspondent; journalist; reporter; writer,Iran,,1981-01-01T00:00:00Z
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi,Q7445322,https://www.wikidata.org/wiki/Q7445322,female,journalist; women's rights activist,Iran,Isfahan,1882-01-01T00:00:00Z
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari,Q6894509,https://www.wikidata.org/wiki/Q6894509,female,journalist; writer,Iran,Tehran,1895-01-01T00:00:00Z
Lily Farhadpour,https://en.wikipedia.org/wiki/Lily_Farhadpour,Q25425774,https://www.wikidata.org/wiki/Q25425774,female,actor; journalist,Iran,,
Nazila Fathi,https://en.wikipedia.org/wiki/Nazila_Fathi,Q19877845,https://www.wikidata.org/wiki/Q19877845,female,journalist,,Tehran,1970-12-28T00:00:00Z
Mahtab Gholizadeh,https://en.wikipedia.org/wiki/Mahtab_Gholizadeh,Q110098172,https://www.wikidata.org/wiki/Q110098172,female,journalist,Iran,Garmsar,1988-04-06T00:00:00Z
Roya Hakakian,https://en.wikipedia.org/wiki/Roya_Hakakian,Q340046,https://www.wikidata.org/wiki/Q340046,female,biographer; film director; human rights defender; journalist; poet; reporter; writer,Iran,Tehran,1966-01-01T00:00:00Z
Zahra Kazemi,https://en.wikipedia.org/wiki/Zahra_Kazemi,Q144185,https://www.wikidata.org/wiki/Q144185,female,journalist; photographer; photojournalist; reporter,Canada; Iran,Shiraz,1949-01-01T00:00:00Z
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian,Q122200508,https://www.wikidata.org/wiki/Q122200508,female,journalist; political activist,Iran,Saqqez,2000-05-20T00:00:00Z
Elnaz Mohammadi,https://en.wikipedia.org/wiki/Elnaz_Mohammadi,Q122963332,https://www.wikidata.org/wiki/Q122963332,female,journalist,Iran,,1987-05-09T00:00:00Z
Ramita Navai,https://en.wikipedia.org/wiki/Ramita_Navai,Q7289644,https://www.wikidata.org/wiki/Q7289644,female,film director; journalist,Iran; United Kingdom,Tehran,1971-01-01T00:00:00Z
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa,Q5700634,https://www.wikidata.org/wiki/Q5700634,female,journalist,Iran,Tehran,1898-01-01T00:00:00Z
Parisa Pourtaherian,https://en.wikipedia.org/wiki/Parisa_Pourtaherian,Q121600892,https://www.wikidata.org/wiki/Q121600892,female,journalist; photographer; photojournalist; sports photographer,Iran,,1991-09-01T00:00:00Z
Sepideh Rashnu,https://en.wikipedia.org/wiki/Sepideh_Rashnu,Q113377670,https://www.wikidata.org/wiki/Q113377670,female,activist; artist; writer,Iran,Khorramabad,1994-10-21T00:00:00Z
Negin Shiraghaei,https://en.wikipedia.org/wiki/Negin_Shiraghaei,Q43350769,https://www.wikidata.org/wiki/Q43350769,female,journalist,Iran,,1981-09-01T00:00:00Z
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi,Q2587495,https://www.wikidata.org/wiki/Q2587495,female,journalist; poet; teacher; writer,Iran,Shiraz,1909-01-01T00:00:00Z
Azam Taleghani,https://en.wikipedia.org/wiki/Azam_Taleghani,Q4832174,https://www.wikidata.org/wiki/Q4832174,female,journalist; politician,Iran,Tehran,1943-01-01T00:00:00Z
Meline Toumani,https://en.wikipedia.org/wiki/Meline_Toumani,Q94180146,https://www.wikidata.org/wiki/Q94180146,female,journalist,United States,Tehran,1975-01-01T00:00:00Z
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala,Q6663554,https://www.wikidata.org/wiki/Q6663554,female,journalist; poet; songwriter; writer,Iran,Tehran,1930-01-01T00:00:00Z
Mohammad Masud,https://en.wikipedia.org/wiki/Mohammad_Masud,Q111942449,https://www.wikidata.org/wiki/Q111942449,male,journalist; writer,,,1905-01-01T00:00:00Z
Mahmoud Saremi,https://en.wikipedia.org/wiki/Mahmoud_Saremi,Q6734415,https://www.wikidata.org/wiki/Q6734415,male,journalist,Iran,Borujerd,1968-01-01T00:00:00Z
Massoud Farasati,https://en.wikipedia.org/wiki/Massoud_Farasati,Q5727729,https://www.wikidata.org/wiki/Q5727729,male,film critic,Iran,Tehran,1951-04-09T00:00:00Z
Farrokh Ghaffari,https://en.wikipedia.org/wiki/Farrokh_Ghaffari,Q3067013,https://www.wikidata.org/wiki/Q3067013,male,actor; film critic; film director; journalist; screenwriter,Iran,Kashan,1921-02-25T00:00:00Z
Cyrus Ghani,https://en.wikipedia.org/wiki/Cyrus_Ghani,Q10296482,https://www.wikidata.org/wiki/Q10296482,male,film critic; historian; journalist,Iran,Sabzevar,1929-11-11T00:00:00Z
Houshang Golmakani,https://en.wikipedia.org/wiki/Houshang_Golmakani,Q3141363,https://www.wikidata.org/wiki/Q3141363,male,film director; journalist; short story writer; writer,Iran,Gorgan,1954-03-23T00:00:00Z
Niki Karimi,https://en.wikipedia.org/wiki/Niki_Karimi,Q466645,https://www.wikidata.org/wiki/Q466645,female,actor; film actor; film director; linguist; model; photographer; screenwriter; translator,Iran,Tehran,1971-11-10T00:00:00Z
Bahman Maghsoudlou,https://en.wikipedia.org/wiki/Bahman_Maghsoudlou,Q4842651,https://www.wikidata.org/wiki/Q4842651,male,film critic; film director; film producer; journalist; writer,Iran,Gorgan,1946-01-01T00:00:00Z
Aref Mohammadi,https://en.wikipedia.org/wiki/Aref_Mohammadi,Q26858733,https://www.wikidata.org/wiki/Q26858733,male,film critic; television producer,Iran,,
Negar Mottahedeh,https://en.wikipedia.org/wiki/Negar_Mottahedeh,Q6987123,https://www.wikidata.org/wiki/Q6987123,female,essayist; film critic; journalist; professor; writer,Iran,,1968-01-01T00:00:00Z
Hamid Reza Sadr,https://en.wikipedia.org/wiki/Hamid_Reza_Sadr,Q10844782,https://www.wikidata.org/wiki/Q10844782,male,film critic; journalist; translator; university teacher; writer,Iran,Mashhad,1956-03-19T00:00:00Z
Nader Talebzadeh,https://en.wikipedia.org/wiki/Nader_Talebzadeh,Q6957575,https://www.wikidata.org/wiki/Q6957575,male,film critic; film director; film producer; screenwriter,Iran,Tehran,1953-12-28T00:00:00Z
Bijan Tehrani,https://en.wikipedia.org/wiki/Bijan_Tehrani,Q85969560,https://www.wikidata.org/wiki/Q85969560,male,film director; screenwriter; writer,Iran,,1944-01-01T00:00:00Z
Kayhan Barzegar,https://en.wikipedia.org/wiki/Kayhan_Barzegar,Q110430342,https://www.wikidata.org/wiki/Q110430342,male,internationalist,,,
Sadreddin Elahi,https://en.wikipedia.org/wiki/Sadreddin_Elahi,Q110517346,https://www.wikidata.org/wiki/Q110517346,male,journalist; professor,Iran,Tehran,1934-01-01T00:00:00Z
Mostafa Faghihi,https://en.wikipedia.org/wiki/Mostafa_Faghihi,Q106667195,https://www.wikidata.org/wiki/Q106667195,male,,,,
Hossein Ghorbanzadeh,https://en.wikipedia.org/wiki/Hossein_Ghorbanzadeh,Q26845564,https://www.wikidata.org/wiki/Q26845564,male,politician,,Tehran,1980-01-01T00:00:00Z
Reza Haghighatnejad,https://en.wikipedia.org/wiki/Reza_Haghighatnejad,Q114728918,https://www.wikidata.org/wiki/Q114728918,male,journalist; political analyst,Iran,Iran,1977-01-01T00:00:00Z
Rahman Hatfi,https://en.wikipedia.org/wiki/Rahman_Hatfi,Q5959104,https://www.wikidata.org/wiki/Q5959104,male,essayist; journalist,Iran,,1941-01-01T00:00:00Z
Omid Memarian,https://en.wikipedia.org/wiki/Omid_Memarian,Q7090170,https://www.wikidata.org/wiki/Q7090170,male,blogger; journalist,,,1974-01-01T00:00:00Z
Morteza Nabavi,https://en.wikipedia.org/wiki/Morteza_Nabavi,Q5930235,https://www.wikidata.org/wiki/Q5930235,male,politician,Iran,Qazvin,1947-01-01T00:00:00Z
Mehdi Nasiri (journalist),https://en.wikipedia.org/wiki/Mehdi_Nasiri_%28journalist%29,,,,,,,
Asghar Sayyed Javadi,https://en.wikipedia.org/wiki/Asghar_Sayyed_Javadi,Q87723313,https://www.wikidata.org/wiki/Q87723313,male,essayist; human rights defender; journalist,Iran,Qazvin,1925-01-01T00:00:00Z
Amir Taheri,https://en.wikipedia.org/wiki/Amir_Taheri,Q442788,https://www.wikidata.org/wiki/Q442788,male,essayist; journalist; writer,Iran,Ahvaz,1942-06-09T00:00:00Z
Pouria Zeraati,https://en.wikipedia.org/wiki/Pouria_Zeraati,Q115587662,https://www.wikidata.org/wiki/Q115587662,male,correspondent; journalist; presenter; reporter; television presenter,Iran; United Kingdom,Mazandaran Province,1987-09-22T00:00:00Z
Pejman Akbarzadeh,https://en.wikipedia.org/wiki/Pejman_Akbarzadeh,Q4352419,https://www.wikidata.org/wiki/Q4352419,male,film actor; film director; film screenwriter; journalist; music journalist; pianist; screenwriter,Iran,Shiraz,1980-01-01T00:00:00Z
Yadollah Eslami,https://en.wikipedia.org/wiki/Yadollah_Eslami,Q8046587,https://www.wikidata.org/wiki/Q8046587,male,journalist; physician,Iran,,
Hossein Shariatmadari,https://en.wikipedia.org/wiki/Hossein_Shariatmadari,Q2753284,https://www.wikidata.org/wiki/Q2753284,male,editor; journalist,Iran,Damavand,1947-01-01T00:00:00Z
Abbas (photographer),https://en.wikipedia.org/wiki/Abbas_%28photographer%29,,,,,,,
Kazem Akhavan,https://en.wikipedia.org/wiki/Kazem_Akhavan,Q2778149,https://www.wikidata.org/wiki/Q2778149,,,,,
Forough Alaei,https://en.wikipedia.org/wiki/Forough_Alaei,Q63437235,https://www.wikidata.org/wiki/Q63437235,female,photographer; photojournalist,Iran,Tehran,1989-05-11T00:00:00Z
Mazyar Asadi,https://en.wikipedia.org/wiki/Mazyar_Asadi,Q65558462,https://www.wikidata.org/wiki/Q65558462,male,photographer,,Tehran,1979-01-01T00:00:00Z
Fatemeh Behboudi,https://en.wikipedia.org/wiki/Fatemeh_Behboudi,Q85973371,https://www.wikidata.org/wiki/Q85973371,female,photographer; photojournalist,Iran,Tehran,1985-11-16T00:00:00Z
Solmaz Daryani,https://en.wikipedia.org/wiki/Solmaz_Daryani,Q61667861,https://www.wikidata.org/wiki/Q61667861,female,photojournalist,Iran,Iran,1989-01-01T00:00:00Z
Nader Davoodi,https://en.wikipedia.org/wiki/Nader_Davoodi,Q16051503,https://www.wikidata.org/wiki/Q16051503,male,journalist; photographer; photojournalist,Iran,Iran,1963-01-09T00:00:00Z
Manoocher Deghati,https://en.wikipedia.org/wiki/Manoocher_Deghati,Q6751288,https://www.wikidata.org/wiki/Q6751288,male,journalist; photographer; photojournalist,France; Iran,Urmia,1954-08-23T00:00:00Z
Reza Deghati,https://en.wikipedia.org/wiki/Reza_Deghati,Q1852833,https://www.wikidata.org/wiki/Q1852833,male,photojournalist,France,Tabriz,1952-07-26T00:00:00Z
Hossein Fatemi (photographer),https://en.wikipedia.org/wiki/Hossein_Fatemi_%28photographer%29,,,,,,,
Kaveh Golestan,https://en.wikipedia.org/wiki/Kaveh_Golestan,Q3888622,https://www.wikidata.org/wiki/Q3888622,male,journalist; photographer; photojournalist; war photographer,Iran,Abadan,1950-07-08T00:00:00Z
Amin Mohammad Jamali,https://en.wikipedia.org/wiki/Amin_Mohammad_Jamali,Q100323950,https://www.wikidata.org/wiki/Q100323950,male,photographer; photojournalist,,Tehran,1977-01-25T00:00:00Z
Ali Kaveh,https://en.wikipedia.org/wiki/Ali_Kaveh,Q31072222,https://www.wikidata.org/wiki/Q31072222,male,photographer; photojournalist,,Amol,1946-01-01T00:00:00Z
Abedin Mahdavi,https://en.wikipedia.org/wiki/Abedin_Mahdavi,Q16221423,https://www.wikidata.org/wiki/Q16221423,male,film director; journalist; photographer; photojournalist; war photographer,Iran,Tehran,1981-10-30T00:00:00Z
Reza Moatarian,https://en.wikipedia.org/wiki/Reza_Moatarian,Q55831227,https://www.wikidata.org/wiki/Q55831227,male,photographer; photojournalist,Iran,Mashhad,1969-01-01T00:00:00Z
Ahmad Nateghi,https://en.wikipedia.org/wiki/Ahmad_Nateghi,Q5949750,https://www.wikidata.org/wiki/Q5949750,male,photographer,Iran,Tehran,
Javid Nikpour,https://en.wikipedia.org/wiki/Javid_Nikpour,Q96637885,https://www.wikidata.org/wiki/Q96637885,male,photographer; photojournalist,,Tehran,1976-02-07T00:00:00Z
Ashraf os-Saltaneh,https://en.wikipedia.org/wiki/Ashraf_os-Saltaneh,Q59591161,https://www.wikidata.org/wiki/Q59591161,female,courtier; journalist; photographer; photojournalist,Qajar Iran,Kermanshah,1863-01-01T00:00:00Z
Mohsen Rastani,https://en.wikipedia.org/wiki/Mohsen_Rastani,Q16051499,https://www.wikidata.org/wiki/Q16051499,male,photographer; photojournalist,Iran,,1958-01-06T00:00:00Z
Majid Saeedi,https://en.wikipedia.org/wiki/Majid_Saeedi,Q17016471,https://www.wikidata.org/wiki/Q17016471,male,photographer,Iran,Tehran,1973-01-01T00:00:00Z
Younes Shokrkhah,https://en.wikipedia.org/wiki/Younes_Shokrkhah,Q8057798,https://www.wikidata.org/wiki/Q8057798,male,academic; journalist; photojournalist; translator,Iran,Mashhad,1957-01-01T00:00:00Z
Reihane Taravati,https://en.wikipedia.org/wiki/Reihane_Taravati,Q118583706,https://www.wikidata.org/wiki/Q118583706,female,photographer,Iran,Mashhad,1991-03-19T00:00:00Z
Newsha Tavakolian,https://en.wikipedia.org/wiki/Newsha_Tavakolian,Q11689000,https://www.wikidata.org/wiki/Q11689000,female,photographer; photojournalist,Iran,Tehran,1981-01-01T00:00:00Z
Alfred Yaghobzadeh,https://en.wikipedia.org/wiki/Alfred_Yaghobzadeh,Q4723659,https://www.wikidata.org/wiki/Q4723659,male,journalist; photographer; photojournalist; war photographer,Iran,Tehran,1958-01-01T00:00:00Z
Mohammad Kheirkhah Zoyari,https://en.wikipedia.org/wiki/Mohammad_Kheirkhah_Zoyari,Q22005816,https://www.wikidata.org/wiki/Q22005816,male,photographer; photojournalist,United States,,1986-06-24T00:00:00Z
Hasan Amid,https://en.wikipedia.org/wiki/Hasan_Amid,Q5956739,https://www.wikidata.org/wiki/Q5956739,male,journalist; lexicographer; writer,Iran,Mashhad,1910-01-01T00:00:00Z
Manouchehr Atashi,https://en.wikipedia.org/wiki/Manouchehr_Atashi,Q936553,https://www.wikidata.org/wiki/Q936553,male,journalist; linguist; poet; translator; writer,Iran; Pahlavi dynasty,Dashtestan County,1931-09-25T00:00:00Z
Mohammad-Taqi Bahar,https://en.wikipedia.org/wiki/Mohammad-Taqi_Bahar,Q1393466,https://www.wikidata.org/wiki/Q1393466,male,essayist; historian; journalist; literary scholar; poet; politician; translator; university teacher; writer,Iran,Mashhad,1886-11-07T00:00:00Z
Maziar Bahari,https://en.wikipedia.org/wiki/Maziar_Bahari,Q1334414,https://www.wikidata.org/wiki/Q1334414,male,film director; human rights defender; journalist,Canada,Tehran,1967-05-25T00:00:00Z
Parviz Barati,https://en.wikipedia.org/wiki/Parviz_Barati,Q33127182,https://www.wikidata.org/wiki/Q33127182,male,,,,1977-01-01T00:00:00Z
Farzad Bazoft,https://en.wikipedia.org/wiki/Farzad_Bazoft,Q3067046,https://www.wikidata.org/wiki/Q3067046,male,journalist,Iran,Iran,1958-05-22T00:00:00Z
Ahmad Bourghani,https://en.wikipedia.org/wiki/Ahmad_Bourghani,Q240657,https://www.wikidata.org/wiki/Q240657,male,journalist; politician,Iran,Tehran,1960-01-02T00:00:00Z
Adib al-Mamalek Farahani,https://en.wikipedia.org/wiki/Adib_al-Mamalek_Farahani,Q4054726,https://www.wikidata.org/wiki/Q4054726,male,journalist; poet; writer,Iran,Tabriz,1860-08-02T00:00:00Z
Abdolrahman Faramarzi,https://en.wikipedia.org/wiki/Abdolrahman_Faramarzi,Q5962283,https://www.wikidata.org/wiki/Q5962283,male,journalist; professor; writer,Iran,Gachuyeh,1897-08-11T00:00:00Z
Akbar Ganji,https://en.wikipedia.org/wiki/Akbar_Ganji,Q416794,https://www.wikidata.org/wiki/Q416794,male,essayist; journalist; writer,Iran,Qazvin,1960-01-31T00:00:00Z
Mehran Ghassemi,https://en.wikipedia.org/wiki/Mehran_Ghassemi,Q3304565,https://www.wikidata.org/wiki/Q3304565,male,blogger; journalist; linguist; translator,Iran,Shiraz,1977-04-08T00:00:00Z
Marzieh Hashemi,https://en.wikipedia.org/wiki/Marzieh_Hashemi,Q5735970,https://www.wikidata.org/wiki/Q5735970,female,journalist,Iran; United States,New Orleans,1959-12-21T00:00:00Z
Shmuel Hayyim,https://en.wikipedia.org/wiki/Shmuel_Hayyim,Q16130404,https://www.wikidata.org/wiki/Q16130404,male,journalist; politician,Iran,Kermanshah,1891-01-01T00:00:00Z
Mohammad Ali Inanloo,https://en.wikipedia.org/wiki/Mohammad_Ali_Inanloo,Q16053359,https://www.wikidata.org/wiki/Q16053359,male,actor; television presenter,Iran,Qazvin,1947-03-23T00:00:00Z
Hushang Irani,https://en.wikipedia.org/wiki/Hushang_Irani,Q5949281,https://www.wikidata.org/wiki/Q5949281,male,journalist; linguist; painter; poet; translator; writer,Iran,Hamadan,1925-09-01T00:00:00Z
Ebrahim Karimabadi,https://en.wikipedia.org/wiki/Ebrahim_Karimabadi,Q28713400,https://www.wikidata.org/wiki/Q28713400,male,journalist; lawyer,,,1917-01-01T00:00:00Z
Moshfegh Hamadani,https://en.wikipedia.org/wiki/Moshfegh_Hamadani,Q5899017,https://www.wikidata.org/wiki/Q5899017,male,journalist; translator; writer,Iran,Hamadan,1912-03-01T00:00:00Z
Gholamreza Rashid-Yasemi,https://en.wikipedia.org/wiki/Gholamreza_Rashid-Yasemi,Q10289676,https://www.wikidata.org/wiki/Q10289676,male,academic; journalist; linguist; poet; translator; writer,Iran,Gahvareh,1896-11-19T00:00:00Z
Farvartish Rezvaniyeh,https://en.wikipedia.org/wiki/Farvartish_Rezvaniyeh,Q15693533,https://www.wikidata.org/wiki/Q15693533,male,humorist; journalist; video journalist; writer,Iran,Tehran,1984-03-01T00:00:00Z
Hoda Saber,https://en.wikipedia.org/wiki/Hoda_Saber,Q3361642,https://www.wikidata.org/wiki/Q3361642,male,activist; essayist; filmmaker; journalist; researcher,Iran,Tehran,1959-03-19T00:00:00Z
Ahmad Shamlou,https://en.wikipedia.org/wiki/Ahmad_Shamlou,Q366521,https://www.wikidata.org/wiki/Q366521,male,dub actor; dub director; journalist; lexicographer; linguist; literary critic; poet; translator; writer,Iran; Pahlavi Iran,Tehran,1925-12-12T00:00:00Z
Majid Sharif,https://en.wikipedia.org/wiki/Majid_Sharif,Q6737862,https://www.wikidata.org/wiki/Q6737862,male,essayist; journalist; linguist; translator; writer,Iran,,1950-01-01T00:00:00Z
Hossein Towfigh,https://en.wikipedia.org/wiki/Hossein_Towfigh,Q29110257,https://www.wikidata.org/wiki/Q29110257,male,,,,
Mahboubeh Abbasgholizadeh,https://en.wikipedia.org/wiki/Mahboubeh_Abbasgholizadeh,Q11766308,https://www.wikidata.org/wiki/Q11766308,female,human rights defender; journalist,Iran,Khorramshahr,1958-01-01T00:00:00Z
Pouria Alami,https://en.wikipedia.org/wiki/Pouria_Alami,Q10947817,https://www.wikidata.org/wiki/Q10947817,male,journalist; writer,Iran,Tehran,1983-02-23T00:00:00Z
Alireza Alavitabar,https://en.wikipedia.org/wiki/Alireza_Alavitabar,Q4726865,https://www.wikidata.org/wiki/Q4726865,male,economist; journalist; writer,Iran,Shiraz,1960-01-01T00:00:00Z
Reza Alijani,https://en.wikipedia.org/wiki/Reza_Alijani,Q32856052,https://www.wikidata.org/wiki/Q32856052,male,journalist; politician,Iran,Qazvin,1962-04-22T00:00:00Z
Javad Alizadeh,https://en.wikipedia.org/wiki/Javad_Alizadeh,Q6165073,https://www.wikidata.org/wiki/Q6165073,male,blogger; caricaturist; cartoonist; journalist; painter,Iran,Ardabil,1953-01-09T00:00:00Z
Mohammad Bagher Ansari,https://en.wikipedia.org/wiki/Mohammad_Bagher_Ansari,Q26427153,https://www.wikidata.org/wiki/Q26427153,male,journalist,Iran,Mahallat,1946-01-01T00:00:00Z
Yousef Azizi (Bani-Torof),https://en.wikipedia.org/wiki/Yousef_Azizi_%28Bani-Torof%29,,,,,,,
Behrouz Boochani,https://en.wikipedia.org/wiki/Behrouz_Boochani,Q29452528,https://www.wikidata.org/wiki/Q29452528,male,film producer; journalist; poet; political activist; writer,Iran,Ilam,1982-07-23T00:00:00Z
