Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Mentrix,https://en.wikipedia.org/wiki/Mentrix,Q123196557,https://www.wikidata.org/wiki/Q123196557,female,musician; singer-songwriter,,,1981-01-01T00:00:00Z,,
Moein (singer),https://en.wikipedia.org/wiki/Moein_%28singer%29,,,,,,,,,
Bijan Mortazavi,https://en.wikipedia.org/wiki/Bijan_Mortazavi,Q3639887,https://www.wikidata.org/wiki/Q3639887,male,composer; recording artist; singer; songwriter; violinist,Iran,Fereydunkenar,1957-11-16T00:00:00Z,,
Mehrdad Nosrati,https://en.wikipedia.org/wiki/Mehrdad_Nosrati,Q61358114,https://www.wikidata.org/wiki/Q61358114,male,composer,,,1975-01-01T00:00:00Z,,
Ali Pahlavan,https://en.wikipedia.org/wiki/Ali_Pahlavan,Q4725110,https://www.wikidata.org/wiki/Q4725110,male,film editor; poet; singer; songwriter,Australia; Iran,Tehran,1975-05-01T00:00:00Z,PahlavanAli,https://x.com/PahlavanAli
Iraj Rahmanpour,https://en.wikipedia.org/wiki/Iraj_Rahmanpour,Q10859780,https://www.wikidata.org/wiki/Q10859780,male,musician; poet; songwriter,Iran,Kuhdasht,1957-02-09T00:00:00Z,,
Majid Razavi,https://en.wikipedia.org/wiki/Majid_Razavi,Q113146398,https://www.wikidata.org/wiki/Q113146398,male,music artist,Iran,Kermanshah,1997-05-18T00:00:00Z,,
Reza Rohani,https://en.wikipedia.org/wiki/Reza_Rohani,Q27991569,https://www.wikidata.org/wiki/Q27991569,male,composer; music artist; musician; pianist; songwriter,Iran,Rasht,1977-10-31T00:00:00Z,rezjazz,https://x.com/rezjazz
Reza Sadeghi,https://en.wikipedia.org/wiki/Reza_Sadeghi,Q7319783,https://www.wikidata.org/wiki/Q7319783,male,recording artist; singer-songwriter,Iran,Bandar Abbas,1979-08-16T00:00:00Z,rezasadeghireal,https://x.com/rezasadeghireal
Kouros Shahmiri,https://en.wikipedia.org/wiki/Kouros_Shahmiri,Q6434708,https://www.wikidata.org/wiki/Q6434708,male,composer; singer; singer-songwriter; songwriter,Iran,Tehran,1959-01-01T00:00:00Z,,
Siavash Shams,https://en.wikipedia.org/wiki/Siavash_Shams,Q2280799,https://www.wikidata.org/wiki/Q2280799,male,recording artist; singer,Iran,Ahvaz,1963-01-26T00:00:00Z,siavashshams,https://x.com/siavashshams
Vigen (entertainer),https://en.wikipedia.org/wiki/Vigen_%28entertainer%29,,,,,,,,,
Kourosh Yaghmaei,https://en.wikipedia.org/wiki/Kourosh_Yaghmaei,Q867599,https://www.wikidata.org/wiki/Q867599,male,composer; guitarist; singer,Iran,Shahrud,1946-12-03T00:00:00Z,music,https://x.com/music
Reza Yazdani (singer),https://en.wikipedia.org/wiki/Reza_Yazdani_%28singer%29,,,,,,,,,
Azita Youssefi,https://en.wikipedia.org/wiki/Azita_Youssefi,Q618670,https://www.wikidata.org/wiki/Q618670,female,musician; singer,United States,St. Louis,1971-01-01T00:00:00Z,,
Farzane Zamen,https://en.wikipedia.org/wiki/Farzane_Zamen,Q25713787,https://www.wikidata.org/wiki/Q25713787,female,songwriter,,,1983-08-18T00:00:00Z,music,https://x.com/music
Zedbazi,https://en.wikipedia.org/wiki/Zedbazi,Q5949579,https://www.wikidata.org/wiki/Q5949579,,,,,,,
Aki Banayi,https://en.wikipedia.org/wiki/Aki_Banayi,Q5693943,https://www.wikidata.org/wiki/Q5693943,female,singer,Iran,Arak,1951-05-05T00:00:00Z,,
Ezzat Rouhbakhsh,https://en.wikipedia.org/wiki/Ezzat_Rouhbakhsh,Q5948170,https://www.wikidata.org/wiki/Q5948170,female,singer,Iran,Ashtian,1908-01-01T00:00:00Z,,
Salar Ayoubi,https://en.wikipedia.org/wiki/Salar_Ayoubi,Q30673135,https://www.wikidata.org/wiki/Q30673135,male,musician,,,1978-01-01T00:00:00Z,,
Abdi Behravanfar,https://en.wikipedia.org/wiki/Abdi_Behravanfar,Q10854238,https://www.wikidata.org/wiki/Q10854238,male,composer; guitarist; music artist; singer; songwriter,Iran,Mashhad,1975-06-01T00:00:00Z,,
Rana Farhan,https://en.wikipedia.org/wiki/Rana_Farhan,Q7290628,https://www.wikidata.org/wiki/Q7290628,female,jazz musician; musician; singer,Iran,,,,
Shahin Najafi,https://en.wikipedia.org/wiki/Shahin_Najafi,Q983297,https://www.wikidata.org/wiki/Q983297,male,guitarist; singer; songwriter,Iran,Tabriz,1980-09-10T00:00:00Z,shahinnajafi80,https://x.com/shahinnajafi80
Davood Azad,https://en.wikipedia.org/wiki/Davood_Azad,Q5242081,https://www.wikidata.org/wiki/Q5242081,male,singer,Iran,Urmia,1963-10-06T00:00:00Z,,
Bahar Movahed Bashiri,https://en.wikipedia.org/wiki/Bahar_Movahed_Bashiri,Q4842430,https://www.wikidata.org/wiki/Q4842430,female,caricaturist; dentist,Iran,Tehran,1979-04-27T00:00:00Z,,
Iraj Bastami,https://en.wikipedia.org/wiki/Iraj_Bastami,Q6066430,https://www.wikidata.org/wiki/Q6066430,male,singer,Iran,Bam,1957-11-22T00:00:00Z,,
Saeidi brothers,https://en.wikipedia.org/wiki/Saeidi_brothers,Q28056250,https://www.wikidata.org/wiki/Q28056250,male,singer,Iran,Isfahan,1981-10-30T00:00:00Z,,
Delkash,https://en.wikipedia.org/wiki/Delkash,Q2920283,https://www.wikidata.org/wiki/Q2920283,female,singer,Iran,Babol,1924-02-26T00:00:00Z,,
Leila Forouhar,https://en.wikipedia.org/wiki/Leila_Forouhar,Q3099883,https://www.wikidata.org/wiki/Q3099883,female,actor; musician; singer,Iran,Isfahan,1958-02-23T00:00:00Z,leilaforouhar,https://x.com/leilaforouhar
Adib Khansari,https://en.wikipedia.org/wiki/Adib_Khansari,Q4682675,https://www.wikidata.org/wiki/Q4682675,male,singer,Iran,Khvansar,1901-01-01T00:00:00Z,,
Anousha Nazari,https://en.wikipedia.org/wiki/Anousha_Nazari,Q97181033,https://www.wikidata.org/wiki/Q97181033,female,opera singer,Iran,Sari,1990-01-06T00:00:00Z,,
Shahram Nazeri,https://en.wikipedia.org/wiki/Shahram_Nazeri,Q1771734,https://www.wikidata.org/wiki/Q1771734,male,composer; music educator; recording artist; singer,Iran,Kermanshah,1952-02-18T00:00:00Z,,
Hamid Reza Noorbakhsh,https://en.wikipedia.org/wiki/Hamid_Reza_Noorbakhsh,Q5644643,https://www.wikidata.org/wiki/Q5644643,male,singer,Iran,Qom,,,
Mohammad-Reza Shajarian,https://en.wikipedia.org/wiki/Mohammad-Reza_Shajarian,Q1238247,https://www.wikidata.org/wiki/Q1238247,male,calligrapher; composer; music educator; qāriʾ; recording artist; singer,Iran; Pahlavi Iran,Mashhad,1940-09-23T00:00:00Z,,
Shakila,https://en.wikipedia.org/wiki/Shakila,Q3481277,https://www.wikidata.org/wiki/Q3481277,female,musician; singer,Iran,Tehran,1962-05-03T00:00:00Z,shakilamusic,https://x.com/shakilamusic
Noushin Tafi,https://en.wikipedia.org/wiki/Noushin_Tafi,Q19362885,https://www.wikidata.org/wiki/Q19362885,female,singer,Iran,Andimeshk,1981-05-08T00:00:00Z,,
Morteza Ahmadi,https://en.wikipedia.org/wiki/Morteza_Ahmadi,Q5962454,https://www.wikidata.org/wiki/Q5962454,male,actor; lexicographer; singer; television actor; voice actor,Iran,Tehran,1924-11-01T00:00:00Z,,
Shir-Mohammad Espandar,https://en.wikipedia.org/wiki/Shir-Mohammad_Espandar,Q5879226,https://www.wikidata.org/wiki/Q5879226,male,music artist,Iran,Bampur,,,
Mulla Kamal Khan,https://en.wikipedia.org/wiki/Mulla_Kamal_Khan,Q10321639,https://www.wikidata.org/wiki/Q10321639,male,musician,Iran,,1941-01-01T00:00:00Z,,
Mandana Khazraei,https://en.wikipedia.org/wiki/Mandana_Khazraei,Q131561349,https://www.wikidata.org/wiki/Q131561349,female,singer,Iran,,1980-01-23T00:00:00Z,IranIntl,https://x.com/IranIntl
Mohammad Nouri (singer),https://en.wikipedia.org/wiki/Mohammad_Nouri_%28singer%29,,,,,,,,,
Amir Vahab,https://en.wikipedia.org/wiki/Amir_Vahab,Q4746652,https://www.wikidata.org/wiki/Q4746652,male,,Iran,,,,
Ali Zand Vakili,https://en.wikipedia.org/wiki/Ali_Zand_Vakili,Q16048213,https://www.wikidata.org/wiki/Q16048213,male,composer; singer,Iran,Shiraz,1986-01-01T00:00:00Z,,
Din Mohammad Zangshahi,https://en.wikipedia.org/wiki/Din_Mohammad_Zangshahi,Q65199211,https://www.wikidata.org/wiki/Q65199211,male,,,,,,
Hooshmand Aghili,https://en.wikipedia.org/wiki/Hooshmand_Aghili,Q17992956,https://www.wikidata.org/wiki/Q17992956,male,singer,Iran,Isfahan,1937-07-25T00:00:00Z,,
Delara (singer),https://en.wikipedia.org/wiki/Delara_%28singer%29,,,,,,,,music,https://x.com/music
Ali Reza Eftekhari,https://en.wikipedia.org/wiki/Ali_Reza_Eftekhari,Q2742258,https://www.wikidata.org/wiki/Q2742258,male,artist; singer,Iran,Isfahan,1956-01-01T00:00:00Z,,
Khashayar Etemadi,https://en.wikipedia.org/wiki/Khashayar_Etemadi,Q16045762,https://www.wikidata.org/wiki/Q16045762,male,singer,Iran,Tehran,1971-03-31T00:00:00Z,,
Fereydoun Farrokhzad,https://en.wikipedia.org/wiki/Fereydoun_Farrokhzad,Q178963,https://www.wikidata.org/wiki/Q178963,male,actor; composer; poet; presenter; singer; songwriter,Iran,Tehran,1936-10-07T00:00:00Z,,
Shahyar Ghanbari,https://en.wikipedia.org/wiki/Shahyar_Ghanbari,Q7462345,https://www.wikidata.org/wiki/Q7462345,male,actor; composer; film director; journalist; lyricist; playwright; poet; presenter; screenwriter; singer; songwriter; television presenter,Iran,Tehran,1950-07-28T00:00:00Z,,
Mohammad Reza Golzar,https://en.wikipedia.org/wiki/Mohammad_Reza_Golzar,Q2574737,https://www.wikidata.org/wiki/Q2574737,male,actor; model; screenwriter; singer,Iran,Tehran,1977-03-21T00:00:00Z,,
Homeyra,https://en.wikipedia.org/wiki/Homeyra,Q3139713,https://www.wikidata.org/wiki/Q3139713,female,singer,Iran,Tehran,1945-03-17T00:00:00Z,,
Mehrnoosh,https://en.wikipedia.org/wiki/Mehrnoosh,Q6809855,https://www.wikidata.org/wiki/Q6809855,female,singer,Iran,Varamin,1976-11-01T00:00:00Z,,
Afshin Moghaddam,https://en.wikipedia.org/wiki/Afshin_Moghaddam,Q16051778,https://www.wikidata.org/wiki/Q16051778,male,singer,Iran,Tehran,1945-09-30T00:00:00Z,,
Amir Hossein Mohabat,https://en.wikipedia.org/wiki/Amir_Hossein_Mohabat,Q135684753,https://www.wikidata.org/wiki/Q135684753,male,actor,,Yazd,2003-01-24T00:00:00Z,,
Arsi Nami,https://en.wikipedia.org/wiki/Arsi_Nami,Q4796538,https://www.wikidata.org/wiki/Q4796538,male,actor; composer; model; singer; singer-songwriter; songwriter,Iran,Shiraz,1984-05-21T00:00:00Z,,
Noureddin Razavi Sarvestani,https://en.wikipedia.org/wiki/Noureddin_Razavi_Sarvestani,Q5946574,https://www.wikidata.org/wiki/Q5946574,male,singer,Iran,Sarvestan,1935-04-11T00:00:00Z,,
Pouya Pourjalil,https://en.wikipedia.org/wiki/Pouya_Pourjalil,Q7235810,https://www.wikidata.org/wiki/Q7235810,male,singer,Iran,Tabriz,1975-01-05T00:00:00Z,,
Sandy (Iranian music band),https://en.wikipedia.org/wiki/Sandy_%28Iranian_music_band%29,,,,,,,,,
Rahim Shahriari,https://en.wikipedia.org/wiki/Rahim_Shahriari,Q7283423,https://www.wikidata.org/wiki/Q7283423,male,composer; singer,Iran,Azerbaijan,1970-01-01T00:00:00Z,,
Hassan Shamaizadeh,https://en.wikipedia.org/wiki/Hassan_Shamaizadeh,Q3128175,https://www.wikidata.org/wiki/Q3128175,male,composer; music artist; singer; songwriter,Iran,Isfahan,1943-11-22T00:00:00Z,shamaizadeh,https://x.com/shamaizadeh
Susan (Iranian singer),https://en.wikipedia.org/wiki/Susan_%28Iranian_singer%29,,,,,,,,,
Mehdi Yarrahi,https://en.wikipedia.org/wiki/Mehdi_Yarrahi,Q5961618,https://www.wikidata.org/wiki/Q5961618,male,composer; music artist; recording artist; singer,Iran,Ahvaz,1981-11-13T00:00:00Z,,
Ahllam,https://en.wikipedia.org/wiki/Ahllam,Q112259791,https://www.wikidata.org/wiki/Q112259791,female,association football player; guitarist; singer,,,1991-01-01T00:00:00Z,,
Azam Ali,https://en.wikipedia.org/wiki/Azam_Ali,Q287059,https://www.wikidata.org/wiki/Q287059,female,musician; singer; songwriter,Iran,Tehran,1970-10-03T00:00:00Z,,
Helly Luv,https://en.wikipedia.org/wiki/Helly_Luv,Q16065114,https://www.wikidata.org/wiki/Q16065114,female,actor; film actor; model; singer,Finland,Urmia,1988-11-16T00:00:00Z,hellyluv,https://x.com/hellyluv
Mansour Zalzal,https://en.wikipedia.org/wiki/Mansour_Zalzal,Q3574702,https://www.wikidata.org/wiki/Q3574702,male,musician,,,,,
Hovhannes Badalyan,https://en.wikipedia.org/wiki/Hovhannes_Badalyan,Q5917185,https://www.wikidata.org/wiki/Q5917185,male,singer,Armenia,Sheverin,1924-12-15T00:00:00Z,,
Hossein Alizadeh,https://en.wikipedia.org/wiki/Hossein_Alizadeh,Q348907,https://www.wikidata.org/wiki/Q348907,male,composer; musician; musicologist; teacher,Iran,Tehran,1951-08-23T00:00:00Z,,
Farzan Athari,https://en.wikipedia.org/wiki/Farzan_Athari,Q783969,https://www.wikidata.org/wiki/Q783969,male,actor; model; television presenter,Sweden,Tehran,1984-06-26T00:00:00Z,,
Aylar Lie,https://en.wikipedia.org/wiki/Aylar_Lie,Q36429,https://www.wikidata.org/wiki/Q36429,female,model; singer,Iran; Norway,Tehran,1984-02-12T00:00:00Z,,
Rita (Israeli singer),https://en.wikipedia.org/wiki/Rita_%28Israeli_singer%29,,,,,,,,,
Liraz Charhi,https://en.wikipedia.org/wiki/Liraz_Charhi,Q7047702,https://www.wikidata.org/wiki/Q7047702,female,actor; singer; stage actor,Israel,Ramla,1978-05-31T00:00:00Z,news,https://x.com/news
Merziye Feriqi,https://en.wikipedia.org/wiki/Merziye_Feriqi,Q3666337,https://www.wikidata.org/wiki/Q3666337,female,singer,Iran; Sweden,Iran,1958-05-22T00:00:00Z,,
Mazhar Khaleqi,https://en.wikipedia.org/wiki/Mazhar_Khaleqi,Q3668419,https://www.wikidata.org/wiki/Q3668419,male,musician; singer,Iran,Sanandaj,1938-09-09T00:00:00Z,,
Mohammad Mamle,https://en.wikipedia.org/wiki/Mohammad_Mamle,Q983120,https://www.wikidata.org/wiki/Q983120,male,musician; singer,Iran,Mahabad,1925-01-01T00:00:00Z,,
Rostam Mirlashari,https://en.wikipedia.org/wiki/Rostam_Mirlashari,Q7369959,https://www.wikidata.org/wiki/Q7369959,male,record producer; singer; singer-songwriter,Iran,Lashar,1961-01-22T00:00:00Z,,
Maryam Akhondy,https://en.wikipedia.org/wiki/Maryam_Akhondy,Q542357,https://www.wikidata.org/wiki/Q542357,female,singer,Iran,Tehran,1957-01-01T00:00:00Z,,
Sonita Alizadeh,https://en.wikipedia.org/wiki/Sonita_Alizadeh,Q20110468,https://www.wikidata.org/wiki/Q20110468,female,composer; rapper; women's rights activist,Afghanistan,Afghanistan,1996-01-01T00:00:00Z,sonitaalizadeh,https://x.com/sonitaalizadeh
Farzin (singer),https://en.wikipedia.org/wiki/Farzin_%28singer%29,,,,,,,,,
Simin Ghanem,https://en.wikipedia.org/wiki/Simin_Ghanem,Q5950873,https://www.wikidata.org/wiki/Q5950873,female,composer; recording artist; singer,Iran,Tonekabon,1944-04-10T00:00:00Z,,
Abdolreza Helali,https://en.wikipedia.org/wiki/Abdolreza_Helali,Q41795525,https://www.wikidata.org/wiki/Q41795525,male,singer,Iran,Khorramshahr,1981-11-03T00:00:00Z,helalireza,https://x.com/helalireza
Hiwa Seyfizade,https://en.wikipedia.org/wiki/Hiwa_Seyfizade,Q124406550,https://www.wikidata.org/wiki/Q124406550,female,singer,Iran,Tehran,1997-11-05T00:00:00Z,,
Khatereh Parvaneh,https://en.wikipedia.org/wiki/Khatereh_Parvaneh,Q5946235,https://www.wikidata.org/wiki/Q5946235,female,singer,Iran,Tehran,1930-01-01T00:00:00Z,,
Ziyoda Qobilova,https://en.wikipedia.org/wiki/Ziyoda_Qobilova,Q2320913,https://www.wikidata.org/wiki/Q2320913,female,actor; singer,Uzbekistan,Tashkent,1989-01-07T00:00:00Z,,
Sepideh Raissadat,https://en.wikipedia.org/wiki/Sepideh_Raissadat,Q3955638,https://www.wikidata.org/wiki/Q3955638,female,singer,Iran,Tehran,1980-12-08T00:00:00Z,sraissadat,https://x.com/sraissadat
Afsaneh Rasaei,https://en.wikipedia.org/wiki/Afsaneh_Rasaei,Q4690367,https://www.wikidata.org/wiki/Q4690367,female,singer,Iran,Tehran,,,
Mahsa Vahdat,https://en.wikipedia.org/wiki/Mahsa_Vahdat,Q3277900,https://www.wikidata.org/wiki/Q3277900,female,singer,Iran,Tehran,1973-10-29T00:00:00Z,,
Monir Vakili,https://en.wikipedia.org/wiki/Monir_Vakili,Q6900414,https://www.wikidata.org/wiki/Q6900414,female,artist; music director; opera singer; television producer,Iran,Tabriz,1923-12-19T00:00:00Z,,
Ümit Besen,https://en.wikipedia.org/wiki/%C3%9Cmit_Besen,,,,,,,,,
Michal Elia Kamal,https://en.wikipedia.org/wiki/Michal_Elia_Kamal,Q113535509,https://www.wikidata.org/wiki/Q113535509,female,actor; drummer; singer; songwriter,Israel,Tel Aviv,1987-07-27T00:00:00Z,,
Evin Agassi,https://en.wikipedia.org/wiki/Evin_Agassi,Q1382442,https://www.wikidata.org/wiki/Q1382442,male,singer,Iran,Kermanshah,1945-09-25T00:00:00Z,,
Bijan Bijani,https://en.wikipedia.org/wiki/Bijan_Bijani,Q17173578,https://www.wikidata.org/wiki/Q17173578,male,calligrapher; singer,Iran,Babol,1953-05-24T00:00:00Z,,
William D. S. Daniel,https://en.wikipedia.org/wiki/William_D._S._Daniel,Q20987773,https://www.wikidata.org/wiki/Q20987773,male,composer,,,1903-03-17T00:00:00Z,,
Faiz Mohammad Baloch,https://en.wikipedia.org/wiki/Faiz_Mohammad_Baloch,Q5431335,https://www.wikidata.org/wiki/Q5431335,male,singer,Iran,Qasr-e Qand,1901-01-01T00:00:00Z,,
Iraj (singer),https://en.wikipedia.org/wiki/Iraj_%28singer%29,,,,,,,,,
Mahmoud Karimi (Maddah),https://en.wikipedia.org/wiki/Mahmoud_Karimi_%28Maddah%29,,,,,,,,,
Mohammadreza Taheri,https://en.wikipedia.org/wiki/Mohammadreza_Taheri,Q85974563,https://www.wikidata.org/wiki/Q85974563,male,singer,Iran,Farahan County,1969-01-01T00:00:00Z,,
Ebrahim Monsefi,https://en.wikipedia.org/wiki/Ebrahim_Monsefi,Q5962607,https://www.wikidata.org/wiki/Q5962607,male,poet; singer; songwriter,Iran,Bandar Abbas,1945-12-07T00:00:00Z,,
Rasoul Najafian,https://en.wikipedia.org/wiki/Rasoul_Najafian,Q7295170,https://www.wikidata.org/wiki/Q7295170,male,actor; film director; musician; presenter; singer; television actor; television director; television presenter; writer,Iran,Tehran,1952-01-10T00:00:00Z,,
Nasrollah Nasehpour,https://en.wikipedia.org/wiki/Nasrollah_Nasehpour,Q1465327,https://www.wikidata.org/wiki/Q1465327,male,composer; singer; university teacher,Iran,Ardabil,1940-02-24T00:00:00Z,,
Gholamali Pouratayi,https://en.wikipedia.org/wiki/Gholamali_Pouratayi,Q18187039,https://www.wikidata.org/wiki/Q18187039,male,musician,Iran,Torbat-e Jam,1947-01-01T00:00:00Z,,
Aminollah Rashidi,https://en.wikipedia.org/wiki/Aminollah_Rashidi,Q5960157,https://www.wikidata.org/wiki/Q5960157,male,composer,Iran,Kashan,1925-04-24T00:00:00Z,,
Sayed Ali Asghar Kurdistani,https://en.wikipedia.org/wiki/Sayed_Ali_Asghar_Kurdistani,Q6408592,https://www.wikidata.org/wiki/Q6408592,male,singer,Iran,Sanandaj,1882-01-01T00:00:00Z,,
Abdolvahab Shahidi,https://en.wikipedia.org/wiki/Abdolvahab_Shahidi,Q4665111,https://www.wikidata.org/wiki/Q4665111,male,composer; recording artist; singer,Iran,Meymeh,1922-09-23T00:00:00Z,,
Parviz Yahaghi,https://en.wikipedia.org/wiki/Parviz_Yahaghi,Q3367086,https://www.wikidata.org/wiki/Q3367086,male,composer,Iran,Tehran,1936-09-22T00:00:00Z,,
Hassan Zirak,https://en.wikipedia.org/wiki/Hassan_Zirak,Q735625,https://www.wikidata.org/wiki/Q735625,male,artist; singer,Iran,Bukan,1921-11-29T00:00:00Z,,
Arya Aramnejad,https://en.wikipedia.org/wiki/Arya_Aramnejad,Q4802583,https://www.wikidata.org/wiki/Q4802583,male,composer; singer,Iran,Babylon,,,
"D,Kr",https://en.wikipedia.org/wiki/D%2CKr,,,,,,,,,
Erfan (rapper),https://en.wikipedia.org/wiki/Erfan_%28rapper%29,,,,,,,,,
Farzad Fattahi,https://en.wikipedia.org/wiki/Farzad_Fattahi,Q28712761,https://www.wikidata.org/wiki/Q28712761,male,composer; songwriter,Iran,Tehran,1980-12-22T00:00:00Z,,
Nima Nakisa,https://en.wikipedia.org/wiki/Nima_Nakisa,Q2439829,https://www.wikidata.org/wiki/Q2439829,male,association football player; singer,Iran,Tehran,1975-05-01T00:00:00Z,,
Parviz Parastui,https://en.wikipedia.org/wiki/Parviz_Parastui,Q3367079,https://www.wikidata.org/wiki/Q3367079,male,actor; singer; stage actor; television actor; voice actor,Iran,Kabudarahang,1955-06-24T00:00:00Z,,
Mahdi Rasouli,https://en.wikipedia.org/wiki/Mahdi_Rasouli,Q121913109,https://www.wikidata.org/wiki/Q121913109,male,singer,Iran,Zanjan,1988-08-03T00:00:00Z,mahdirasuli_ir,https://x.com/mahdirasuli_ir
Payam Salehi,https://en.wikipedia.org/wiki/Payam_Salehi,Q5943963,https://www.wikidata.org/wiki/Q5943963,male,actor; composer; poet; singer,Iran; United States,Tehran,1975-03-12T00:00:00Z,,
Dariush Salehpour,https://en.wikipedia.org/wiki/Dariush_Salehpour,Q64549332,https://www.wikidata.org/wiki/Q64549332,male,composer,,,1980-01-01T00:00:00Z,,
Yas (rapper),https://en.wikipedia.org/wiki/Yas_%28rapper%29,,,,,,,,,
Mona Paad,https://en.wikipedia.org/wiki/Mona_Paad,Q123538041,https://www.wikidata.org/wiki/Q123538041,female,sculptor,,,1974-01-01T00:00:00Z,,
Fakhereh Saba,https://en.wikipedia.org/wiki/Fakhereh_Saba,Q5431521,https://www.wikidata.org/wiki/Q5431521,female,lexicographer; opera singer; philanthropist,Iran,Abadan,1920-01-01T00:00:00Z,,
Bahar Dehkordi,https://en.wikipedia.org/wiki/Bahar_Dehkordi,Q125429300,https://www.wikidata.org/wiki/Q125429300,female,actor; singer,Iran,Iran,1990-11-19T00:00:00Z,Baharmdehkordi,https://x.com/Baharmdehkordi
Ghogha (rapper),https://en.wikipedia.org/wiki/Ghogha_%28rapper%29,,,,,,,,,
Salome MC,https://en.wikipedia.org/wiki/Salome_MC,Q7405619,https://www.wikidata.org/wiki/Q7405619,female,graffiti artist; rapper; songwriter; television producer; video artist,Iran,,1985-02-23T00:00:00Z,,
Roya Arab,https://en.wikipedia.org/wiki/Roya_Arab,Q3445845,https://www.wikidata.org/wiki/Q3445845,female,archaeologist; composer; film editor; singer,Iran; United Kingdom,Tehran,1967-01-01T00:00:00Z,,
Elaheh,https://en.wikipedia.org/wiki/Elaheh,Q5949522,https://www.wikidata.org/wiki/Q5949522,female,recording artist; singer,Iran,Yazd,1934-01-01T00:00:00Z,,
Zohreh Jooya,https://en.wikipedia.org/wiki/Zohreh_Jooya,Q8073475,https://www.wikidata.org/wiki/Q8073475,female,singer,Iran,Mashhad,1978-01-01T00:00:00Z,,
Nooshafarin,https://en.wikipedia.org/wiki/Nooshafarin,Q10859820,https://www.wikidata.org/wiki/Q10859820,female,actor; singer,Iran,Tehran,1956-03-02T00:00:00Z,,
Ziba Shirazi,https://en.wikipedia.org/wiki/Ziba_Shirazi,Q8071408,https://www.wikidata.org/wiki/Q8071408,female,composer; singer,Iran,Tehran,,zanzibashirazi,https://x.com/zanzibashirazi
Marganita Vogt-Khofri,https://en.wikipedia.org/wiki/Marganita_Vogt-Khofri,Q18920964,https://www.wikidata.org/wiki/Q18920964,female,composer,,,1952-01-01T00:00:00Z,,
Parastoo Ahmadi,https://en.wikipedia.org/wiki/Parastoo_Ahmadi,Q131429477,https://www.wikidata.org/wiki/Q131429477,female,singer; women's rights activist,Iran,Nowshahr,1997-03-21T00:00:00Z,,
Sahar Ajdamsani,https://en.wikipedia.org/wiki/Sahar_Ajdamsani,Q84098898,https://www.wikidata.org/wiki/Q84098898,female,singer,Iran,Tehran,1996-04-26T00:00:00Z,,
Hengameh Ghaziani,https://en.wikipedia.org/wiki/Hengameh_Ghaziani,Q5948359,https://www.wikidata.org/wiki/Q5948359,female,actor,Iran,Mashhad,1970-05-20T00:00:00Z,,
Golazin,https://en.wikipedia.org/wiki/Golazin,Q41674329,https://www.wikidata.org/wiki/Q41674329,female,singer,Iran,,,,
Fereshteh Khosroujerdy,https://en.wikipedia.org/wiki/Fereshteh_Khosroujerdy,Q28976189,https://www.wikidata.org/wiki/Q28976189,female,singer,Iran,,,,
Maryama,https://en.wikipedia.org/wiki/Maryama,Q104533945,https://www.wikidata.org/wiki/Q104533945,female,musician; singer,,,1992-02-18T00:00:00Z,,
Tara Tiba,https://en.wikipedia.org/wiki/Tara_Tiba,Q15935470,https://www.wikidata.org/wiki/Q15935470,female,singer,Iran,Tehran,1984-01-01T00:00:00Z,,
Fatma Mukhtarova,https://en.wikipedia.org/wiki/Fatma_Mukhtarova,Q5437917,https://www.wikidata.org/wiki/Q5437917,female,opera singer,Russian Empire; Soviet Union,Urmia,1893-03-26T00:00:00Z,,
Rubaba Muradova,https://en.wikipedia.org/wiki/Rubaba_Muradova,Q3087750,https://www.wikidata.org/wiki/Q3087750,female,artist; opera singer; singer,Iran; Soviet Union,Ardabil,1933-03-22T00:00:00Z,,
Hasan Anami Olya,https://en.wikipedia.org/wiki/Hasan_Anami_Olya,Q5678151,https://www.wikidata.org/wiki/Q5678151,male,musician; opera singer,Iran,Tabriz,1967-03-15T00:00:00Z,,
Sadjad Pourghanad,https://en.wikipedia.org/wiki/Sadjad_Pourghanad,Q7397978,https://www.wikidata.org/wiki/Q7397978,male,journalist; opera singer,Iran,Tehran,1981-12-22T00:00:00Z,,
