Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Ayatollah Mousavi Hospital,https://en.wikipedia.org/wiki/Ayatollah_Mousavi_Hospital,Q97191706,https://www.wikidata.org/wiki/Q97191706,,,,,
Iran International Neuroscience Institute,https://en.wikipedia.org/wiki/Iran_International_Neuroscience_Institute,Q46246401,https://www.wikidata.org/wiki/Q46246401,,,,,
Iranian National Ion Therapy Center,https://en.wikipedia.org/wiki/Iranian_National_Ion_Therapy_Center,Q136402327,https://www.wikidata.org/wiki/Q136402327,,,,,
Isfahan Healthcare city,https://en.wikipedia.org/wiki/Isfahan_Healthcare_city,Q101071848,https://www.wikidata.org/wiki/Q101071848,,,,,
Khalili Hospital,https://en.wikipedia.org/wiki/Khalili_Hospital,Q10320942,https://www.wikidata.org/wiki/Q10320942,,,,,
Najmieh Hospital,https://en.wikipedia.org/wiki/Najmieh_Hospital,Q5940005,https://www.wikidata.org/wiki/Q5940005,,,,,
Namazi Hospital,https://en.wikipedia.org/wiki/Namazi_Hospital,Q6961352,https://www.wikidata.org/wiki/Q6961352,,,,,
Razavi Hospital,https://en.wikipedia.org/wiki/Razavi_Hospital,Q22134324,https://www.wikidata.org/wiki/Q22134324,,,,,
Razi Hospital Kukherd,https://en.wikipedia.org/wiki/Razi_Hospital_Kukherd,Q12242610,https://www.wikidata.org/wiki/Q12242610,,,,,
Sayad Shirazi Hospital,https://en.wikipedia.org/wiki/Sayad_Shirazi_Hospital,Q97354476,https://www.wikidata.org/wiki/Q97354476,,,,,
Shahid Dastgheib Hospital,https://en.wikipedia.org/wiki/Shahid_Dastgheib_Hospital,Q97354440,https://www.wikidata.org/wiki/Q97354440,,,,,
Sina Hospital,https://en.wikipedia.org/wiki/Sina_Hospital,Q574872,https://www.wikidata.org/wiki/Q574872,,,,,
Iradj Fazel,https://en.wikipedia.org/wiki/Iradj_Fazel,Q6066374,https://www.wikidata.org/wiki/Q6066374,male,physician; politician; surgeon,Iran,Ardestan,1939-01-01T00:00:00Z
Iranian Academy of Medical Sciences,https://en.wikipedia.org/wiki/Iranian_Academy_of_Medical_Sciences,Q5950451,https://www.wikidata.org/wiki/Q5950451,,,,,
Tofy Mussivand,https://en.wikipedia.org/wiki/Tofy_Mussivand,Q10292349,https://www.wikidata.org/wiki/Q10292349,male,cardiologist; physician; scientist; surgeon,Iran,Hamadan,1936-01-01T00:00:00Z
Farrokh Saidi,https://en.wikipedia.org/wiki/Farrokh_Saidi,Q5436325,https://www.wikidata.org/wiki/Q5436325,male,academic,Iran,Tehran,1929-11-22T00:00:00Z
Ali Akbar Velayati,https://en.wikipedia.org/wiki/Ali_Akbar_Velayati,Q439354,https://www.wikidata.org/wiki/Q439354,male,physician; politician,Iran,Tehran,1945-06-24T00:00:00Z
Islamic Association of Iranian Medical Society,https://en.wikipedia.org/wiki/Islamic_Association_of_Iranian_Medical_Society,Q24897461,https://www.wikidata.org/wiki/Q24897461,,,,,
Islamic Association of Physicians of Iran,https://en.wikipedia.org/wiki/Islamic_Association_of_Physicians_of_Iran,Q24897436,https://www.wikidata.org/wiki/Q24897436,,,,,
Avicenna Research Institute,https://en.wikipedia.org/wiki/Avicenna_Research_Institute,Q4828766,https://www.wikidata.org/wiki/Q4828766,,,,,
Endocrine & Metabolism Research Institute,https://en.wikipedia.org/wiki/Endocrine_%26_Metabolism_Research_Institute,,,,,,,
Pasteur Institute of Iran,https://en.wikipedia.org/wiki/Pasteur_Institute_of_Iran,Q17013593,https://www.wikidata.org/wiki/Q17013593,,,,,
List of medical schools in Iran,https://en.wikipedia.org/wiki/List_of_medical_schools_in_Iran,Q15963276,https://www.wikidata.org/wiki/Q15963276,,,,,
Alborz University of Medical Sciences,https://en.wikipedia.org/wiki/Alborz_University_of_Medical_Sciences,Q5940463,https://www.wikidata.org/wiki/Q5940463,,,,,
Abadan University of Medical Sciences,https://en.wikipedia.org/wiki/Abadan_University_of_Medical_Sciences,Q30590249,https://www.wikidata.org/wiki/Q30590249,,,,,
AJA University of Medical Sciences,https://en.wikipedia.org/wiki/AJA_University_of_Medical_Sciences,Q5913556,https://www.wikidata.org/wiki/Q5913556,,,,,
Arak University of Medical Sciences,https://en.wikipedia.org/wiki/Arak_University_of_Medical_Sciences,Q4783795,https://www.wikidata.org/wiki/Q4783795,,,,,
Ardabil University of Medical Sciences,https://en.wikipedia.org/wiki/Ardabil_University_of_Medical_Sciences,Q10854122,https://www.wikidata.org/wiki/Q10854122,,,,,
Babol University of Medical Sciences,https://en.wikipedia.org/wiki/Babol_University_of_Medical_Sciences,Q4837979,https://www.wikidata.org/wiki/Q4837979,,,,,
Bam University of Medical Sciences,https://en.wikipedia.org/wiki/Bam_University_of_Medical_Sciences,Q85970179,https://www.wikidata.org/wiki/Q85970179,,,,,
Baqiyatallah University of Medical Sciences,https://en.wikipedia.org/wiki/Baqiyatallah_University_of_Medical_Sciences,Q4857819,https://www.wikidata.org/wiki/Q4857819,,,,,
Birjand University of Medical Sciences,https://en.wikipedia.org/wiki/Birjand_University_of_Medical_Sciences,Q4916370,https://www.wikidata.org/wiki/Q4916370,,,,,
Bushehr University of Medical Sciences,https://en.wikipedia.org/wiki/Bushehr_University_of_Medical_Sciences,Q5001479,https://www.wikidata.org/wiki/Q5001479,,,,,
Gilan University of Medical Sciences,https://en.wikipedia.org/wiki/Gilan_University_of_Medical_Sciences,Q5560714,https://www.wikidata.org/wiki/Q5560714,,,,,
Gonabad University of Medical Sciences,https://en.wikipedia.org/wiki/Gonabad_University_of_Medical_Sciences,Q20831481,https://www.wikidata.org/wiki/Q20831481,,,,,
Hamedan University of Medical Sciences,https://en.wikipedia.org/wiki/Hamedan_University_of_Medical_Sciences,Q6559935,https://www.wikidata.org/wiki/Q6559935,,,,,
Ilam University of Medical Sciences,https://en.wikipedia.org/wiki/Ilam_University_of_Medical_Sciences,Q5704726,https://www.wikidata.org/wiki/Q5704726,,,,,
Template:Iran medical universities,https://en.wikipedia.org/wiki/Template%3AIran_medical_universities,,,,,,,
Iran University of Medical Sciences,https://en.wikipedia.org/wiki/Iran_University_of_Medical_Sciences,Q1526908,https://www.wikidata.org/wiki/Q1526908,,,,,
Iranshahr University of Medical Sciences,https://en.wikipedia.org/wiki/Iranshahr_University_of_Medical_Sciences,Q27063169,https://www.wikidata.org/wiki/Q27063169,,,,,
Isfahan University of Medical Sciences,https://en.wikipedia.org/wiki/Isfahan_University_of_Medical_Sciences,Q6079799,https://www.wikidata.org/wiki/Q6079799,,,,,
"Islamic Azad University, Najafabad Branch",https://en.wikipedia.org/wiki/Islamic_Azad_University%2C_Najafabad_Branch,,,,,,,
"Islamic Azad University, Tehran Medical Branch",https://en.wikipedia.org/wiki/Islamic_Azad_University%2C_Tehran_Medical_Branch,,,,,,,
Jahrom University of Medical Sciences,https://en.wikipedia.org/wiki/Jahrom_University_of_Medical_Sciences,Q16047163,https://www.wikidata.org/wiki/Q16047163,,,,,
Jiroft University of Medical Sciences,https://en.wikipedia.org/wiki/Jiroft_University_of_Medical_Sciences,Q85970184,https://www.wikidata.org/wiki/Q85970184,,,,,
Kashan University of Medical Sciences,https://en.wikipedia.org/wiki/Kashan_University_of_Medical_Sciences,Q6374203,https://www.wikidata.org/wiki/Q6374203,,,,,
Kerman University of Medical Sciences,https://en.wikipedia.org/wiki/Kerman_University_of_Medical_Sciences,Q5950750,https://www.wikidata.org/wiki/Q5950750,,,,,
Kermanshah University of Medical Sciences,https://en.wikipedia.org/wiki/Kermanshah_University_of_Medical_Sciences,Q6393994,https://www.wikidata.org/wiki/Q6393994,,,,,
Mashhad University of Medical Sciences,https://en.wikipedia.org/wiki/Mashhad_University_of_Medical_Sciences,Q10854129,https://www.wikidata.org/wiki/Q10854129,,,,,
Mazandaran University of Medical Sciences,https://en.wikipedia.org/wiki/Mazandaran_University_of_Medical_Sciences,Q6555497,https://www.wikidata.org/wiki/Q6555497,,,,,
Qazvin University of Medical Sciences,https://en.wikipedia.org/wiki/Qazvin_University_of_Medical_Sciences,Q5927506,https://www.wikidata.org/wiki/Q5927506,,,,,
Qom University of Medical Sciences,https://en.wikipedia.org/wiki/Qom_University_of_Medical_Sciences,Q6555694,https://www.wikidata.org/wiki/Q6555694,,,,,
Rafsanjan University of Medical Sciences,https://en.wikipedia.org/wiki/Rafsanjan_University_of_Medical_Sciences,Q5946797,https://www.wikidata.org/wiki/Q5946797,,,,,
Sabzevar University of Medical Sciences,https://en.wikipedia.org/wiki/Sabzevar_University_of_Medical_Sciences,Q10854127,https://www.wikidata.org/wiki/Q10854127,,,,,
Shahid Beheshti University of Medical Sciences,https://en.wikipedia.org/wiki/Shahid_Beheshti_University_of_Medical_Sciences,Q637387,https://www.wikidata.org/wiki/Q637387,,,,,
Shahid Sadoughi University of Medical Sciences,https://en.wikipedia.org/wiki/Shahid_Sadoughi_University_of_Medical_Sciences,Q17070306,https://www.wikidata.org/wiki/Q17070306,,,,,
Shahrekord University of Medical Sciences,https://en.wikipedia.org/wiki/Shahrekord_University_of_Medical_Sciences,Q16053407,https://www.wikidata.org/wiki/Q16053407,,,,,
Shahroud University of Medical Sciences,https://en.wikipedia.org/wiki/Shahroud_University_of_Medical_Sciences,Q20110175,https://www.wikidata.org/wiki/Q20110175,,,,,
Shiraz University of Medical Sciences,https://en.wikipedia.org/wiki/Shiraz_University_of_Medical_Sciences,Q10320942,https://www.wikidata.org/wiki/Q10320942,,,,,
Tabriz University of Medical Sciences,https://en.wikipedia.org/wiki/Tabriz_University_of_Medical_Sciences,Q7673574,https://www.wikidata.org/wiki/Q7673574,,,,,
Tehran University of Medical Sciences,https://en.wikipedia.org/wiki/Tehran_University_of_Medical_Sciences,Q7694901,https://www.wikidata.org/wiki/Q7694901,,,,,
Torbat Heydarieh University of Medical Sciences,https://en.wikipedia.org/wiki/Torbat_Heydarieh_University_of_Medical_Sciences,Q16047153,https://www.wikidata.org/wiki/Q16047153,,,,,
Urmia University of Medical Sciences,https://en.wikipedia.org/wiki/Urmia_University_of_Medical_Sciences,Q10854124,https://www.wikidata.org/wiki/Q10854124,,,,,
Yasuj University of Medical Sciences,https://en.wikipedia.org/wiki/Yasuj_University_of_Medical_Sciences,Q30174776,https://www.wikidata.org/wiki/Q30174776,,,,,
Zanjan University of Medical Sciences,https://en.wikipedia.org/wiki/Zanjan_University_of_Medical_Sciences,Q5914596,https://www.wikidata.org/wiki/Q5914596,,,,,
Akbarieh,https://en.wikipedia.org/wiki/Akbarieh,Q4700479,https://www.wikidata.org/wiki/Q4700479,,,,,
AryoGen,https://en.wikipedia.org/wiki/AryoGen,Q4802714,https://www.wikidata.org/wiki/Q4802714,,,,,
Barkat Pharmaceutical Group,https://en.wikipedia.org/wiki/Barkat_Pharmaceutical_Group,Q63922339,https://www.wikidata.org/wiki/Q63922339,,,,,
Barkat Ventures,https://en.wikipedia.org/wiki/Barkat_Ventures,Q85974146,https://www.wikidata.org/wiki/Q85974146,,,,,
Behestan Darou,https://en.wikipedia.org/wiki/Behestan_Darou,Q4880779,https://www.wikidata.org/wiki/Q4880779,,,,,
Cobel Darou,https://en.wikipedia.org/wiki/Cobel_Darou,Q5138856,https://www.wikidata.org/wiki/Q5138856,,,,,
Darou Pakhsh,https://en.wikipedia.org/wiki/Darou_Pakhsh,Q10843479,https://www.wikidata.org/wiki/Q10843479,,,,,
Jaber Ebne Hayyan Pharmaceutical Company,https://en.wikipedia.org/wiki/Jaber_Ebne_Hayyan_Pharmaceutical_Company,Q13564794,https://www.wikidata.org/wiki/Q13564794,,,,,
Loghman Pharmaceuticals,https://en.wikipedia.org/wiki/Loghman_Pharmaceuticals,Q6667397,https://www.wikidata.org/wiki/Q6667397,,,,,
Mitra Farazandeh,https://en.wikipedia.org/wiki/Mitra_Farazandeh,Q58916342,https://www.wikidata.org/wiki/Q58916342,female,activist; artist,Iran,Hashtpar,1976-01-01T00:00:00Z
Fatemeh Hamami,https://en.wikipedia.org/wiki/Fatemeh_Hamami,Q43374161,https://www.wikidata.org/wiki/Q43374161,female,painter,Iran,Sefidshahr,1989-02-01T00:00:00Z
Ali Saberi,https://en.wikipedia.org/wiki/Ali_Saberi,Q16074190,https://www.wikidata.org/wiki/Q16074190,male,lawyer; politician,Iran,Tehran,1973-01-01T00:00:00Z
Elham Youssefian,https://en.wikipedia.org/wiki/Elham_Youssefian,Q123505719,https://www.wikidata.org/wiki/Q123505719,female,adviser,,Iran,
Ghassem Amoabediny,https://en.wikipedia.org/wiki/Ghassem_Amoabediny,Q91934150,https://www.wikidata.org/wiki/Q91934150,male,biotechnologist; chemical engineer; nanotechnologist; professor; researcher,Iran,,1965-01-01T00:00:00Z
Ali Khademhosseini,https://en.wikipedia.org/wiki/Ali_Khademhosseini,Q4724944,https://www.wikidata.org/wiki/Q4724944,male,academic; inventor; radiologist; scientist; university teacher,Canada,Iran,1975-10-30T00:00:00Z
Amir Manbachi,https://en.wikipedia.org/wiki/Amir_Manbachi,Q123735239,https://www.wikidata.org/wiki/Q123735239,male,,,,
Saeed Zahedi,https://en.wikipedia.org/wiki/Saeed_Zahedi,Q30501973,https://www.wikidata.org/wiki/Q30501973,male,engineer,,Tehran,1957-05-23T00:00:00Z
Ali Montazeri,https://en.wikipedia.org/wiki/Ali_Montazeri,Q22006979,https://www.wikidata.org/wiki/Q22006979,male,,,,1958-09-02T00:00:00Z
Mohsen Naghavi,https://en.wikipedia.org/wiki/Mohsen_Naghavi,Q28468982,https://www.wikidata.org/wiki/Q28468982,male,researcher,,,
Naser Kamalian,https://en.wikipedia.org/wiki/Naser_Kamalian,Q6966708,https://www.wikidata.org/wiki/Q6966708,male,academic; pathologist; physician; scientist,Iran,Qom,1921-01-01T00:00:00Z
Manouchehr Hakim,https://en.wikipedia.org/wiki/Manouchehr_Hakim,Q110227309,https://www.wikidata.org/wiki/Q110227309,male,,,,
Ali Mobasheri,https://en.wikipedia.org/wiki/Ali_Mobasheri,Q4725023,https://www.wikidata.org/wiki/Q4725023,male,physiologist,Iran; United Kingdom,Tehran,1968-07-13T00:00:00Z
Ibn Abi Sadiq,https://en.wikipedia.org/wiki/Ibn_Abi_Sadiq,Q4116689,https://www.wikidata.org/wiki/Q4116689,male,physician; psychologist,Iran,Nishapur,0995-01-01T00:00:00Z
Abbas Adham,https://en.wikipedia.org/wiki/Abbas_Adham,Q14847737,https://www.wikidata.org/wiki/Q14847737,male,philanthropist; physician; politician,Iran,Tabriz,1885-01-01T00:00:00Z
Yahya Adl,https://en.wikipedia.org/wiki/Yahya_Adl,Q6390194,https://www.wikidata.org/wiki/Q6390194,male,surgeon,Iran,Tabriz,1908-01-01T00:00:00Z
Abass Alavi,https://en.wikipedia.org/wiki/Abass_Alavi,Q4663555,https://www.wikidata.org/wiki/Q4663555,male,academic; physician,Iran,Tabriz,1938-01-01T00:00:00Z
William Cormick,https://en.wikipedia.org/wiki/William_Cormick,Q26243169,https://www.wikidata.org/wiki/Q26243169,male,physician,,,1822-01-01T00:00:00Z
Javad Heyat,https://en.wikipedia.org/wiki/Javad_Heyat,Q6414522,https://www.wikidata.org/wiki/Q6414522,male,journalist; physician; surgeon; writer,Iran,Tabriz,1925-05-24T00:00:00Z
Maqsud-Ali Tabrizi,https://en.wikipedia.org/wiki/Maqsud-Ali_Tabrizi,Q16866713,https://www.wikidata.org/wiki/Q16866713,male,scientist,,Tabriz,1501-01-01T00:00:00Z
Hamid Ahmadieh,https://en.wikipedia.org/wiki/Hamid_Ahmadieh,Q5644558,https://www.wikidata.org/wiki/Q5644558,male,ophthalmologist,Iran,Tehran,1953-01-01T00:00:00Z
Abbas Ardehali,https://en.wikipedia.org/wiki/Abbas_Ardehali,Q30315184,https://www.wikidata.org/wiki/Q30315184,male,cardiac surgeon; internist; physician; surgeon; transplant surgeon; university teacher,,Tehran,1959-01-01T00:00:00Z
Pejman Azarmina,https://en.wikipedia.org/wiki/Pejman_Azarmina,Q7161002,https://www.wikidata.org/wiki/Q7161002,male,physician; writer,Iran,Tehran,1973-03-27T00:00:00Z
Kamran Bagheri Lankarani,https://en.wikipedia.org/wiki/Kamran_Bagheri_Lankarani,Q6359580,https://www.wikidata.org/wiki/Q6359580,male,physician; politician; researcher,Iran,Tehran,1965-01-01T00:00:00Z
Zahra Bani Yaghoub,https://en.wikipedia.org/wiki/Zahra_Bani_Yaghoub,Q10322592,https://www.wikidata.org/wiki/Q10322592,female,physician,Iran,Tehran,1980-10-16T00:00:00Z
Fereydoon Batmanghelidj,https://en.wikipedia.org/wiki/Fereydoon_Batmanghelidj,Q1406204,https://www.wikidata.org/wiki/Q1406204,male,physician; writer,Iran,Tehran,1931-01-01T00:00:00Z
Mohamadreza Baghaban Eslaminejad,https://en.wikipedia.org/wiki/Mohamadreza_Baghaban_Eslaminejad,Q106554543,https://www.wikidata.org/wiki/Q106554543,male,biologist,,Tehran,1967-05-24T00:00:00Z
Alimorad Farshchian,https://en.wikipedia.org/wiki/Alimorad_Farshchian,Q38222825,https://www.wikidata.org/wiki/Q38222825,male,physician,,Tehran,1962-04-02T00:00:00Z
Gary Ghahremani,https://en.wikipedia.org/wiki/Gary_Ghahremani,Q99203120,https://www.wikidata.org/wiki/Q99203120,male,researcher,,,
Hossein Gharib,https://en.wikipedia.org/wiki/Hossein_Gharib,Q5909037,https://www.wikidata.org/wiki/Q5909037,male,physician,Iran,Tehran,1940-02-02T00:00:00Z
Mohammad Gharib,https://en.wikipedia.org/wiki/Mohammad_Gharib,Q3026281,https://www.wikidata.org/wiki/Q3026281,male,physician,Iran,Tehran,1909-07-05T00:00:00Z
Armen Kocharian,https://en.wikipedia.org/wiki/Armen_Kocharian,Q26709668,https://www.wikidata.org/wiki/Q26709668,male,physician,,Tehran,1948-01-01T00:00:00Z
Noah McKay,https://en.wikipedia.org/wiki/Noah_McKay,Q5944206,https://www.wikidata.org/wiki/Q5944206,male,physician; university teacher,Iran,Tehran,1956-01-01T00:00:00Z
Roxana Mehran,https://en.wikipedia.org/wiki/Roxana_Mehran,Q43249705,https://www.wikidata.org/wiki/Q43249705,female,cardiologist; researcher,,,2000-01-01T00:00:00Z
Minoo Mohraz,https://en.wikipedia.org/wiki/Minoo_Mohraz,Q5835086,https://www.wikidata.org/wiki/Q5835086,female,physician; researcher,Iran,Tehran,1946-01-19T00:00:00Z
Azarakhsh Mokri,https://en.wikipedia.org/wiki/Azarakhsh_Mokri,Q5946887,https://www.wikidata.org/wiki/Q5946887,male,physician; psychiatrist,Iran,,1968-01-01T00:00:00Z
Seyed Hossein Mousavian (physician),https://en.wikipedia.org/wiki/Seyed_Hossein_Mousavian_%28physician%29,,,,,,,
Ali Rıza Öreroğlu,https://en.wikipedia.org/wiki/Ali_R%C4%B1za_%C3%96rero%C4%9Flu,,,,,,,
Majid Samii,https://en.wikipedia.org/wiki/Majid_Samii,Q106031,https://www.wikidata.org/wiki/Q106031,male,inventor; neurosurgeon; professor; surgeon; writer,Germany; Iran,Tehran,1937-06-19T00:00:00Z
Nasser Simforoosh,https://en.wikipedia.org/wiki/Nasser_Simforoosh,Q23023713,https://www.wikidata.org/wiki/Q23023713,male,inventor; physician; surgeon,,Tehran,1947-01-01T00:00:00Z
Abolfazl Soroush,https://en.wikipedia.org/wiki/Abolfazl_Soroush,Q24412617,https://www.wikidata.org/wiki/Q24412617,male,journalist; physician; politician,,,
Shirin Towfigh,https://en.wikipedia.org/wiki/Shirin_Towfigh,Q92540682,https://www.wikidata.org/wiki/Q92540682,female,researcher,,,
List of medieval and pre-modern Iranian doctors,https://en.wikipedia.org/wiki/List_of_medieval_and_pre-modern_Iranian_doctors,Q6627883,https://www.wikidata.org/wiki/Q6627883,,scientist,,,
Apollonides of Cos,https://en.wikipedia.org/wiki/Apollonides_of_Cos,Q3305044,https://www.wikidata.org/wiki/Q3305044,male,physician,,Kos,
Ctesias,https://en.wikipedia.org/wiki/Ctesias,Q296325,https://www.wikidata.org/wiki/Q296325,male,Indologist; historian; physician; writer,,Knidos,-0500-01-01T00:00:00Z
Udjahorresnet,https://en.wikipedia.org/wiki/Udjahorresnet,Q1362919,https://www.wikidata.org/wiki/Q1362919,male,Ancient Egyptian priest; official; physician,Achaemenid Empire; Ancient Egypt,,-0600-01-01T00:00:00Z
Sayyed Bozorg Mahmoody,https://en.wikipedia.org/wiki/Sayyed_Bozorg_Mahmoody,Q21095619,https://www.wikidata.org/wiki/Q21095619,male,anesthesiologist; engineer; hostage taker; physician; teacher,Iran,Tehran,1939-01-01T00:00:00Z
Rashid Massumi,https://en.wikipedia.org/wiki/Rashid_Massumi,Q7294912,https://www.wikidata.org/wiki/Q7294912,male,cardiologist,Iran,Nain,1926-01-21T00:00:00Z
Mohammad-Reza Zafarghandi,https://en.wikipedia.org/wiki/Mohammad-Reza_Zafarghandi,Q5704843,https://www.wikidata.org/wiki/Q5704843,male,academic; physician,Iran,Tehran,1958-01-01T00:00:00Z
Iraj Nazeri,https://en.wikipedia.org/wiki/Iraj_Nazeri,Q106935355,https://www.wikidata.org/wiki/Q106935355,male,,,,1939-01-01T00:00:00Z
Fereydoun Ala,https://en.wikipedia.org/wiki/Fereydoun_Ala,Q21095501,https://www.wikidata.org/wiki/Q21095501,male,physician,Iran,Paris,1931-03-17T00:00:00Z
Mina Izadyar,https://en.wikipedia.org/wiki/Mina_Izadyar,Q47028404,https://www.wikidata.org/wiki/Q47028404,female,oncologist; pediatrician,Iran,,1949-10-01T00:00:00Z
Masoud Soleimani,https://en.wikipedia.org/wiki/Masoud_Soleimani,Q78170418,https://www.wikidata.org/wiki/Q78170418,male,hematologist,,Isfahan,1970-08-31T00:00:00Z
Asghar Aghamohammadi,https://en.wikipedia.org/wiki/Asghar_Aghamohammadi,Q16147881,https://www.wikidata.org/wiki/Q16147881,male,scientist,Iran,Tehran,1951-05-19T00:00:00Z
Masoumeh Ebtekar,https://en.wikipedia.org/wiki/Masoumeh_Ebtekar,Q738196,https://www.wikidata.org/wiki/Q738196,female,blogger; environmentalist; immunologist; journalist; politician; translator; writer,Iran,Tehran,1960-09-21T00:00:00Z
Behrouz Nikbin,https://en.wikipedia.org/wiki/Behrouz_Nikbin,Q4880999,https://www.wikidata.org/wiki/Q4880999,male,scientist,,,
Samuel Rahbar,https://en.wikipedia.org/wiki/Samuel_Rahbar,Q2903346,https://www.wikidata.org/wiki/Q2903346,male,biologist; immunologist,Iran,Hamadan,1929-05-12T00:00:00Z
Nima Rezaei,https://en.wikipedia.org/wiki/Nima_Rezaei,Q26464741,https://www.wikidata.org/wiki/Q26464741,male,physician; scientist; university teacher,,Qaem Shahr,1976-06-09T00:00:00Z
Manouchehr Eghbal,https://en.wikipedia.org/wiki/Manouchehr_Eghbal,Q876117,https://www.wikidata.org/wiki/Q876117,male,physician; politician; university teacher,Iran,Kashmar,1909-10-14T00:00:00Z
Mehdi Azar,https://en.wikipedia.org/wiki/Mehdi_Azar,Q10858603,https://www.wikidata.org/wiki/Q10858603,male,physician; politician,Iran,Mashhad,1901-01-01T00:00:00Z
Mohammad-Reza Khatami,https://en.wikipedia.org/wiki/Mohammad-Reza_Khatami,Q1942631,https://www.wikidata.org/wiki/Q1942631,male,physician; politician; urologist,Iran,Ardakan,1959-01-01T00:00:00Z
Ali Nobakht,https://en.wikipedia.org/wiki/Ali_Nobakht,Q4725097,https://www.wikidata.org/wiki/Q4725097,male,physician; politician; teacher,Iran,Rasht,1948-05-19T00:00:00Z
Morvarid Karimi,https://en.wikipedia.org/wiki/Morvarid_Karimi,Q39058309,https://www.wikidata.org/wiki/Q39058309,female,scientist,,Isfahan,1971-09-25T00:00:00Z
Siroos Mirzaei,https://en.wikipedia.org/wiki/Siroos_Mirzaei,Q26465218,https://www.wikidata.org/wiki/Q26465218,male,writer,Iran,Mashhad,1963-04-22T00:00:00Z
Camran Nezhat,https://en.wikipedia.org/wiki/Camran_Nezhat,Q16733313,https://www.wikidata.org/wiki/Q16733313,male,gynecologist; surgeon,United States,Shahreza,1947-01-01T00:00:00Z
Jahanshah Saleh,https://en.wikipedia.org/wiki/Jahanshah_Saleh,Q5949996,https://www.wikidata.org/wiki/Q5949996,male,civil servant; physician; politician; writer,Iran,,1904-01-01T00:00:00Z
Marzieh Vahid-Dastjerdi,https://en.wikipedia.org/wiki/Marzieh_Vahid-Dastjerdi,Q461861,https://www.wikidata.org/wiki/Q461861,female,gynecologist; physician; politician,Iran,Tehran,1959-02-11T00:00:00Z
Azin Alizadehasl,https://en.wikipedia.org/wiki/Azin_Alizadehasl,Q112623398,https://www.wikidata.org/wiki/Q112623398,female,,,,1975-01-01T00:00:00Z
Abbas Bagheri Lotfabad,https://en.wikipedia.org/wiki/Abbas_Bagheri_Lotfabad,Q133952079,https://www.wikidata.org/wiki/Q133952079,male,,,,1965-04-10T00:00:00Z
Hassan Ghazizadeh Hashemi,https://en.wikipedia.org/wiki/Hassan_Ghazizadeh_Hashemi,Q15225223,https://www.wikidata.org/wiki/Q15225223,male,philanthropist; physician; politician,Iran,Fariman,1959-03-21T00:00:00Z
Gholam A. Peyman,https://en.wikipedia.org/wiki/Gholam_A._Peyman,Q5556849,https://www.wikidata.org/wiki/Q5556849,male,academic; biographer; inventor; ophthalmologist,Iran,Shiraz,1937-01-01T00:00:00Z
Homa Darabi,https://en.wikipedia.org/wiki/Homa_Darabi,Q165488,https://www.wikidata.org/wiki/Q165488,female,psychiatrist; university teacher; women's rights activist,Iran,Tehran,1940-01-01T00:00:00Z
Hossein Fakhraee,https://en.wikipedia.org/wiki/Hossein_Fakhraee,Q62036512,https://www.wikidata.org/wiki/Q62036512,male,pediatrician,,,1947-11-26T00:00:00Z
Jafar Bolhari,https://en.wikipedia.org/wiki/Jafar_Bolhari,Q6121744,https://www.wikidata.org/wiki/Q6121744,male,psychiatrist,,Iran,1948-08-06T00:00:00Z
Ebrahim Chehrazi,https://en.wikipedia.org/wiki/Ebrahim_Chehrazi,Q5733758,https://www.wikidata.org/wiki/Q5733758,male,psychiatrist,Iran,,1908-01-01T00:00:00Z
Levon Davidian,https://en.wikipedia.org/wiki/Levon_Davidian,Q446577,https://www.wikidata.org/wiki/Q446577,male,physician; politician; psychiatrist,Iran,Tehran,1944-03-24T00:00:00Z
Hossein Fatemi (psychiatrist),https://en.wikipedia.org/wiki/Hossein_Fatemi_%28psychiatrist%29,,,,,,,
Nassir Ghaemi,https://en.wikipedia.org/wiki/Nassir_Ghaemi,Q24053569,https://www.wikidata.org/wiki/Q24053569,male,philosopher; psychiatrist,Iran,Tehran,1966-08-19T00:00:00Z
Hamid Ghodse,https://en.wikipedia.org/wiki/Hamid_Ghodse,Q5644591,https://www.wikidata.org/wiki/Q5644591,male,physician; psychiatrist,Iran; United Kingdom,Iran,1938-04-30T00:00:00Z
Javad Nurbakhsh,https://en.wikipedia.org/wiki/Javad_Nurbakhsh,Q1397263,https://www.wikidata.org/wiki/Q1397263,male,physician; poet; psychiatrist; university teacher; writer,Iran,Kerman,1926-12-10T00:00:00Z
Nossrat Peseschkian,https://en.wikipedia.org/wiki/Nossrat_Peseschkian,Q71387,https://www.wikidata.org/wiki/Q71387,male,neurologist; physician; psychiatrist; psychotherapist; writer,Germany,Kashan,1933-06-18T00:00:00Z
Gholam-Hossein Sa'edi,https://en.wikipedia.org/wiki/Gholam-Hossein_Sa%27edi,,,,,,,
Kazem Sami,https://en.wikipedia.org/wiki/Kazem_Sami,Q3194452,https://www.wikidata.org/wiki/Q3194452,male,physician; politician; psychiatrist,Iran,Mashhad,1935-01-01T00:00:00Z
Mohammadreza Sargolzaee,https://en.wikipedia.org/wiki/Mohammadreza_Sargolzaee,Q65198460,https://www.wikidata.org/wiki/Q65198460,male,,,,
